HOLE_ID,FROM,TO,LITH,VEIN
CH02004,4.45,5.95,BX,V1
CH02004,5.95,6.92,AND,
CH02005,0.0,0.05,AND,
CH02005,0.05,1.55,BX,V1
CH02005,1.55,5.0,QV,V1
CH02005,5.0,6.33,BX,V1
CH02006,0.0,0.25,AND,
CH02006,0.25,1.8,BX,V1
CH02006,1.8,5.1,QV,V1
CH02006,5.1,6.6,BX,V1
CH02006,6.6,7.2,AND,
CH02007,0.0,1.5,BX,V1
CH02007,1.5,4.7,QV,V1
CH02007,4.7,6.1,BX,V1
CH02008,0.0,0.05,AND,
CH02008,0.05,1.6,BX,V1
CH02008,1.6,4.6,QV,V1
CH02008,4.6,5.65,BX,V1
CH02009,0.0,1.5,BX,V1
CH02009,1.5,4.35,QV,V1
CH02009,4.35,5.85,BX,V1
CH02009,5.85,6.37,AND,
CH02010,0.0,0.6,AND,
CH02010,0.6,2.15,BX,V2
CH02010,2.15,2.75,QV,V2
CH02010,2.75,4.32,BX,V2
CH02011,0.0,0.25,AND,
CH02011,0.25,1.8,BX,V2
CH02011,1.8,2.45,QV,V2
CH02011,2.45,4.0,BX,V2
CH02011,4.0,4.04,AND,
CH02012,0.0,0.2,AND,
CH02012,0.2,1.75,BX,V2
CH02012,1.75,2.45,QV,V2
CH02012,2.45,3.93,BX,V2
CH02013,0.0,0.75,AND,
CH02013,0.75,2.3,BX,V2
CH02013,2.3,3.1,QV,V2
CH02013,3.1,4.14,BX,V2
CH02014,0.0,0.3,AND,
CH02014,0.3,1.8,BX,V2
CH02014,1.8,2.75,QV,V2
CH02014,2.75,4.23,BX,V2
CH02015,0.0,0.85,AND,
CH02015,0.85,2.4,BX,V2
CH02015,2.4,3.45,QV,V2
CH02015,3.45,4.59,BX,V2
CH02016,0.0,0.1,AND,
CH02016,0.1,1.65,BX,V2
CH02016,1.65,2.85,QV,V2
CH02016,2.85,4.4,BX,V2
CH02016,4.4,4.74,AND,
CH02017,0.0,0.05,AND,
CH02017,0.05,1.6,BX,V2
CH02017,1.6,2.95,QV,V2
CH02017,2.95,4.52,BX,V2
CH02018,0.0,0.25,AND,
CH02018,0.25,1.8,BX,V2
CH02018,1.8,3.25,QV,V2
CH02018,3.25,4.8,BX,V2
CH02018,4.8,4.84,AND,
CH02019,0.0,0.3,AND,
CH02019,0.3,1.8,BX,V2
CH02019,1.8,3.4,QV,V2
CH02019,3.4,4.11,BX,V2
CH02020,0.0,0.2,AND,
CH02020,0.2,1.75,BX,V2
CH02020,1.75,3.45,QV,V2
CH02020,3.45,4.25,BX,V2
CH02021,0.0,0.1,AND,
CH02021,0.1,1.65,BX,V2
CH02021,1.65,3.35,QV,V2
CH02021,3.35,4.56,BX,V2
CH02022,0.0,0.1,AND,
CH02022,0.1,1.65,BX,V2
CH02022,1.65,3.4,QV,V2
CH02022,3.4,4.95,BX,V2
CH02022,4.95,5.21,AND,
CH02023,0.0,1.35,BX,V2
CH02023,1.35,3.05,QV,V2
CH02023,3.05,4.65,BX,V2
CH02023,4.65,4.88,AND,
CH02024,0.0,0.7,AND,
CH02024,0.7,2.2,BX,V2
CH02024,2.2,3.8,QV,V2
CH02024,3.8,5.0,BX,V2
CH02025,0.0,0.6,AND,
CH02025,0.6,2.15,BX,V2
CH02025,2.15,3.7,QV,V2
CH02025,3.7,4.4,BX,V2
CH02026,0.0,0.15,AND,
CH02026,0.15,1.65,BX,V2
CH02026,1.65,3.1,QV,V2
CH02026,3.1,4.65,BX,V2
CH02026,4.65,4.98,AND,
CH02027,0.0,0.35,AND,
CH02027,0.35,1.9,BX,V2
CH02027,1.9,3.25,QV,V2
CH02027,3.25,4.53,BX,V2
CH02028,0.0,0.05,AND,
CH02028,0.05,1.6,BX,V2
CH02028,1.6,2.85,QV,V2
CH02028,2.85,3.81,BX,V2
CH02029,0.0,0.15,AND,
CH02029,0.15,1.7,BX,V2
CH02029,1.7,2.9,QV,V2
CH02029,2.9,4.47,BX,V2
CH02030,0.0,1.5,BX,V2
CH02030,1.5,2.6,QV,V2
CH02030,2.6,4.15,BX,V2
CH02030,4.15,5.04,AND,
CH02031,0.0,1.45,BX,V2
CH02031,1.45,2.5,QV,V2
CH02031,2.5,4.05,BX,V2
CH02031,4.05,4.36,AND,
CH02032,0.0,0.55,AND,
CH02032,0.55,2.1,BX,V2
CH02032,2.1,3.1,QV,V2
CH02032,3.1,4.6,BX,V2
CH02032,4.6,4.82,AND,
CH02033,0.0,1.3,BX,V2
CH02033,1.3,2.3,QV,V2
CH02033,2.3,3.8,BX,V2
CH02033,3.8,3.97,AND,
CH02034,0.0,1.45,BX,V2
CH02034,1.45,2.45,QV,V2
CH02034,2.45,3.95,BX,V2
CH02034,3.95,4.21,AND,
CH02035,0.0,1.25,BX,V2
CH02035,1.25,2.25,QV,V2
CH02035,2.25,3.65,BX,V2
CH02036,0.0,1.35,BX,V2
CH02036,1.35,2.35,QV,V2
CH02036,2.35,3.9,BX,V2
CH02036,3.9,4.29,AND,
CH02037,0.0,0.4,AND,
CH02037,0.4,1.9,BX,V2
CH02037,1.9,2.95,QV,V2
CH02037,2.95,4.18,BX,V2
CH02038,0.0,1.4,BX,V2
CH02038,1.4,2.45,QV,V2
CH02038,2.45,3.95,BX,V2
CH02038,3.95,4.67,AND,
CH02039,0.0,0.3,AND,
CH02039,0.3,1.85,BX,V2
CH02039,1.85,2.95,QV,V2
CH02039,2.95,4.24,BX,V2
CH02040,0.0,1.15,BX,V2
CH02040,1.15,2.3,QV,V2
CH02040,2.3,3.85,BX,V2
CH02040,3.85,5.02,AND,
CH02041,0.0,1.3,BX,V2
CH02041,1.3,2.5,QV,V2
CH02041,2.5,4.05,BX,V2
CH02041,4.05,4.5,AND,
CH02042,0.0,0.5,AND,
CH02042,0.5,2.05,BX,V2
CH02042,2.05,3.3,QV,V2
CH02042,3.3,4.61,BX,V2
CH02043,0.0,0.05,AND,
CH02043,0.05,1.6,BX,V2
CH02043,1.6,2.85,QV,V2
CH02043,2.85,4.4,BX,V2
CH02043,4.4,4.7,AND,
CH02044,0.0,1.55,BX,V2
CH02044,1.55,2.85,QV,V2
CH02044,2.85,3.88,BX,V2
CH02045,0.0,0.45,AND,
CH02045,0.45,2.0,BX,V2
CH02045,2.0,3.35,QV,V2
CH02045,3.35,4.67,BX,V2
CH02046,0.0,0.2,AND,
CH02046,0.2,1.75,BX,V2
CH02046,1.75,3.05,QV,V2
CH02046,3.05,4.6,BX,V2
CH02046,4.6,5.18,AND,
CH02047,0.0,1.45,BX,V2
CH02047,1.45,2.85,QV,V2
CH02047,2.85,4.14,BX,V2
CH02048,0.0,0.6,AND,
CH02048,0.6,2.15,BX,V2
CH02048,2.15,3.55,QV,V2
CH02048,3.55,4.65,BX,V2
CH02049,0.0,1.55,BX,V2
CH02049,1.55,3.0,QV,V2
CH02049,3.0,4.55,BX,V2
CH02049,4.55,5.38,AND,
CH02050,0.0,0.15,AND,
CH02050,0.15,1.7,BX,V2
CH02050,1.7,3.15,QV,V2
CH02050,3.15,4.58,BX,V2
CH02051,0.0,1.35,BX,V2
CH02051,1.35,2.85,QV,V2
CH02051,2.85,4.4,BX,V2
CH02051,4.4,4.7,BX,V4
CH02051,4.7,5.35,QV,V4
CH02052,0.0,1.35,BX,V2
CH02052,1.35,2.7,QV,V2
CH02052,2.7,3.7,QV,V4
CH02052,3.7,4.45,BX,V2
CH02052,4.45,5.33,BX,V4
CH02053,0.0,0.15,BX,V4
CH02053,0.15,0.8,BX,V2
CH02053,0.8,1.9,QV,V4
CH02053,1.9,3.3,QV,V2
CH02053,3.3,4.85,BX,V2
CH02053,4.85,5.41,AND,
CH02054,0.0,0.1,QV,V4
CH02054,0.1,0.5,BX,V4
CH02054,0.5,2.05,BX,V2
CH02054,2.05,3.65,QV,V2
CH02054,3.65,4.71,BX,V2
CH02055,0.0,0.5,AND,
CH02055,0.5,2.05,BX,V2
CH02055,2.05,3.7,QV,V2
CH02055,3.7,4.22,BX,V2
CH02056,0.0,0.35,AND,
CH02056,0.35,1.9,BX,V2
CH02056,1.9,3.55,QV,V2
CH02056,3.55,4.32,BX,V2
CH02057,0.0,0.4,AND,
CH02057,0.4,2.0,BX,V2
CH02057,2.0,3.65,QV,V2
CH02057,3.65,4.49,BX,V2
CH02058,0.0,0.35,AND,
CH02058,0.35,1.9,BX,V2
CH02058,1.9,3.5,QV,V2
CH02058,3.5,4.66,BX,V2
CH02059,0.0,1.5,BX,V2
CH02059,1.5,3.05,QV,V2
CH02059,3.05,4.6,BX,V2
CH02059,4.6,5.45,AND,
CH02060,0.0,1.55,BX,V2
CH02060,1.55,3.05,QV,V2
CH02060,3.05,4.08,BX,V2
CH02061,0.0,0.6,AND,
CH02061,0.6,2.15,BX,V2
CH02061,2.15,3.55,QV,V2
CH02061,3.55,4.36,BX,V2
CH02062,0.0,0.55,AND,
CH02062,0.55,2.05,BX,V2
CH02062,2.05,3.4,QV,V2
CH02062,3.4,4.07,BX,V2
CH02063,0.0,0.7,AND,
CH02063,0.7,2.25,BX,V2
CH02063,2.25,3.5,QV,V2
CH02063,3.5,3.82,BX,V2
CH02064,0.0,0.7,AND,
CH02064,0.7,2.2,BX,V2
CH02064,2.2,3.4,QV,V2
CH02064,3.4,4.22,BX,V2
CH02065,0.0,0.7,AND,
CH02065,0.7,2.25,BX,V2
CH02065,2.25,3.35,QV,V2
CH02065,3.35,4.71,BX,V2
CH02066,0.0,0.4,AND,
CH02066,0.4,1.9,BX,V2
CH02066,1.9,3.0,QV,V2
CH02066,3.0,4.51,BX,V2
CH02067,0.0,0.6,AND,
CH02067,0.6,2.15,BX,V2
CH02067,2.15,3.2,QV,V2
CH02067,3.2,4.18,BX,V2
CH02068,0.0,0.1,AND,
CH02068,0.1,1.6,BX,V2
CH02068,1.6,2.6,QV,V2
CH02068,2.6,4.15,BX,V2
CH02068,4.15,4.36,AND,
CH02069,0.0,0.1,AND,
CH02069,0.1,1.6,BX,V2
CH02069,1.6,2.55,QV,V2
CH02069,2.55,4.1,BX,V2
CH02069,4.1,4.47,AND,
CH02070,0.0,0.35,AND,
CH02070,0.35,1.85,BX,V2
CH02070,1.85,2.8,QV,V2
CH02070,2.8,3.92,BX,V2
CH02071,0.0,0.45,AND,
CH02071,0.45,2.0,BX,V2
CH02071,2.0,2.9,QV,V2
CH02071,2.9,4.45,BX,V2
CH02071,4.45,4.77,AND,
CH02072,0.0,1.5,BX,V2
CH02072,1.5,2.4,QV,V2
CH02072,2.4,3.9,BX,V2
CH02072,3.9,4.29,AND,
CH02073,0.0,0.15,AND,
CH02073,0.15,1.7,BX,V2
CH02073,1.7,2.6,QV,V2
CH02073,2.6,3.84,BX,V2
CH02074,0.0,0.7,AND,
CH02074,0.7,2.2,BX,V2
CH02074,2.2,3.1,QV,V2
CH02074,3.1,4.6,BX,V2
CH02074,4.6,4.79,AND,
CH02075,0.0,1.35,BX,V2
CH02075,1.35,2.25,QV,V2
CH02075,2.25,3.64,BX,V2
CH02076,0.0,1.4,BX,V2
CH02076,1.4,2.3,QV,V2
CH02076,2.3,3.8,BX,V2
CH02076,3.8,4.82,AND,
CH02077,0.0,0.45,AND,
CH02077,0.45,1.95,BX,V2
CH02077,1.95,2.8,QV,V2
CH02077,2.8,4.24,BX,V2
CH02078,0.0,1.45,BX,V2
CH02078,1.45,2.25,QV,V2
CH02078,2.25,3.6,BX,V2
CH02079,0.0,0.3,AND,
CH02079,0.3,1.8,BX,V2
CH02079,1.8,2.6,QV,V2
CH02079,2.6,3.33,BX,V2
CH02080,0.0,0.3,AND,
CH02080,0.3,1.85,BX,V2
CH02080,1.85,2.6,QV,V2
CH02080,2.6,3.46,BX,V2
CH02081,0.0,0.6,AND,
CH02081,0.6,2.15,BX,V2
CH02081,2.15,2.9,QV,V2
CH02081,2.9,4.45,BX,V2
CH02081,4.45,4.62,AND,
CH02082,0.0,0.7,AND,
CH02082,0.7,2.25,BX,V2
CH02082,2.25,2.95,QV,V2
CH02082,2.95,4.28,BX,V2
CH02083,0.0,0.05,AND,
CH02083,0.05,1.55,BX,V2
CH02083,1.55,2.25,QV,V2
CH02083,2.25,3.75,BX,V2
CH02083,3.75,3.92,AND,
CH02084,0.0,1.45,BX,V2
CH02084,1.45,2.1,QV,V2
CH02084,2.1,3.65,BX,V2
CH02084,3.65,4.36,AND,
CH02085,0.0,1.5,BX,V2
CH02085,1.5,2.2,QV,V2
CH02085,2.2,3.7,BX,V2
CH02085,3.7,4.28,AND,
CH02086,0.0,1.4,BX,V2
CH02086,1.4,2.1,QV,V2
CH02086,2.1,3.65,BX,V2
CH02086,3.65,3.74,AND,
CH02087,0.0,0.2,AND,
CH02087,0.2,1.7,BX,V2
CH02087,1.7,2.45,QV,V2
CH02087,2.45,3.95,BX,V2
CH02087,3.95,4.06,AND,
CH02088,0.0,0.7,AND,
CH02088,0.7,2.25,BX,V2
CH02088,2.25,3.0,QV,V2
CH02088,3.0,4.5,BX,V2
CH02088,4.5,4.65,AND,
CH02089,0.0,0.55,AND,
CH02089,0.55,2.05,BX,V2
CH02089,2.05,2.85,QV,V2
CH02089,2.85,4.4,BX,V2
CH02089,4.4,4.48,AND,
CH02090,0.0,0.4,AND,
CH02090,0.4,1.95,BX,V2
CH02090,1.95,2.8,QV,V2
CH02090,2.8,3.71,BX,V2
CH02091,0.0,0.5,AND,
CH02091,0.5,2.05,BX,V2
CH02091,2.05,2.95,QV,V2
CH02091,2.95,3.58,BX,V2
CH02092,0.0,1.45,BX,V2
CH02092,1.45,2.4,QV,V2
CH02092,2.4,3.95,BX,V2
CH02092,3.95,4.25,AND,
CH02093,0.0,0.65,AND,
CH02093,0.65,2.2,BX,V2
CH02093,2.2,3.15,QV,V2
CH02093,3.15,3.93,BX,V2
CH02094,0.0,0.05,AND,
CH02094,0.05,1.6,BX,V2
CH02094,1.6,2.6,QV,V2
CH02094,2.6,3.75,BX,V2
CH02095,0.0,0.2,AND,
CH02095,0.2,1.75,BX,V2
CH02095,1.75,2.75,QV,V2
CH02095,2.75,4.3,BX,V2
CH02095,4.3,4.83,AND,
CH02096,0.0,0.05,AND,
CH02096,0.05,1.6,BX,V2
CH02096,1.6,2.6,QV,V2
CH02096,2.6,4.15,BX,V2
CH02096,4.15,4.2,AND,
CH02097,0.0,1.4,BX,V2
CH02097,1.4,2.4,QV,V2
CH02097,2.4,3.89,BX,V2
CH02098,0.0,1.5,BX,V2
CH02098,1.5,2.5,QV,V2
CH02098,2.5,3.57,BX,V2
CH02099,0.0,1.5,BX,V2
CH02099,1.5,2.4,QV,V2
CH02099,2.4,3.48,BX,V2
CH02100,0.0,0.75,AND,
CH02100,0.75,2.3,BX,V2
CH02100,2.3,3.2,QV,V2
CH02100,3.2,4.74,BX,V2
CH02101,0.0,0.35,AND,
CH02101,0.35,1.9,BX,V2
CH02101,1.9,2.8,QV,V2
CH02101,2.8,3.75,BX,V2
CH02102,0.0,0.35,AND,
CH02102,0.35,1.9,BX,V2
CH02102,1.9,2.8,QV,V2
CH02102,2.8,4.35,BX,V2
CH02102,4.35,4.72,AND,
CH02103,0.0,0.6,AND,
CH02103,0.6,2.15,BX,V2
CH02103,2.15,3.05,QV,V2
CH02103,3.05,4.46,BX,V2
CH02104,0.0,1.5,BX,V2
CH02104,1.5,2.45,QV,V2
CH02104,2.45,4.0,BX,V2
CH02104,4.0,4.25,AND,
CH02105,0.0,0.25,AND,
CH02105,0.25,1.8,BX,V2
CH02105,1.8,2.75,QV,V2
CH02105,2.75,4.23,BX,V2
CH02106,0.0,0.5,AND,
CH02106,0.5,2.05,BX,V2
CH02106,2.05,3.0,QV,V2
CH02106,3.0,4.12,BX,V2
CH02107,0.0,0.55,AND,
CH02107,0.55,2.1,BX,V2
CH02107,2.1,3.1,QV,V2
CH02107,3.1,4.65,BX,V2
CH02107,4.65,4.84,AND,
CH02108,0.0,0.35,AND,
CH02108,0.35,1.9,BX,V2
CH02108,1.9,2.9,QV,V2
CH02108,2.9,3.92,BX,V2
CH02109,0.0,0.25,AND,
CH02109,0.25,1.8,BX,V2
CH02109,1.8,2.85,QV,V2
CH02109,2.85,4.4,BX,V2
CH02109,4.4,4.82,AND,
CH02110,0.0,0.55,AND,
CH02110,0.55,2.1,BX,V2
CH02110,2.1,3.2,QV,V2
CH02110,3.2,4.02,BX,V2
CH02111,0.0,0.15,AND,
CH02111,0.15,1.7,BX,V2
CH02111,1.7,2.8,QV,V2
CH02111,2.8,3.81,BX,V2
CH02112,0.0,0.15,AND,
CH02112,0.15,1.7,BX,V2
CH02112,1.7,2.85,QV,V2
CH02112,2.85,4.4,BX,V2
CH02112,4.4,5.04,AND,
CH02113,0.0,0.85,AND,
CH02113,0.85,2.4,BX,V2
CH02113,2.4,3.6,QV,V2
CH02113,3.6,3.99,BX,V2
CH02114,0.0,0.45,AND,
CH02114,0.45,2.0,BX,V2
CH02114,2.0,3.25,QV,V2
CH02114,3.25,3.81,BX,V2
CH02115,0.0,0.25,AND,
CH02115,0.25,1.8,BX,V2
CH02115,1.8,3.1,QV,V2
CH02115,3.1,4.26,BX,V2
CH02116,0.0,0.7,AND,
CH02116,0.7,2.25,BX,V2
CH02116,2.25,3.65,QV,V2
CH02116,3.65,5.05,BX,V2
CH02117,0.0,0.5,AND,
CH02117,0.5,2.0,BX,V2
CH02117,2.0,3.5,QV,V2
CH02117,3.5,4.28,BX,V2
CH02118,0.0,0.05,AND,
CH02118,0.05,1.6,BX,V2
CH02118,1.6,3.15,QV,V2
CH02118,3.15,4.13,BX,V2
CH02119,0.0,0.9,AND,
CH02119,0.9,2.45,BX,V2
CH02119,2.45,4.05,QV,V2
CH02119,4.05,4.51,BX,V2
CH02120,0.0,0.3,AND,
CH02120,0.3,1.85,BX,V2
CH02120,1.85,3.55,QV,V2
CH02120,3.55,4.58,BX,V2
CH02121,0.0,0.9,AND,
CH02121,0.9,2.45,BX,V2
CH02121,2.45,4.2,QV,V2
CH02121,4.2,5.15,BX,V2
CH02122,0.0,1.5,BX,V2
CH02122,1.5,3.3,QV,V2
CH02122,3.3,4.85,BX,V2
CH02122,4.85,5.41,AND,
CH02123,0.0,1.55,BX,V2
CH02123,1.55,3.45,QV,V2
CH02123,3.45,4.73,BX,V2
CH02124,0.0,0.7,AND,
CH02124,0.7,2.2,BX,V2
CH02124,2.2,4.15,QV,V2
CH02124,4.15,4.76,BX,V2
CH02125,0.0,0.8,AND,
CH02125,0.8,2.35,BX,V2
CH02125,2.35,4.35,QV,V2
CH02125,4.35,5.42,BX,V2
CH02126,0.0,0.1,AND,
CH02126,0.1,1.6,BX,V2
CH02126,1.6,3.7,QV,V2
CH02126,3.7,5.25,BX,V2
CH02126,5.25,5.88,AND,
CH02127,0.0,0.4,AND,
CH02127,0.4,1.95,BX,V2
CH02127,1.95,4.15,QV,V2
CH02127,4.15,4.71,BX,V2
CH02128,0.0,0.3,AND,
CH02128,0.3,1.85,BX,V2
CH02128,1.85,4.15,QV,V2
CH02128,4.15,5.65,BX,V2
CH02128,5.65,5.75,AND,
CH02129,0.0,0.7,AND,
CH02129,0.7,2.25,BX,V2
CH02129,2.25,4.65,QV,V2
CH02129,4.65,5.06,BX,V2
CH02130,0.0,0.2,AND,
CH02130,0.2,1.75,BX,V2
CH02130,1.75,4.25,QV,V2
CH02130,4.25,5.55,BX,V2
CH02131,0.0,0.55,AND,
CH02131,0.55,2.1,BX,V2
CH02131,2.1,4.65,QV,V2
CH02131,4.65,5.98,BX,V2
CH02132,0.0,0.3,AND,
CH02132,0.3,1.85,BX,V2
CH02132,1.85,4.45,QV,V2
CH02132,4.45,5.63,BX,V2
CH02133,0.0,0.15,AND,
CH02133,0.15,1.7,BX,V2
CH02133,1.7,4.35,QV,V2
CH02133,4.35,5.9,BX,V2
CH02133,5.9,6.45,AND,
CH02134,0.0,0.25,AND,
CH02134,0.25,1.75,BX,V2
CH02134,1.75,4.35,QV,V2
CH02134,4.35,5.85,BX,V2
CH02134,5.85,6.18,AND,
CH02135,0.0,1.25,BX,V2
CH02135,1.25,3.8,QV,V2
CH02135,3.8,5.25,BX,V2
CH02136,0.0,0.4,AND,
CH02136,0.4,1.9,BX,V2
CH02136,1.9,4.4,QV,V2
CH02136,4.4,5.9,BX,V2
CH02136,5.9,6.31,AND,
CH02137,0.0,1.5,BX,V2
CH02137,1.5,3.9,QV,V2
CH02137,3.9,5.45,BX,V2
CH02137,5.45,6.15,AND,
CH02138,0.0,1.35,BX,V2
CH02138,1.35,3.7,QV,V2
CH02138,3.7,5.2,BX,V2
CH02138,5.2,5.56,AND,
CH02139,0.0,1.45,BX,V2
CH02139,1.45,3.7,QV,V2
CH02139,3.7,5.25,BX,V2
CH02139,5.25,5.59,AND,
CH02140,0.0,0.6,AND,
CH02140,0.6,2.1,BX,V2
CH02140,2.1,4.4,QV,V2
CH02140,4.4,4.82,BX,V2
CH02141,0.0,0.05,AND,
CH02141,0.05,1.6,BX,V2
CH02141,1.6,3.85,QV,V2
CH02141,3.85,4.69,BX,V2
CH02142,0.0,0.15,AND,
CH02142,0.15,1.65,BX,V2
CH02142,1.65,3.85,QV,V2
CH02142,3.85,4.72,BX,V2
CH02143,0.0,0.15,AND,
CH02143,0.15,1.7,BX,V2
CH02143,1.7,3.85,QV,V2
CH02143,3.85,4.92,BX,V2
CH02144,0.0,1.45,BX,V2
CH02144,1.45,3.6,QV,V2
CH02144,3.6,5.15,BX,V2
CH02144,5.15,5.22,AND,
CH02145,0.0,1.45,BX,V2
CH02145,1.45,3.6,QV,V2
CH02145,3.6,5.1,BX,V2
CH02145,5.1,5.16,AND,
CH02146,0.0,1.3,BX,V2
CH02146,1.3,3.45,QV,V2
CH02146,3.45,4.95,BX,V2
CH02146,4.95,6.02,AND,
CH02147,0.0,1.2,BX,V2
CH02147,1.2,3.25,QV,V2
CH02147,3.25,4.75,BX,V2
CH02147,4.75,5.06,AND,
CH02148,0.0,1.15,BX,V2
CH02148,1.15,3.1,QV,V2
CH02148,3.1,4.65,BX,V2
CH02148,4.65,5.78,AND,
CH02149,0.0,0.15,AND,
CH02149,0.15,1.65,BX,V2
CH02149,1.65,3.55,QV,V2
CH02149,3.55,4.87,BX,V2
CH02150,0.0,1.3,BX,V2
CH02150,1.3,3.1,QV,V2
CH02150,3.1,4.44,BX,V2
CH02151,0.0,1.5,BX,V2
CH02151,1.5,3.15,QV,V2
CH02151,3.15,4.7,BX,V2
CH02151,4.7,4.82,AND,
CH02152,0.0,1.35,BX,V2
CH02152,1.35,2.95,QV,V2
CH02152,2.95,4.45,BX,V2
CH02152,4.45,5.12,AND,
CH02153,0.0,0.35,AND,
CH02153,0.35,1.9,BX,V2
CH02153,1.9,3.35,QV,V2
CH02153,3.35,4.68,BX,V2
CH02154,0.0,0.25,AND,
CH02154,0.25,1.8,BX,V2
CH02154,1.8,3.2,QV,V2
CH02154,3.2,4.3,BX,V2
CH02155,0.0,1.5,BX,V2
CH02155,1.5,2.8,QV,V2
CH02155,2.8,4.0,BX,V2
CH02156,0.0,1.35,BX,V2
CH02156,1.35,2.55,QV,V2
CH02156,2.55,4.1,BX,V2
CH02156,4.1,4.25,AND,
CH02157,0.0,1.4,BX,V2
CH02157,1.4,2.55,QV,V2
CH02157,2.55,3.93,BX,V2
CH02158,0.0,0.2,AND,
CH02158,0.2,1.7,BX,V2
CH02158,1.7,2.75,QV,V2
CH02158,2.75,4.25,BX,V2
CH02158,4.25,4.75,AND,
CH02159,0.0,1.2,BX,V2
CH02159,1.2,2.2,QV,V2
CH02159,2.2,3.7,BX,V2
CH02159,3.7,4.01,AND,
CH02160,0.0,0.45,AND,
CH02160,0.45,1.95,BX,V2
CH02160,1.95,2.85,QV,V2
CH02160,2.85,3.87,BX,V2
CH02161,0.0,1.35,BX,V2
CH02161,1.35,2.2,QV,V2
CH02161,2.2,3.75,BX,V2
CH02161,3.75,4.42,AND,
CH02162,0.0,0.6,AND,
CH02162,0.6,2.15,BX,V2
CH02162,2.15,2.95,QV,V2
CH02162,2.95,4.17,BX,V2
CH02163,0.0,0.35,AND,
CH02163,0.35,1.85,BX,V2
CH02163,1.85,2.6,QV,V2
CH02163,2.6,3.91,BX,V2
CH02164,0.0,0.75,AND,
CH02164,0.75,2.3,BX,V2
CH02164,2.3,2.95,QV,V2
CH02164,2.95,4.0,BX,V2
CH02165,0.0,0.4,AND,
CH02165,0.4,1.9,BX,V2
CH02165,1.9,2.5,QV,V2
CH02165,2.5,3.28,BX,V2
CH02166,0.0,0.35,AND,
CH02166,0.35,1.9,BX,V2
CH02166,1.9,2.45,QV,V2
CH02166,2.45,3.95,BX,V2
CH02166,3.95,4.52,AND,
CH02167,0.0,0.1,AND,
CH02167,0.1,1.6,BX,V2
CH02167,1.6,2.15,QV,V2
CH02167,2.15,3.36,BX,V2
CH02168,0.0,0.2,AND,
CH02168,0.2,1.7,BX,V2
CH02168,1.7,2.15,QV,V2
CH02168,2.15,3.65,BX,V2
CH02168,3.65,4.44,AND,
CH02169,0.0,0.65,AND,
CH02169,0.65,2.15,BX,V2
CH02169,2.15,2.6,QV,V2
CH02169,2.6,4.1,BX,V2
CH02169,4.1,4.28,AND,
CH02170,0.0,0.1,AND,
CH02170,0.1,1.6,BX,V2
CH02170,1.6,2.0,QV,V2
CH02170,2.0,3.5,BX,V2
CH02170,3.5,4.26,AND,
CH02171,0.0,0.95,BX,V1
CH02171,0.95,2.8,QV,V1
CH02171,2.8,4.35,BX,V1
CH02171,4.35,4.73,AND,
CH02172,0.0,1.45,BX,V1
CH02172,1.45,3.5,QV,V1
CH02172,3.5,5.05,BX,V1
CH02172,5.05,5.34,AND,
CH02173,0.0,1.15,BX,V1
CH02173,1.15,3.35,QV,V1
CH02173,3.35,4.95,BX,V1
CH02173,4.95,5.67,AND,
CH02174,0.0,0.1,AND,
CH02174,0.1,1.65,BX,V1
CH02174,1.65,4.05,QV,V1
CH02174,4.05,5.6,BX,V1
CH02174,5.6,6.12,AND,
CH02175,0.0,0.85,BX,V1
CH02175,0.85,3.35,QV,V1
CH02175,3.35,4.9,BX,V1
CH02175,4.9,5.91,AND,
CH02176,0.0,1.2,BX,V1
CH02176,1.2,3.75,QV,V1
CH02176,3.75,5.28,BX,V1
CH02177,0.0,1.35,BX,V1
CH02177,1.35,3.95,QV,V1
CH02177,3.95,5.27,BX,V1
CH02178,0.0,1.05,BX,V1
CH02178,1.05,3.6,QV,V1
CH02178,3.6,5.22,BX,V1
CH02179,0.0,1.55,BX,V1
CH02179,1.55,4.05,QV,V1
CH02179,4.05,4.87,BX,V1
CH02180,0.0,1.15,BX,V1
CH02180,1.15,3.55,QV,V1
CH02180,3.55,5.15,BX,V1
CH02180,5.15,5.51,AND,
CH02181,0.0,1.25,BX,V1
CH02181,1.25,3.6,QV,V1
CH02181,3.6,5.15,BX,V1
CH02181,5.15,5.79,AND,
CH02182,0.0,1.4,BX,V1
CH02182,1.4,3.65,QV,V1
CH02182,3.65,5.04,BX,V1
CH02183,0.0,1.25,BX,V1
CH02183,1.25,3.45,QV,V1
CH02183,3.45,5.05,BX,V1
CH02183,5.05,5.13,AND,
CH02184,0.0,0.95,BX,V1
CH02184,0.95,3.1,QV,V1
CH02184,3.1,4.7,BX,V1
CH02184,4.7,5.38,AND,
CH02185,0.0,1.4,BX,V1
CH02185,1.4,3.6,QV,V1
CH02185,3.6,5.2,BX,V1
CH02185,5.2,5.35,AND,
CH02186,0.0,1.0,BX,V1
CH02186,1.0,3.25,QV,V1
CH02186,3.25,4.85,BX,V1
CH02186,4.85,5.5,AND,
CH02187,0.0,0.85,BX,V1
CH02187,0.85,3.15,QV,V1
CH02187,3.15,4.75,BX,V1
CH02187,4.75,5.79,AND,
CH02188,0.0,1.15,BX,V1
CH02188,1.15,3.65,QV,V1
