X,Y,TOP_Z,MID_Z,BASE_Z
700.0,3300.0,-1482.73,-1488.75,-1493.34
750.0,3300.0,-1483.21,-1489.41,-1493.8
800.0,3300.0,-1483.69,-1490.13,-1494.35
850.0,3300.0,-1484.18,-1490.9,-1494.98
900.0,3300.0,-1484.68,-1491.72,-1495.69
950.0,3300.0,-1485.18,-1492.57,-1496.47
1000.0,3300.0,-1485.69,-1493.44,-1497.3
1050.0,3300.0,-1486.2,-1494.32,-1498.18
1100.0,3300.0,-1486.7,-1495.19,-1499.09
1150.0,3300.0,-1487.2,-1496.05,-1500.01
1200.0,3300.0,-1487.7,-1496.87,-1500.93
1250.0,3300.0,-1488.19,-1497.65,-1501.84
1300.0,3300.0,-1488.66,-1498.38,-1502.73
1350.0,3300.0,-1489.12,-1499.04,-1503.57
1400.0,3300.0,-1489.56,-1499.64,-1504.36
1450.0,3300.0,-1489.98,-1500.17,-1505.09
1500.0,3300.0,-1490.38,-1500.62,-1505.76
1550.0,3300.0,-1490.75,-1500.99,-1506.36
1600.0,3300.0,-1491.09,-1501.29,-1506.87
1650.0,3300.0,-1491.39,-1501.52,-1507.31
1700.0,3300.0,-1491.67,-1501.68,-1507.67
1750.0,3300.0,-1491.9,-1501.77,-1507.95
1800.0,3300.0,-1492.1,-1501.81,-1508.15
1850.0,3300.0,-1492.26,-1501.79,-1508.26
1900.0,3300.0,-1492.37,-1501.72,-1508.3
1950.0,3300.0,-1492.45,-1501.61,-1508.27
2000.0,3300.0,-1492.49,-1501.45,-1508.16
2050.0,3300.0,-1492.5,-1501.26,-1507.98
2100.0,3300.0,-1492.46,-1501.04,-1507.74
2150.0,3300.0,-1492.39,-1500.78,-1507.43
2200.0,3300.0,-1492.29,-1500.51,-1507.07
2250.0,3300.0,-1492.16,-1500.21,-1506.67
2300.0,3300.0,-1492.0,-1499.9,-1506.22
2350.0,3300.0,-1491.82,-1499.57,-1505.75
2400.0,3300.0,-1491.62,-1499.25,-1505.26
2450.0,3300.0,-1491.41,-1498.93,-1504.77
2500.0,3300.0,-1491.18,-1498.62,-1504.28
2550.0,3300.0,-1490.95,-1498.32,-1503.82
2600.0,3300.0,-1490.71,-1498.06,-1503.39
2650.0,3300.0,-1490.47,-1497.83,-1503.01
2700.0,3300.0,-1490.24,-1497.63,-1502.68
2750.0,3300.0,-1490.01,-1497.49,-1502.42
2800.0,3300.0,-1489.8,-1497.39,-1502.24
2850.0,3300.0,-1489.59,-1497.35,-1502.14
2900.0,3300.0,-1489.4,-1497.37,-1502.12
2950.0,3300.0,-1489.23,-1497.44,-1502.17
3000.0,3300.0,-1489.07,-1497.56,-1502.31
3050.0,3300.0,-1488.94,-1497.72,-1502.51
3100.0,3300.0,-1488.82,-1497.93,-1502.78
3150.0,3300.0,-1488.73,-1498.17,-1503.09
3200.0,3300.0,-1488.65,-1498.44,-1503.44
3250.0,3300.0,-1488.59,-1498.72,-1503.81
3300.0,3300.0,-1488.56,-1499.0,-1504.19
3350.0,3300.0,-1488.54,-1499.29,-1504.57
3400.0,3300.0,-1488.54,-1499.56,-1504.92
3450.0,3300.0,-1488.56,-1499.81,-1505.25
3500.0,3300.0,-1488.59,-1500.04,-1505.54
3550.0,3300.0,-1488.63,-1500.24,-1505.79
3600.0,3300.0,-1488.69,-1500.4,-1505.98
3650.0,3300.0,-1488.77,-1500.54,-1506.13
3700.0,3300.0,-1488.85,-1500.64,-1506.22
3750.0,3300.0,-1488.95,-1500.71,-1506.26
3800.0,3300.0,-1489.06,-1500.76,-1506.27
3850.0,3300.0,-1489.17,-1500.78,-1506.23
3900.0,3300.0,-1489.3,-1500.79,-1506.17
3950.0,3300.0,-1489.45,-1500.78,-1506.1
4000.0,3300.0,-1489.6,-1500.77,-1506.01
4050.0,3300.0,-1489.77,-1500.75,-1505.93
4100.0,3300.0,-1489.95,-1500.74,-1505.86
4150.0,3300.0,-1490.15,-1500.74,-1505.81
4200.0,3300.0,-1490.36,-1500.76,-1505.79
4250.0,3300.0,-1490.59,-1500.79,-1505.81
4300.0,3300.0,-1490.84,-1500.85,-1505.87
4350.0,3300.0,-1491.11,-1500.94,-1505.97
4400.0,3300.0,-1491.4,-1501.05,-1506.12
4450.0,3300.0,-1491.71,-1501.19,-1506.31
4500.0,3300.0,-1492.04,-1501.35,-1506.56
4550.0,3300.0,-1492.4,-1501.55,-1506.84
4600.0,3300.0,-1492.77,-1501.78,-1507.17
4650.0,3300.0,-1493.17,-1502.03,-1507.53
4700.0,3300.0,-1493.59,-1502.3,-1507.92
4750.0,3300.0,-1494.02,-1502.6,-1508.34
4800.0,3300.0,-1494.48,-1502.91,-1508.77
4850.0,3300.0,-1494.95,-1503.24,-1509.21
4900.0,3300.0,-1495.43,-1503.58,-1509.65
4950.0,3300.0,-1495.92,-1503.92,-1510.09
5000.0,3300.0,-1496.42,-1504.27,-1510.52
0.0,3350.0,-1477.4,-1485.98,-1494.47
50.0,3350.0,-1477.66,-1485.9,-1494.21
100.0,3350.0,-1477.94,-1485.85,-1493.95
150.0,3350.0,-1478.25,-1485.83,-1493.7
200.0,3350.0,-1478.59,-1485.85,-1493.47
250.0,3350.0,-1478.94,-1485.91,-1493.26
300.0,3350.0,-1479.31,-1486.01,-1493.09
350.0,3350.0,-1479.7,-1486.17,-1492.95
400.0,3350.0,-1480.11,-1486.37,-1492.86
450.0,3350.0,-1480.53,-1486.64,-1492.82
500.0,3350.0,-1480.97,-1486.98,-1492.86
550.0,3350.0,-1481.42,-1487.38,-1492.96
600.0,3350.0,-1481.89,-1487.85,-1493.15
650.0,3350.0,-1482.37,-1488.39,-1493.42
700.0,3350.0,-1482.86,-1489.0,-1493.78
750.0,3350.0,-1483.36,-1489.68,-1494.24
800.0,3350.0,-1483.87,-1490.41,-1494.78
850.0,3350.0,-1484.39,-1491.21,-1495.4
900.0,3350.0,-1484.91,-1492.05,-1496.1
950.0,3350.0,-1485.44,-1492.92,-1496.87
1000.0,3350.0,-1485.97,-1493.81,-1497.7
1050.0,3350.0,-1486.51,-1494.72,-1498.58
1100.0,3350.0,-1487.04,-1495.62,-1499.48
1150.0,3350.0,-1487.56,-1496.5,-1500.4
1200.0,3350.0,-1488.08,-1497.35,-1501.33
1250.0,3350.0,-1488.59,-1498.15,-1502.24
1300.0,3350.0,-1489.08,-1498.91,-1503.12
1350.0,3350.0,-1489.55,-1499.59,-1503.97
1400.0,3350.0,-1490.01,-1500.21,-1504.77
1450.0,3350.0,-1490.44,-1500.75,-1505.51
1500.0,3350.0,-1490.84,-1501.22,-1506.18
1550.0,3350.0,-1491.21,-1501.6,-1506.78
1600.0,3350.0,-1491.56,-1501.9,-1507.3
1650.0,3350.0,-1491.86,-1502.13,-1507.74
1700.0,3350.0,-1492.13,-1502.29,-1508.1
1750.0,3350.0,-1492.36,-1502.38,-1508.37
1800.0,3350.0,-1492.54,-1502.4,-1508.57
1850.0,3350.0,-1492.69,-1502.36,-1508.68
1900.0,3350.0,-1492.8,-1502.27,-1508.7
1950.0,3350.0,-1492.86,-1502.13,-1508.65
2000.0,3350.0,-1492.88,-1501.95,-1508.53
2050.0,3350.0,-1492.86,-1501.73,-1508.33
2100.0,3350.0,-1492.81,-1501.47,-1508.06
2150.0,3350.0,-1492.72,-1501.18,-1507.74
2200.0,3350.0,-1492.59,-1500.87,-1507.35
2250.0,3350.0,-1492.44,-1500.54,-1506.92
2300.0,3350.0,-1492.26,-1500.19,-1506.45
2350.0,3350.0,-1492.05,-1499.83,-1505.95
2400.0,3350.0,-1491.83,-1499.48,-1505.44
2450.0,3350.0,-1491.59,-1499.12,-1504.92
2500.0,3350.0,-1491.34,-1498.79,-1504.4
2550.0,3350.0,-1491.08,-1498.47,-1503.91
2600.0,3350.0,-1490.82,-1498.18,-1503.46
2650.0,3350.0,-1490.56,-1497.93,-1503.05
2700.0,3350.0,-1490.31,-1497.72,-1502.7
2750.0,3350.0,-1490.06,-1497.56,-1502.42
2800.0,3350.0,-1489.82,-1497.45,-1502.22
2850.0,3350.0,-1489.59,-1497.4,-1502.09
2900.0,3350.0,-1489.38,-1497.4,-1502.04
2950.0,3350.0,-1489.19,-1497.45,-1502.08
3000.0,3350.0,-1489.01,-1497.56,-1502.19
3050.0,3350.0,-1488.85,-1497.71,-1502.38
3100.0,3350.0,-1488.72,-1497.9,-1502.62
3150.0,3350.0,-1488.6,-1498.13,-1502.92
3200.0,3350.0,-1488.5,-1498.37,-1503.25
3250.0,3350.0,-1488.42,-1498.63,-1503.6
3300.0,3350.0,-1488.36,-1498.9,-1503.97
3350.0,3350.0,-1488.32,-1499.16,-1504.33
3400.0,3350.0,-1488.3,-1499.41,-1504.67
3450.0,3350.0,-1488.29,-1499.64,-1504.98
3500.0,3350.0,-1488.29,-1499.85,-1505.26
3550.0,3350.0,-1488.32,-1500.02,-1505.49
3600.0,3350.0,-1488.35,-1500.17,-1505.67
3650.0,3350.0,-1488.4,-1500.28,-1505.8
3700.0,3350.0,-1488.46,-1500.36,-1505.88
3750.0,3350.0,-1488.53,-1500.41,-1505.91
3800.0,3350.0,-1488.61,-1500.43,-1505.89
3850.0,3350.0,-1488.7,-1500.43,-1505.83
3900.0,3350.0,-1488.81,-1500.41,-1505.75
3950.0,3350.0,-1488.93,-1500.38,-1505.64
4000.0,3350.0,-1489.06,-1500.34,-1505.52
4050.0,3350.0,-1489.2,-1500.3,-1505.4
4100.0,3350.0,-1489.36,-1500.26,-1505.3
4150.0,3350.0,-1489.54,-1500.23,-1505.21
4200.0,3350.0,-1489.73,-1500.22,-1505.15
4250.0,3350.0,-1489.94,-1500.23,-1505.13
4300.0,3350.0,-1490.18,-1500.27,-1505.15
4350.0,3350.0,-1490.43,-1500.33,-1505.21
4400.0,3350.0,-1490.7,-1500.42,-1505.33
4450.0,3350.0,-1491.0,-1500.54,-1505.5
4500.0,3350.0,-1491.32,-1500.7,-1505.72
4550.0,3350.0,-1491.66,-1500.89,-1505.99
4600.0,3350.0,-1492.03,-1501.11,-1506.3
4650.0,3350.0,-1492.41,-1501.36,-1506.66
4700.0,3350.0,-1492.82,-1501.63,-1507.05
4750.0,3350.0,-1493.25,-1501.94,-1507.47
4800.0,3350.0,-1493.7,-1502.26,-1507.91
4850.0,3350.0,-1494.16,-1502.59,-1508.36
4900.0,3350.0,-1494.64,-1502.94,-1508.82
4950.0,3350.0,-1495.13,-1503.3,-1509.27
5000.0,3350.0,-1495.62,-1503.65,-1509.72
0.0,3400.0,-1477.33,-1485.98,-1494.62
50.0,3400.0,-1477.59,-1485.92,-1494.41
100.0,3400.0,-1477.88,-1485.89,-1494.19
150.0,3400.0,-1478.2,-1485.89,-1493.99
200.0,3400.0,-1478.54,-1485.93,-1493.8
250.0,3400.0,-1478.9,-1486.01,-1493.62
300.0,3400.0,-1479.28,-1486.13,-1493.48
350.0,3400.0,-1479.68,-1486.3,-1493.36
400.0,3400.0,-1480.11,-1486.53,-1493.29
450.0,3400.0,-1480.55,-1486.81,-1493.27
500.0,3400.0,-1481.0,-1487.16,-1493.32
550.0,3400.0,-1481.47,-1487.58,-1493.43
600.0,3400.0,-1481.96,-1488.06,-1493.62
650.0,3400.0,-1482.46,-1488.62,-1493.89
700.0,3400.0,-1482.98,-1489.24,-1494.25
750.0,3400.0,-1483.51,-1489.94,-1494.7
800.0,3400.0,-1484.04,-1490.69,-1495.23
850.0,3400.0,-1484.59,-1491.5,-1495.85
900.0,3400.0,-1485.14,-1492.36,-1496.54
950.0,3400.0,-1485.7,-1493.26,-1497.31
1000.0,3400.0,-1486.25,-1494.17,-1498.13
1050.0,3400.0,-1486.81,-1495.1,-1499.0
1100.0,3400.0,-1487.37,-1496.02,-1499.9
1150.0,3400.0,-1487.92,-1496.93,-1500.82
1200.0,3400.0,-1488.46,-1497.8,-1501.74
1250.0,3400.0,-1488.98,-1498.63,-1502.66
1300.0,3400.0,-1489.49,-1499.4,-1503.54
1350.0,3400.0,-1489.98,-1500.11,-1504.39
1400.0,3400.0,-1490.45,-1500.75,-1505.19
1450.0,3400.0,-1490.89,-1501.31,-1505.94
1500.0,3400.0,-1491.3,-1501.79,-1506.61
1550.0,3400.0,-1491.68,-1502.18,-1507.21
1600.0,3400.0,-1492.03,-1502.49,-1507.74
1650.0,3400.0,-1492.33,-1502.72,-1508.18
1700.0,3400.0,-1492.59,-1502.88,-1508.54
1750.0,3400.0,-1492.82,-1502.96,-1508.81
1800.0,3400.0,-1493.0,-1502.97,-1508.99
1850.0,3400.0,-1493.13,-1502.92,-1509.1
1900.0,3400.0,-1493.22,-1502.81,-1509.11
1950.0,3400.0,-1493.27,-1502.65,-1509.05
2000.0,3400.0,-1493.28,-1502.44,-1508.91
2050.0,3400.0,-1493.24,-1502.18,-1508.7
2100.0,3400.0,-1493.17,-1501.9,-1508.41
2150.0,3400.0,-1493.06,-1501.58,-1508.06
2200.0,3400.0,-1492.91,-1501.23,-1507.66
2250.0,3400.0,-1492.73,-1500.87,-1507.2
2300.0,3400.0,-1492.53,-1500.49,-1506.71
2350.0,3400.0,-1492.3,-1500.1,-1506.19
2400.0,3400.0,-1492.06,-1499.72,-1505.65
2450.0,3400.0,-1491.8,-1499.34,-1505.1
2500.0,3400.0,-1491.52,-1498.98,-1504.57
2550.0,3400.0,-1491.24,-1498.64,-1504.06
2600.0,3400.0,-1490.96,-1498.34,-1503.58
2650.0,3400.0,-1490.68,-1498.07,-1503.15
2700.0,3400.0,-1490.4,-1497.85,-1502.78
2750.0,3400.0,-1490.13,-1497.67,-1502.48
2800.0,3400.0,-1489.87,-1497.55,-1502.25
2850.0,3400.0,-1489.62,-1497.49,-1502.1
2900.0,3400.0,-1489.39,-1497.48,-1502.03
2950.0,3400.0,-1489.17,-1497.52,-1502.05
3000.0,3400.0,-1488.97,-1497.61,-1502.14
3050.0,3400.0,-1488.8,-1497.74,-1502.3
3100.0,3400.0,-1488.64,-1497.92,-1502.52
3150.0,3400.0,-1488.5,-1498.12,-1502.79
3200.0,3400.0,-1488.38,-1498.35,-1503.1
3250.0,3400.0,-1488.27,-1498.59,-1503.44
3300.0,3400.0,-1488.19,-1498.83,-1503.78
3350.0,3400.0,-1488.13,-1499.07,-1504.13
3400.0,3400.0,-1488.08,-1499.29,-1504.45
3450.0,3400.0,-1488.04,-1499.5,-1504.75
3500.0,3400.0,-1488.03,-1499.68,-1505.01
3550.0,3400.0,-1488.02,-1499.83,-1505.23
3600.0,3400.0,-1488.03,-1499.95,-1505.4
3650.0,3400.0,-1488.05,-1500.04,-1505.52
3700.0,3400.0,-1488.09,-1500.09,-1505.58
3750.0,3400.0,-1488.13,-1500.12,-1505.59
3800.0,3400.0,-1488.19,-1500.12,-1505.55
3850.0,3400.0,-1488.26,-1500.09,-1505.48
3900.0,3400.0,-1488.34,-1500.05,-1505.37
3950.0,3400.0,-1488.43,-1499.99,-1505.23
4000.0,3400.0,-1488.54,-1499.92,-1505.09
4050.0,3400.0,-1488.66,-1499.85,-1504.94
4100.0,3400.0,-1488.8,-1499.79,-1504.79
4150.0,3400.0,-1488.96,-1499.74,-1504.67
4200.0,3400.0,-1489.13,-1499.71,-1504.57
4250.0,3400.0,-1489.32,-1499.69,-1504.5
4300.0,3400.0,-1489.54,-1499.7,-1504.48
4350.0,3400.0,-1489.78,-1499.74,-1504.51
4400.0,3400.0,-1490.04,-1499.82,-1504.6
4450.0,3400.0,-1490.32,-1499.92,-1504.73
4500.0,3400.0,-1490.63,-1500.07,-1504.93
4550.0,3400.0,-1490.96,-1500.25,-1505.18
4600.0,3400.0,-1491.32,-1500.46,-1505.48
4650.0,3400.0,-1491.7,-1500.71,-1505.82
4700.0,3400.0,-1492.1,-1500.99,-1506.21
4750.0,3400.0,-1492.52,-1501.3,-1506.63
4800.0,3400.0,-1492.96,-1501.62,-1507.08
4850.0,3400.0,-1493.41,-1501.97,-1507.54
4900.0,3400.0,-1493.89,-1502.33,-1508.01
4950.0,3400.0,-1494.37,-1502.69,-1508.48
5000.0,3400.0,-1494.86,-1503.06,-1508.95
0.0,3450.0,-1477.26,-1485.97,-1494.71
50.0,3450.0,-1477.52,-1485.94,-1494.55
100.0,3450.0,-1477.82,-1485.93,-1494.38
150.0,3450.0,-1478.14,-1485.96,-1494.22
200.0,3450.0,-1478.48,-1486.02,-1494.07
250.0,3450.0,-1478.85,-1486.12,-1493.94
300.0,3450.0,-1479.25,-1486.26,-1493.83
350.0,3450.0,-1479.66,-1486.45,-1493.75
400.0,3450.0,-1480.1,-1486.69,-1493.7
450.0,3450.0,-1480.55,-1486.99,-1493.71
500.0,3450.0,-1481.03,-1487.35,-1493.77
550.0,3450.0,-1481.52,-1487.78,-1493.89
600.0,3450.0,-1482.03,-1488.27,-1494.09
650.0,3450.0,-1482.55,-1488.84,-1494.37
700.0,3450.0,-1483.09,-1489.48,-1494.73
750.0,3450.0,-1483.65,-1490.19,-1495.18
800.0,3450.0,-1484.21,-1490.96,-1495.71
850.0,3450.0,-1484.78,-1491.79,-1496.32
900.0,3450.0,-1485.36,-1492.66,-1497.01
950.0,3450.0,-1485.94,-1493.57,-1497.77
1000.0,3450.0,-1486.53,-1494.51,-1498.58
1050.0,3450.0,-1487.11,-1495.46,-1499.45
1100.0,3450.0,-1487.69,-1496.4,-1500.34
1150.0,3450.0,-1488.27,-1497.33,-1501.26
1200.0,3450.0,-1488.83,-1498.22,-1502.18
1250.0,3450.0,-1489.37,-1499.07,-1503.09
1300.0,3450.0,-1489.9,-1499.87,-1503.98
1350.0,3450.0,-1490.41,-1500.6,-1504.83
1400.0,3450.0,-1490.89,-1501.25,-1505.63
1450.0,3450.0,-1491.34,-1501.83,-1506.37
1500.0,3450.0,-1491.76,-1502.32,-1507.05
1550.0,3450.0,-1492.15,-1502.72,-1507.65
1600.0,3450.0,-1492.49,-1503.04,-1508.18
1650.0,3450.0,-1492.8,-1503.28,-1508.62
1700.0,3450.0,-1493.06,-1503.43,-1508.97
1750.0,3450.0,-1493.28,-1503.51,-1509.24
1800.0,3450.0,-1493.45,-1503.51,-1509.42
1850.0,3450.0,-1493.58,-1503.45,-1509.52
1900.0,3450.0,-1493.66,-1503.32,-1509.53
1950.0,3450.0,-1493.69,-1503.14,-1509.45
2000.0,3450.0,-1493.68,-1502.9,-1509.3
2050.0,3450.0,-1493.63,-1502.63,-1509.07
2100.0,3450.0,-1493.54,-1502.31,-1508.77
2150.0,3450.0,-1493.41,-1501.96,-1508.4
2200.0,3450.0,-1493.24,-1501.59,-1507.98
2250.0,3450.0,-1493.04,-1501.19,-1507.5
2300.0,3450.0,-1492.82,-1500.79,-1506.99
2350.0,3450.0,-1492.57,-1500.38,-1506.45
2400.0,3450.0,-1492.3,-1499.97,-1505.89
2450.0,3450.0,-1492.02,-1499.57,-1505.33
2500.0,3450.0,-1491.73,-1499.19,-1504.78
2550.0,3450.0,-1491.43,-1498.84,-1504.25
2600.0,3450.0,-1491.12,-1498.52,-1503.75
2650.0,3450.0,-1490.82,-1498.24,-1503.3
2700.0,3450.0,-1490.52,-1498.01,-1502.91
2750.0,3450.0,-1490.23,-1497.83,-1502.59
2800.0,3450.0,-1489.95,-1497.7,-1502.34
2850.0,3450.0,-1489.68,-1497.62,-1502.17
2900.0,3450.0,-1489.42,-1497.6,-1502.09
2950.0,3450.0,-1489.19,-1497.63,-1502.08
3000.0,3450.0,-1488.97,-1497.7,-1502.14
3050.0,3450.0,-1488.77,-1497.82,-1502.28
3100.0,3450.0,-1488.59,-1497.98,-1502.48
3150.0,3450.0,-1488.43,-1498.16,-1502.73
3200.0,3450.0,-1488.28,-1498.36,-1503.01
3250.0,3450.0,-1488.16,-1498.58,-1503.32
3300.0,3450.0,-1488.05,-1498.79,-1503.65
3350.0,3450.0,-1487.96,-1499.0,-1503.97
3400.0,3450.0,-1487.89,-1499.2,-1504.27
3450.0,3450.0,-1487.83,-1499.38,-1504.56
3500.0,3450.0,-1487.79,-1499.53,-1504.8
3550.0,3450.0,-1487.76,-1499.66,-1505.01
3600.0,3450.0,-1487.74,-1499.75,-1505.16
3650.0,3450.0,-1487.74,-1499.81,-1505.27
3700.0,3450.0,-1487.75,-1499.84,-1505.32
3750.0,3450.0,-1487.76,-1499.84,-1505.31
3800.0,3450.0,-1487.8,-1499.82,-1505.26
3850.0,3450.0,-1487.84,-1499.77,-1505.17
3900.0,3450.0,-1487.9,-1499.7,-1505.04
3950.0,3450.0,-1487.97,-1499.62,-1504.88
4000.0,3450.0,-1488.05,-1499.53,-1504.71
4050.0,3450.0,-1488.15,-1499.44,-1504.53
4100.0,3450.0,-1488.27,-1499.35,-1504.35
4150.0,3450.0,-1488.41,-1499.27,-1504.19
4200.0,3450.0,-1488.56,-1499.21,-1504.05
4250.0,3450.0,-1488.74,-1499.18,-1503.95
4300.0,3450.0,-1488.94,-1499.17,-1503.89
4350.0,3450.0,-1489.16,-1499.19,-1503.88
4400.0,3450.0,-1489.41,-1499.24,-1503.93
4450.0,3450.0,-1489.68,-1499.34,-1504.03
4500.0,3450.0,-1489.98,-1499.47,-1504.2
4550.0,3450.0,-1490.3,-1499.64,-1504.42
4600.0,3450.0,-1490.65,-1499.85,-1504.7
4650.0,3450.0,-1491.02,-1500.09,-1505.04
4700.0,3450.0,-1491.41,-1500.37,-1505.42
4750.0,3450.0,-1491.83,-1500.68,-1505.84
4800.0,3450.0,-1492.26,-1501.02,-1506.29
4850.0,3450.0,-1492.71,-1501.37,-1506.76
4900.0,3450.0,-1493.18,-1501.74,-1507.24
4950.0,3450.0,-1493.65,-1502.11,-1507.72
5000.0,3450.0,-1494.14,-1502.49,-1508.2
0.0,3500.0,-1477.18,-1485.96,-1494.74
50.0,3500.0,-1477.45,-1485.95,-1494.62
100.0,3500.0,-1477.74,-1485.97,-1494.51
150.0,3500.0,-1478.07,-1486.02,-1494.4
200.0,3500.0,-1478.42,-1486.1,-1494.29
250.0,3500.0,-1478.8,-1486.22,-1494.2
300.0,3500.0,-1479.2,-1486.38,-1494.13
350.0,3500.0,-1479.63,-1486.59,-1494.08
400.0,3500.0,-1480.08,-1486.84,-1494.07
450.0,3500.0,-1480.55,-1487.16,-1494.1
500.0,3500.0,-1481.05,-1487.53,-1494.19
550.0,3500.0,-1481.56,-1487.97,-1494.33
600.0,3500.0,-1482.09,-1488.48,-1494.55
650.0,3500.0,-1482.64,-1489.06,-1494.83
700.0,3500.0,-1483.2,-1489.71,-1495.2
750.0,3500.0,-1483.78,-1490.43,-1495.65
800.0,3500.0,-1484.36,-1491.22,-1496.18
850.0,3500.0,-1484.96,-1492.06,-1496.8
900.0,3500.0,-1485.57,-1492.94,-1497.48
950.0,3500.0,-1486.18,-1493.87,-1498.24
1000.0,3500.0,-1486.79,-1494.82,-1499.05
1050.0,3500.0,-1487.4,-1495.79,-1499.91
1100.0,3500.0,-1488.01,-1496.75,-1500.8
1150.0,3500.0,-1488.6,-1497.69,-1501.71
1200.0,3500.0,-1489.19,-1498.61,-1502.63
1250.0,3500.0,-1489.75,-1499.48,-1503.53
1300.0,3500.0,-1490.3,-1500.29,-1504.42
1350.0,3500.0,-1490.83,-1501.04,-1505.27
1400.0,3500.0,-1491.32,-1501.71,-1506.07
1450.0,3500.0,-1491.78,-1502.31,-1506.81
1500.0,3500.0,-1492.21,-1502.81,-1507.49
1550.0,3500.0,-1492.6,-1503.23,-1508.1
1600.0,3500.0,-1492.95,-1503.56,-1508.62
1650.0,3500.0,-1493.26,-1503.8,-1509.06
1700.0,3500.0,-1493.52,-1503.95,-1509.41
1750.0,3500.0,-1493.73,-1504.02,-1509.68
1800.0,3500.0,-1493.9,-1504.02,-1509.85
1850.0,3500.0,-1494.02,-1503.95,-1509.94
1900.0,3500.0,-1494.09,-1503.8,-1509.94
1950.0,3500.0,-1494.11,-1503.6,-1509.86
2000.0,3500.0,-1494.09,-1503.35,-1509.69
2050.0,3500.0,-1494.02,-1503.05,-1509.45
2100.0,3500.0,-1493.91,-1502.71,-1509.13
2150.0,3500.0,-1493.76,-1502.33,-1508.75
2200.0,3500.0,-1493.58,-1501.93,-1508.31
2250.0,3500.0,-1493.36,-1501.51,-1507.82
2300.0,3500.0,-1493.12,-1501.08,-1507.29
2350.0,3500.0,-1492.85,-1500.65,-1506.74
2400.0,3500.0,-1492.57,-1500.23,-1506.16
2450.0,3500.0,-1492.26,-1499.81,-1505.59
2500.0,3500.0,-1491.95,-1499.42,-1505.02
2550.0,3500.0,-1491.63,-1499.06,-1504.48
2600.0,3500.0,-1491.31,-1498.73,-1503.97
2650.0,3500.0,-1490.98,-1498.44,-1503.51
2700.0,3500.0,-1490.66,-1498.2,-1503.1
2750.0,3500.0,-1490.35,-1498.01,-1502.77
2800.0,3500.0,-1490.05,-1497.88,-1502.5
2850.0,3500.0,-1489.76,-1497.79,-1502.31
2900.0,3500.0,-1489.49,-1497.76,-1502.2
2950.0,3500.0,-1489.23,-1497.78,-1502.17
3000.0,3500.0,-1488.99,-1497.84,-1502.21
3050.0,3500.0,-1488.77,-1497.94,-1502.32
3100.0,3500.0,-1488.57,-1498.08,-1502.49
3150.0,3500.0,-1488.39,-1498.24,-1502.71
3200.0,3500.0,-1488.22,-1498.42,-1502.97
3250.0,3500.0,-1488.07,-1498.6,-1503.26
3300.0,3500.0,-1487.95,-1498.79,-1503.55
3350.0,3500.0,-1487.83,-1498.97,-1503.85
3400.0,3500.0,-1487.74,-1499.14,-1504.14
3450.0,3500.0,-1487.65,-1499.29,-1504.4
3500.0,3500.0,-1487.58,-1499.41,-1504.63
3550.0,3500.0,-1487.53,-1499.51,-1504.82
3600.0,3500.0,-1487.49,-1499.57,-1504.96
3650.0,3500.0,-1487.46,-1499.61,-1505.05
3700.0,3500.0,-1487.44,-1499.61,-1505.09
3750.0,3500.0,-1487.44,-1499.59,-1505.08
3800.0,3500.0,-1487.44,-1499.54,-1505.02
3850.0,3500.0,-1487.46,-1499.46,-1504.91
3900.0,3500.0,-1487.5,-1499.37,-1504.76
3950.0,3500.0,-1487.54,-1499.27,-1504.59
4000.0,3500.0,-1487.61,-1499.15,-1504.39
4050.0,3500.0,-1487.69,-1499.04,-1504.19
4100.0,3500.0,-1487.79,-1498.93,-1503.98
4150.0,3500.0,-1487.9,-1498.83,-1503.79
4200.0,3500.0,-1488.04,-1498.75,-1503.61
4250.0,3500.0,-1488.2,-1498.69,-1503.47
4300.0,3500.0,-1488.39,-1498.66,-1503.38
4350.0,3500.0,-1488.6,-1498.66,-1503.33
4400.0,3500.0,-1488.83,-1498.7,-1503.34
4450.0,3500.0,-1489.09,-1498.78,-1503.41
4500.0,3500.0,-1489.38,-1498.9,-1503.54
4550.0,3500.0,-1489.69,-1499.06,-1503.73
4600.0,3500.0,-1490.03,-1499.27,-1503.99
4650.0,3500.0,-1490.39,-1499.51,-1504.31
4700.0,3500.0,-1490.78,-1499.79,-1504.68
4750.0,3500.0,-1491.18,-1500.1,-1505.09
4800.0,3500.0,-1491.61,-1500.44,-1505.54
4850.0,3500.0,-1492.06,-1500.8,-1506.01
4900.0,3500.0,-1492.52,-1501.18,-1506.5
4950.0,3500.0,-1492.99,-1501.56,-1507.0
5000.0,3500.0,-1493.47,-1501.95,-1507.49
0.0,3550.0,-1477.1,-1485.95,-1494.71
50.0,3550.0,-1477.37,-1485.97,-1494.63
100.0,3550.0,-1477.67,-1486.01,-1494.56
150.0,3550.0,-1478.0,-1486.08,-1494.5
200.0,3550.0,-1478.36,-1486.19,-1494.44
250.0,3550.0,-1478.74,-1486.33,-1494.4
300.0,3550.0,-1479.16,-1486.5,-1494.37
350.0,3550.0,-1479.59,-1486.73,-1494.36
400.0,3550.0,-1480.06,-1487.0,-1494.39
450.0,3550.0,-1480.54,-1487.33,-1494.45
500.0,3550.0,-1481.05,-1487.71,-1494.56
