WELL,MD_FROM,MD_TO,X,Y,Z,UNIT,FACIES,FACIES_NAME
F30,1499.6,1499.8,1500.0,3200.0,-1489.7,UPPER,4,SHALE
F30,1499.8,1500.0,1500.0,3200.0,-1489.9,UPPER,4,SHALE
F30,1500.0,1500.2,1500.0,3200.0,-1490.1,UPPER,4,SHALE
F30,1500.2,1500.4,1500.0,3200.0,-1490.3,UPPER,4,SHALE
F30,1500.4,1500.6,1500.0,3200.0,-1490.5,UPPER,4,SHALE
F30,1500.6,1500.8,1500.0,3200.0,-1490.7,UPPER,2,SAND_SHALY
F30,1500.8,1501.0,1500.0,3200.0,-1490.9,UPPER,1,SAND_CLEAN
F30,1501.0,1501.2,1500.0,3200.0,-1491.1,UPPER,1,SAND_CLEAN
F30,1501.2,1501.4,1500.0,3200.0,-1491.3,UPPER,1,SAND_CLEAN
F30,1501.4,1501.6,1500.0,3200.0,-1491.5,UPPER,1,SAND_CLEAN
F30,1501.6,1501.8,1500.0,3200.0,-1491.7,UPPER,1,SAND_CLEAN
F30,1501.8,1502.0,1500.0,3200.0,-1491.9,UPPER,1,SAND_CLEAN
F30,1502.0,1502.2,1500.0,3200.0,-1492.1,UPPER,1,SAND_CLEAN
F30,1502.2,1502.4,1500.0,3200.0,-1492.3,UPPER,1,SAND_CLEAN
F30,1502.4,1502.6,1500.0,3200.0,-1492.5,UPPER,2,SAND_SHALY
F30,1502.6,1502.8,1500.0,3200.0,-1492.7,UPPER,3,HETEROLITHIC
F30,1502.8,1503.0,1500.0,3200.0,-1492.9,UPPER,3,HETEROLITHIC
F30,1503.0,1503.2,1500.0,3200.0,-1493.1,UPPER,4,SHALE
F30,1503.2,1503.4,1500.0,3200.0,-1493.3,UPPER,4,SHALE
F30,1503.4,1503.6,1500.0,3200.0,-1493.5,UPPER,3,HETEROLITHIC
F30,1503.6,1503.8,1500.0,3200.0,-1493.7,UPPER,3,HETEROLITHIC
F30,1503.8,1504.0,1500.0,3200.0,-1493.9,UPPER,3,HETEROLITHIC
F30,1504.0,1504.2,1500.0,3200.0,-1494.1,UPPER,2,SAND_SHALY
F30,1504.2,1504.4,1500.0,3200.0,-1494.3,UPPER,2,SAND_SHALY
F30,1504.4,1504.6,1500.0,3200.0,-1494.5,UPPER,1,SAND_CLEAN
F30,1504.6,1504.8,1500.0,3200.0,-1494.7,UPPER,1,SAND_CLEAN
F30,1504.8,1505.0,1500.0,3200.0,-1494.9,UPPER,5,CEMENTED
F30,1505.0,1505.2,1500.0,3200.0,-1495.1,UPPER,1,SAND_CLEAN
F30,1505.2,1505.4,1500.0,3200.0,-1495.3,UPPER,1,SAND_CLEAN
F30,1505.4,1505.6,1500.0,3200.0,-1495.5,UPPER,1,SAND_CLEAN
F30,1505.6,1505.8,1500.0,3200.0,-1495.7,UPPER,1,SAND_CLEAN
F30,1505.8,1506.0,1500.0,3200.0,-1495.9,UPPER,1,SAND_CLEAN
F30,1506.0,1506.2,1500.0,3200.0,-1496.1,UPPER,1,SAND_CLEAN
F30,1506.2,1506.4,1500.0,3200.0,-1496.3,UPPER,2,SAND_SHALY
F30,1506.4,1506.6,1500.0,3200.0,-1496.5,UPPER,3,HETEROLITHIC
F30,1506.6,1506.8,1500.0,3200.0,-1496.7,UPPER,3,HETEROLITHIC
F30,1506.8,1507.0,1500.0,3200.0,-1496.9,UPPER,4,SHALE
F30,1507.0,1507.2,1500.0,3200.0,-1497.1,UPPER,4,SHALE
F30,1507.2,1507.4,1500.0,3200.0,-1497.3,UPPER,3,HETEROLITHIC
F30,1507.4,1507.6,1500.0,3200.0,-1497.5,UPPER,3,HETEROLITHIC
F30,1507.6,1507.8,1500.0,3200.0,-1497.7,UPPER,3,HETEROLITHIC
F30,1507.8,1508.0,1500.0,3200.0,-1497.9,UPPER,2,SAND_SHALY
F30,1508.0,1508.2,1500.0,3200.0,-1498.1,UPPER,2,SAND_SHALY
F30,1508.2,1508.4,1500.0,3200.0,-1498.3,UPPER,2,SAND_SHALY
F30,1508.4,1508.6,1500.0,3200.0,-1498.5,UPPER,2,SAND_SHALY
F30,1508.6,1508.8,1500.0,3200.0,-1498.7,UPPER,1,SAND_CLEAN
F30,1508.8,1509.0,1500.0,3200.0,-1498.9,UPPER,1,SAND_CLEAN
F30,1509.0,1509.2,1500.0,3200.0,-1499.1,UPPER,1,SAND_CLEAN
F30,1509.2,1509.4,1500.0,3200.0,-1499.3,UPPER,1,SAND_CLEAN
F30,1509.4,1509.6,1500.0,3200.0,-1499.5,LOWER,4,SHALE
F30,1509.6,1509.8,1500.0,3200.0,-1499.7,LOWER,4,SHALE
F30,1509.8,1510.0,1500.0,3200.0,-1499.9,LOWER,3,HETEROLITHIC
F30,1510.0,1510.2,1500.0,3200.0,-1500.1,LOWER,1,SAND_CLEAN
F30,1510.2,1510.4,1500.0,3200.0,-1500.3,LOWER,1,SAND_CLEAN
F30,1510.4,1510.6,1500.0,3200.0,-1500.5,LOWER,1,SAND_CLEAN
F30,1510.6,1510.8,1500.0,3200.0,-1500.7,LOWER,1,SAND_CLEAN
F30,1510.8,1511.0,1500.0,3200.0,-1500.9,LOWER,3,HETEROLITHIC
F30,1511.0,1511.2,1500.0,3200.0,-1501.1,LOWER,4,SHALE
F30,1511.2,1511.4,1500.0,3200.0,-1501.3,LOWER,4,SHALE
F30,1511.4,1511.6,1500.0,3200.0,-1501.5,LOWER,3,HETEROLITHIC
F30,1511.6,1511.8,1500.0,3200.0,-1501.7,LOWER,2,SAND_SHALY
F30,1511.8,1512.0,1500.0,3200.0,-1501.9,LOWER,1,SAND_CLEAN
F30,1512.0,1512.2,1500.0,3200.0,-1502.1,LOWER,1,SAND_CLEAN
F30,1512.2,1512.4,1500.0,3200.0,-1502.3,LOWER,1,SAND_CLEAN
F30,1512.4,1512.6,1500.0,3200.0,-1502.5,LOWER,1,SAND_CLEAN
F30,1512.6,1512.8,1500.0,3200.0,-1502.7,LOWER,3,HETEROLITHIC
F30,1512.8,1513.0,1500.0,3200.0,-1502.9,LOWER,3,HETEROLITHIC
F30,1513.0,1513.2,1500.0,3200.0,-1503.1,LOWER,3,HETEROLITHIC
F30,1513.2,1513.4,1500.0,3200.0,-1503.3,LOWER,3,HETEROLITHIC
F30,1513.4,1513.6,1500.0,3200.0,-1503.5,LOWER,3,HETEROLITHIC
F30,1513.6,1513.8,1500.0,3200.0,-1503.7,LOWER,3,HETEROLITHIC
F30,1513.8,1514.0,1500.0,3200.0,-1503.9,LOWER,5,CEMENTED
F30,1514.0,1514.2,1500.0,3200.0,-1504.1,LOWER,1,SAND_CLEAN
F30,1514.2,1514.4,1500.0,3200.0,-1504.3,LOWER,2,SAND_SHALY
F30,1514.4,1514.6,1500.0,3200.0,-1504.5,LOWER,2,SAND_SHALY
F30,1514.6,1514.8,1500.0,3200.0,-1504.7,LOWER,2,SAND_SHALY
F30,1514.8,1515.0,1500.0,3200.0,-1504.9,LOWER,3,HETEROLITHIC
