X,Y,Z,FACIES,POROSITY,PERM_MD,AI_SEISMIC
3725.0,4425.0,21.5,0,0.063,0.017,10.028
3725.0,4425.0,22.5,0,0.077,0.018,9.917
3725.0,4425.0,23.5,0,0.0689,0.041,9.73
3725.0,4425.0,24.5,0,0.0932,0.089,9.507
3725.0,4425.0,25.5,3,0.2253,87.978,9.294
3725.0,4425.0,26.5,1,0.265,986.597,9.13
3725.0,4425.0,27.5,1,0.2383,430.783,9.033
3725.0,4425.0,28.5,1,0.2387,307.577,8.99
3725.0,4425.0,29.5,0,0.0609,0.019,8.979
3725.0,4475.0,0.5,0,0.0554,0.015,10.604
3725.0,4475.0,1.5,0,0.0429,0.009,10.555
3725.0,4475.0,2.5,0,0.0581,0.016,10.455
3725.0,4475.0,3.5,0,0.0601,0.043,10.308
3725.0,4475.0,4.5,0,0.0482,0.032,10.123
3725.0,4475.0,5.5,0,0.0351,0.013,9.92
3725.0,4475.0,6.5,3,0.1707,10.435,9.729
3725.0,4475.0,7.5,3,0.2192,64.545,9.577
3725.0,4475.0,8.5,0,0.0858,0.077,9.484
3725.0,4475.0,9.5,0,0.0894,0.049,9.455
3725.0,4475.0,10.5,0,0.0496,0.011,9.482
3725.0,4475.0,11.5,2,0.1594,2.369,9.55
3725.0,4475.0,12.5,2,0.1772,5.308,9.64
3725.0,4475.0,13.5,0,0.0428,0.021,9.736
3725.0,4475.0,14.5,0,0.0564,0.021,9.828
3725.0,4475.0,15.5,0,0.073,0.084,9.913
3725.0,4475.0,16.5,0,0.0791,0.05,9.995
3725.0,4475.0,17.5,2,0.182,8.705,10.076
3725.0,4475.0,18.5,0,0.0488,0.011,10.149
3725.0,4475.0,19.5,0,0.0392,0.005,10.199
3725.0,4475.0,20.5,0,0.0301,0.005,10.202
3725.0,4475.0,21.5,0,0.0623,0.054,10.14
3725.0,4475.0,22.5,0,0.0754,0.015,10.01
3725.0,4475.0,23.5,0,0.0599,0.015,9.833
3725.0,4475.0,24.5,0,0.0763,0.102,9.645
3725.0,4475.0,25.5,3,0.1982,18.907,9.487
3725.0,4475.0,26.5,3,0.2025,33.779,9.387
3725.0,4475.0,27.5,0,0.0763,0.012,9.348
3725.0,4475.0,28.5,2,0.1493,1.842,9.349
3725.0,4475.0,29.5,0,0.0648,0.019,9.361
3725.0,4525.0,0.5,0,0.038,0.022,10.607
3725.0,4525.0,1.5,0,0.0279,0.01,10.556
3725.0,4525.0,2.5,0,0.052,0.017,10.459
3725.0,4525.0,3.5,0,0.0582,0.02,10.322
3725.0,4525.0,4.5,0,0.0589,0.016,10.163
3725.0,4525.0,5.5,0,0.047,0.024,10.002
3725.0,4525.0,6.5,2,0.1138,1.438,9.865
3725.0,4525.0,7.5,2,0.1695,6.319,9.77
3725.0,4525.0,8.5,0,0.0985,0.217,9.723
3725.0,4525.0,9.5,0,0.0795,0.042,9.72
3725.0,4525.0,10.5,0,0.0696,0.029,9.747
3725.0,4525.0,11.5,2,0.17,2.088,9.791
3725.0,4525.0,12.5,0,0.079,0.021,9.846
3725.0,4525.0,13.5,0,0.0628,0.036,9.908
3725.0,4525.0,14.5,2,0.2066,27.096,9.979
3725.0,4525.0,15.5,0,0.0722,0.037,10.058
3725.0,4525.0,16.5,0,0.0763,0.053,10.143
3725.0,4525.0,17.5,0,0.0751,0.032,10.225
3725.0,4525.0,18.5,0,0.0732,0.033,10.29
3725.0,4525.0,19.5,0,0.0561,0.015,10.318
3725.0,4525.0,20.5,0,0.0262,0.009,10.292
3725.0,4525.0,21.5,0,0.0591,0.021,10.205
3725.0,4525.0,22.5,0,0.0586,0.069,10.064
3725.0,4525.0,23.5,0,0.0632,0.033,9.899
3725.0,4525.0,24.5,2,0.1749,5.994,9.749
3725.0,4525.0,25.5,3,0.1759,26.144,9.649
3725.0,4525.0,26.5,3,0.1879,24.653,9.618
3725.0,4525.0,27.5,0,0.0726,0.021,9.645
3725.0,4525.0,28.5,0,0.0552,0.014,9.697
3725.0,4525.0,29.5,0,0.0616,0.021,9.737
3725.0,4575.0,0.5,0,0.0401,0.016,10.455
3725.0,4575.0,1.5,0,0.0397,0.012,10.385
3725.0,4575.0,2.5,0,0.0791,0.055,10.256
3725.0,4575.0,3.5,0,0.0682,0.032,10.092
3725.0,4575.0,4.5,0,0.0717,0.021,9.921
3725.0,4575.0,5.5,0,0.0446,0.008,9.778
3725.0,4575.0,6.5,2,0.0925,0.179,9.687
3725.0,4575.0,7.5,2,0.1821,8.078,9.659
3725.0,4575.0,8.5,0,0.0879,0.079,9.689
3725.0,4575.0,9.5,0,0.0794,0.034,9.752
3725.0,4575.0,10.5,0,0.0638,0.015,9.822
3725.0,4575.0,11.5,0,0.0833,0.088,9.88
3725.0,4575.0,12.5,0,0.0843,0.153,9.92
3725.0,4575.0,13.5,0,0.0542,0.026,9.951
3725.0,4575.0,14.5,2,0.183,5.961,9.988
3725.0,4575.0,15.5,0,0.0749,0.054,10.043
3725.0,4575.0,16.5,0,0.0782,0.043,10.118
3725.0,4575.0,17.5,0,0.0614,0.016,10.201
3725.0,4575.0,18.5,0,0.0828,0.032,10.27
3725.0,4575.0,19.5,0,0.0541,0.025,10.302
3725.0,4575.0,20.5,0,0.0457,0.017,10.276
3725.0,4575.0,21.5,0,0.0397,0.021,10.186
3725.0,4575.0,22.5,0,0.0549,0.014,10.047
3725.0,4575.0,23.5,0,0.0642,0.035,9.891
3725.0,4575.0,24.5,2,0.1664,6.596,9.762
3725.0,4575.0,25.5,3,0.1754,9.912,9.696
3725.0,4575.0,26.5,3,0.1643,4.772,9.705
3725.0,4575.0,27.5,0,0.0577,0.039,9.771
3725.0,4575.0,28.5,0,0.0514,0.02,9.855
3725.0,4575.0,29.5,0,0.0676,0.025,9.911
3725.0,4625.0,0.5,0,0.0396,0.009,10.227
3725.0,4625.0,1.5,0,0.0519,0.037,10.124
3725.0,4625.0,2.5,0,0.0712,0.044,9.94
3725.0,4625.0,3.5,0,0.0699,0.055,9.717
3725.0,4625.0,4.5,1,0.2522,407.719,9.507
3725.0,4625.0,5.5,1,0.2227,186.286,9.359
3725.0,4625.0,6.5,1,0.1926,42.088,9.303
3725.0,4625.0,7.5,1,0.2585,297.335,9.345
3725.0,4625.0,8.5,0,0.0772,0.041,9.461
3725.0,4625.0,9.5,0,0.0828,0.047,9.606
3725.0,4625.0,10.5,0,0.0758,0.028,9.738
3725.0,4625.0,11.5,0,0.0725,0.014,9.826
3725.0,4625.0,12.5,0,0.0801,0.067,9.865
3725.0,4625.0,13.5,0,0.0631,0.029,9.871
3725.0,4625.0,14.5,2,0.1875,15.121,9.874
3725.0,4625.0,15.5,2,0.1514,2.426,9.899
3725.0,4625.0,16.5,0,0.0563,0.016,9.957
3725.0,4625.0,17.5,0,0.0869,0.048,10.04
3725.0,4625.0,18.5,0,0.1011,0.099,10.123
3725.0,4625.0,19.5,0,0.0668,0.04,10.176
3725.0,4625.0,20.5,0,0.0318,0.011,10.172
3725.0,4625.0,21.5,0,0.0337,0.019,10.103
3725.0,4625.0,22.5,0,0.0673,0.033,9.983
3725.0,4625.0,23.5,0,0.0708,0.028,9.848
3725.0,4625.0,24.5,2,0.1539,2.273,9.744
3725.0,4625.0,25.5,3,0.1697,5.158,9.706
3725.0,4625.0,26.5,3,0.1675,9.301,9.743
3725.0,4625.0,27.5,0,0.0399,0.029,9.835
3725.0,4625.0,28.5,0,0.0462,0.028,9.938
3725.0,4625.0,29.5,0,0.0633,0.036,10.004
3725.0,4675.0,0.5,0,0.0553,0.04,10.175
3725.0,4675.0,1.5,0,0.0473,0.021,10.068
3725.0,4675.0,2.5,0,0.0661,0.04,9.876
3725.0,4675.0,3.5,0,0.0887,0.103,9.643
3725.0,4675.0,4.5,1,0.286,426.379,9.422
3725.0,4675.0,5.5,1,0.2416,223.527,9.265
3725.0,4675.0,6.5,1,0.1957,50.945,9.206
3725.0,4675.0,7.5,1,0.2759,1459.51,9.25
3725.0,4675.0,8.5,0,0.0864,0.111,9.373
3725.0,4675.0,9.5,0,0.0899,0.045,9.528
3725.0,4675.0,10.5,0,0.0634,0.011,9.667
3725.0,4675.0,11.5,0,0.0888,0.038,9.753
3725.0,4675.0,12.5,0,0.0757,0.031,9.777
3725.0,4675.0,13.5,0,0.0588,0.011,9.757
3725.0,4675.0,14.5,2,0.2065,19.443,9.725
3725.0,4675.0,15.5,2,0.1558,5.953,9.716
3725.0,4675.0,16.5,2,0.1394,1.857,9.751
3725.0,4675.0,17.5,2,0.1968,12.965,9.826
3725.0,4675.0,18.5,0,0.0965,0.114,9.917
3725.0,4675.0,19.5,0,0.0498,0.017,9.988
3725.0,4675.0,20.5,0,0.0588,0.015,10.01
3725.0,4675.0,21.5,0,0.0481,0.019,9.969
3725.0,4675.0,22.5,0,0.0679,0.029,9.879
3725.0,4675.0,23.5,0,0.0651,0.01,9.778
3725.0,4675.0,24.5,2,0.1522,2.487,9.709
3725.0,4675.0,25.5,3,0.207,24.542,9.707
3725.0,4675.0,26.5,3,0.1318,3.626,9.778
3725.0,4675.0,27.5,0,0.036,0.012,9.896
3725.0,4675.0,28.5,0,0.0432,0.03,10.016
3725.0,4675.0,29.5,0,0.0687,0.036,10.091
3725.0,4725.0,0.5,0,0.07,0.06,10.286
3725.0,4725.0,1.5,0,0.0548,0.02,10.208
3725.0,4725.0,2.5,0,0.0825,0.015,10.063
3725.0,4725.0,3.5,0,0.0838,0.119,9.878
3725.0,4725.0,4.5,0,0.081,0.062,9.686
3725.0,4725.0,5.5,0,0.0703,0.061,9.527
3725.0,4725.0,6.5,0,0.0558,0.026,9.432
3725.0,4725.0,7.5,1,0.2453,799.491,9.417
3725.0,4725.0,8.5,0,0.0777,0.106,9.473
3725.0,4725.0,9.5,0,0.0952,0.115,9.57
3725.0,4725.0,10.5,0,0.0757,0.104,9.666
3725.0,4725.0,11.5,0,0.0803,0.034,9.723
3725.0,4725.0,12.5,0,0.0581,0.073,9.726
3725.0,4725.0,13.5,0,0.0688,0.024,9.685
3725.0,4725.0,14.5,2,0.1862,3.776,9.628
3725.0,4725.0,15.5,2,0.1447,3.244,9.59
3725.0,4725.0,16.5,2,0.1193,0.841,9.597
3725.0,4725.0,17.5,2,0.1723,5.431,9.649
3725.0,4725.0,18.5,0,0.0956,0.07,9.725
3725.0,4725.0,19.5,0,0.0634,0.04,9.794
3725.0,4725.0,20.5,0,0.0503,0.028,9.826
3725.0,4725.0,21.5,0,0.0489,0.008,9.809
3725.0,4725.0,22.5,0,0.0609,0.07,9.757
3725.0,4725.0,23.5,0,0.059,0.017,9.706
3725.0,4725.0,24.5,2,0.1555,3.321,9.694
3725.0,4725.0,25.5,3,0.1869,41.447,9.747
3725.0,4725.0,26.5,3,0.1345,2.397,9.864
3725.0,4725.0,27.5,0,0.016,0.003,10.014
3725.0,4725.0,28.5,0,0.0392,0.012,10.152
3725.0,4725.0,29.5,0,0.0532,0.01,10.234
3725.0,4775.0,0.5,0,0.0637,0.068,10.38
3725.0,4775.0,1.5,0,0.0237,0.005,10.322
3725.0,4775.0,2.5,0,0.096,0.103,10.21
3725.0,4775.0,3.5,0,0.0912,0.106,10.057
3725.0,4775.0,4.5,0,0.0918,0.049,9.884
3725.0,4775.0,5.5,0,0.056,0.011,9.718
3725.0,4775.0,6.5,2,0.1459,0.823,9.592
3725.0,4775.0,7.5,2,0.1653,2.419,9.529
3725.0,4775.0,8.5,2,0.1926,17.287,9.534
3725.0,4775.0,9.5,0,0.0983,0.081,9.589
3725.0,4775.0,10.5,0,0.0714,0.065,9.657
3725.0,4775.0,11.5,0,0.071,0.035,9.702
3725.0,4775.0,12.5,0,0.058,0.04,9.699
3725.0,4775.0,13.5,0,0.079,0.089,9.651
3725.0,4775.0,14.5,2,0.173,5.55,9.579
3725.0,4775.0,15.5,0,0.0547,0.048,9.516
3725.0,4775.0,16.5,2,0.1236,1.847,9.484
3725.0,4775.0,17.5,2,0.1821,7.014,9.489
3725.0,4775.0,18.5,0,0.0797,0.096,9.519
3725.0,4775.0,19.5,0,0.0711,0.045,9.551
3725.0,4775.0,20.5,0,0.0557,0.03,9.565
3725.0,4775.0,21.5,0,0.0554,0.015,9.56
3725.0,4775.0,22.5,0,0.0446,0.035,9.555
3725.0,4775.0,23.5,0,0.0661,0.026,9.579
3725.0,4775.0,24.5,1,0.241,213.069,9.659
3725.0,4775.0,25.5,0,0.0592,0.011,9.801
3725.0,4775.0,26.5,0,0.0128,0.003,9.988
3725.0,4775.0,27.5,0,0.0181,0.005,10.183
3725.0,4775.0,28.5,0,0.0306,0.014,10.344
3725.0,4775.0,29.5,0,0.0409,0.029,10.434
3725.0,4825.0,0.5,0,0.0616,0.011,10.407
3725.0,4825.0,1.5,0,0.036,0.008,10.35
3725.0,4825.0,2.5,0,0.1003,0.04,10.239
3725.0,4825.0,3.5,0,0.0764,0.034,10.084
3725.0,4825.0,4.5,0,0.1041,0.344,9.903
3725.0,4825.0,5.5,0,0.0495,0.009,9.725
3725.0,4825.0,6.5,2,0.1623,5.458,9.583
3725.0,4825.0,7.5,2,0.151,1.13,9.504
3725.0,4825.0,8.5,2,0.1847,23.182,9.497
3725.0,4825.0,9.5,2,0.1998,8.993,9.546
3725.0,4825.0,10.5,0,0.0611,0.02,9.616
3725.0,4825.0,11.5,0,0.071,0.065,9.665
3725.0,4825.0,12.5,0,0.0459,0.009,9.665
3725.0,4825.0,13.5,0,0.0844,0.053,9.611
3725.0,4825.0,14.5,2,0.1698,6.562,9.519
3725.0,4825.0,15.5,0,0.061,0.021,9.415
3725.0,4825.0,16.5,2,0.1145,3.53,9.323
3725.0,4825.0,17.5,2,0.1672,5.804,9.251
3725.0,4825.0,18.5,0,0.0802,0.093,9.195
3725.0,4825.0,19.5,0,0.0655,0.019,9.149
3725.0,4825.0,20.5,0,0.069,0.063,9.111
3725.0,4825.0,21.5,0,0.0721,0.047,9.1
3725.0,4825.0,22.5,1,0.22,106.358,9.139
3725.0,4825.0,23.5,1,0.269,360.983,9.255
3725.0,4825.0,24.5,1,0.2853,1556.535,9.454
3725.0,4825.0,25.5,0,0.054,0.036,9.718
3725.0,4825.0,26.5,0,0.0249,0.014,10.007
3725.0,4825.0,27.5,0,0.01,0.005,10.274
3725.0,4825.0,28.5,0,0.01,0.003,10.476
3725.0,4825.0,29.5,0,0.0293,0.006,10.583
3725.0,4875.0,0.5,0,0.0549,0.028,10.406
3725.0,4875.0,1.5,0,0.0446,0.014,10.341
3725.0,4875.0,2.5,0,0.074,0.026,10.217
3725.0,4875.0,3.5,0,0.0673,0.143,10.043
3725.0,4875.0,4.5,0,0.0922,0.047,9.841
3725.0,4875.0,5.5,0,0.0242,0.007,9.643
3725.0,4875.0,6.5,2,0.1301,2.333,9.486
3725.0,4875.0,7.5,2,0.1562,2.934,9.399
3725.0,4875.0,8.5,2,0.166,5.382,9.392
3725.0,4875.0,9.5,2,0.2162,24.884,9.445
3725.0,4875.0,10.5,0,0.0494,0.023,9.519
3725.0,4875.0,11.5,0,0.0616,0.039,9.569
3725.0,4875.0,12.5,0,0.0475,0.016,9.563
3725.0,4875.0,13.5,0,0.0852,0.091,9.493
3725.0,4875.0,14.5,2,0.1741,11.739,9.372
3725.0,4875.0,15.5,2,0.1496,1.431,9.222
3725.0,4875.0,16.5,2,0.1206,1.83,9.065
3725.0,4875.0,17.5,2,0.2018,5.818,8.912
3725.0,4875.0,18.5,2,0.1804,1.928,8.768
3725.0,4875.0,19.5,0,0.062,0.036,8.642
3725.0,4875.0,20.5,1,0.2627,1501.214,8.556
3725.0,4875.0,21.5,1,0.3136,3480.046,8.54
3725.0,4875.0,22.5,1,0.2493,176.264,8.626
3725.0,4875.0,23.5,1,0.2457,471.406,8.832
3725.0,4875.0,24.5,1,0.2711,1160.757,9.146
3725.0,4875.0,25.5,0,0.0651,0.016,9.528
3725.0,4875.0,26.5,0,0.01,0.005,9.919
3725.0,4875.0,27.5,0,0.0101,0.003,10.261
3725.0,4875.0,28.5,0,0.01,0.001,10.509
3725.0,4875.0,29.5,0,0.0281,0.005,10.638
3725.0,4925.0,0.5,0,0.0426,0.004,10.44
3725.0,4925.0,1.5,0,0.0479,0.012,10.368
3725.0,4925.0,2.5,0,0.0672,0.105,10.229
3725.0,4925.0,3.5,0,0.0482,0.013,10.035
3725.0,4925.0,4.5,0,0.0789,0.02,9.811
3725.0,4925.0,5.5,1,0.1737,45.374,9.592
3725.0,4925.0,6.5,1,0.2257,132.206,9.417
3725.0,4925.0,7.5,1,0.1964,51.881,9.316
3725.0,4925.0,8.5,1,0.2518,98.295,9.293
3725.0,4925.0,9.5,0,0.0971,0.038,9.328
3725.0,4925.0,10.5,0,0.0448,0.011,9.379
3725.0,4925.0,11.5,0,0.0831,0.053,9.403
3725.0,4925.0,12.5,0,0.0601,0.015,9.372
3725.0,4925.0,13.5,0,0.0913,0.053,9.28
3725.0,4925.0,14.5,2,0.1668,9.458,9.143
3725.0,4925.0,15.5,2,0.1679,4.789,8.978
3725.0,4925.0,16.5,2,0.1319,2.128,8.803
3725.0,4925.0,17.5,2,0.2079,43.206,8.624
3725.0,4925.0,18.5,0,0.0961,0.054,8.449
3725.0,4925.0,19.5,1,0.2582,1245.964,8.295
3725.0,4925.0,20.5,1,0.2496,383.704,8.192
3725.0,4925.0,21.5,1,0.2916,1353.867,8.182
3725.0,4925.0,22.5,1,0.2878,1640.811,8.299
3725.0,4925.0,23.5,1,0.2639,308.211,8.556
3725.0,4925.0,24.5,1,0.2671,981.196,8.932
3725.0,4925.0,25.5,0,0.0308,0.006,9.375
3725.0,4925.0,26.5,0,0.0184,0.006,9.819
3725.0,4925.0,27.5,0,0.0282,0.009,10.201
3725.0,4925.0,28.5,0,0.01,0.003,10.474
3725.0,4925.0,29.5,0,0.0318,0.008,10.615
3725.0,4975.0,0.5,0,0.0418,0.009,10.487
3725.0,4975.0,1.5,0,0.0613,0.025,10.412
3725.0,4975.0,2.5,0,0.0425,0.016,10.268
3725.0,4975.0,3.5,0,0.0651,0.046,10.066
3725.0,4975.0,4.5,0,0.0673,0.02,9.833
3725.0,4975.0,5.5,1,0.2006,64.285,9.602
3725.0,4975.0,6.5,1,0.1985,45.563,9.414
3725.0,4975.0,7.5,1,0.1882,44.054,9.295
3725.0,4975.0,8.5,1,0.2322,251.532,9.248
3725.0,4975.0,9.5,0,0.0912,0.09,9.25
3725.0,4975.0,10.5,0,0.0543,0.033,9.261
3725.0,4975.0,11.5,0,0.07,0.031,9.246
3725.0,4975.0,12.5,0,0.0491,0.015,9.183
3725.0,4975.0,13.5,1,0.2508,162.695,9.075
3725.0,4975.0,14.5,1,0.2301,463.557,8.94
3725.0,4975.0,15.5,0,0.0696,0.031,8.793
3725.0,4975.0,16.5,2,0.1617,11.876,8.644
3725.0,4975.0,17.5,2,0.1786,5.272,8.492
3725.0,4975.0,18.5,0,0.0923,0.17,8.338
3725.0,4975.0,19.5,0,0.0696,0.033,8.197
3725.0,4975.0,20.5,1,0.2579,245.292,8.101
3725.0,4975.0,21.5,1,0.2828,3345.562,8.093
3725.0,4975.0,22.5,1,0.2825,689.774,8.212
3725.0,4975.0,23.5,1,0.2518,293.984,8.473
3725.0,4975.0,24.5,1,0.266,1677.21,8.855
3725.0,4975.0,25.5,0,0.0332,0.014,9.306
3725.0,4975.0,26.5,0,0.0274,0.016,9.757
3725.0,4975.0,27.5,0,0.0358,0.009,10.144
3725.0,4975.0,28.5,0,0.0203,0.003,10.421
3725.0,4975.0,29.5,0,0.0331,0.013,10.564
3775.0,25.0,0.5,0,0.0531,0.031,10.506
3775.0,25.0,1.5,0,0.0893,0.059,10.474
3775.0,25.0,2.5,0,0.0529,0.016,10.409
3775.0,25.0,3.5,0,0.0439,0.014,10.315
3775.0,25.0,4.5,0,0.0414,0.008,10.204
3775.0,25.0,5.5,0,0.0412,0.012,10.097
3775.0,25.0,6.5,0,0.0538,0.025,10.016
3775.0,25.0,7.5,0,0.0609,0.015,9.982
3775.0,25.0,8.5,1,0.2243,379.553,9.997
3775.0,25.0,9.5,0,0.0635,0.043,10.044
3775.0,25.0,10.5,0,0.0207,0.004,10.089
3775.0,25.0,11.5,0,0.033,0.007,10.093
3775.0,25.0,12.5,0,0.0528,0.014,10.028
3775.0,25.0,13.5,0,0.0564,0.007,9.881
3775.0,25.0,14.5,2,0.1351,1.941,9.662
3775.0,25.0,15.5,0,0.0619,0.023,9.392
3775.0,25.0,16.5,1,0.2078,143.381,9.099
3775.0,25.0,17.5,1,0.2216,190.862,8.814
3775.0,25.0,18.5,1,0.1885,21.709,8.564
3775.0,25.0,19.5,1,0.1955,40.666,8.369
3775.0,25.0,20.5,1,0.184,28.71,8.246
3775.0,25.0,21.5,1,0.2194,66.263,8.207
3775.0,25.0,22.5,1,0.195,29.919,8.258
3775.0,25.0,23.5,1,0.2363,119.544,8.406
3775.0,25.0,24.5,1,0.2399,79.608,8.644
3775.0,25.0,25.5,1,0.2587,531.489,8.951
3775.0,25.0,26.5,0,0.0524,0.024,9.289
3775.0,25.0,27.5,0,0.0669,0.029,9.608
3775.0,25.0,28.5,0,0.0507,0.017,9.855
3775.0,25.0,29.5,0,0.0593,0.03,9.989
3775.0,75.0,0.5,0,0.0241,0.008,10.558
3775.0,75.0,1.5,0,0.0773,0.05,10.521
3775.0,75.0,2.5,0,0.0376,0.014,10.447
3775.0,75.0,3.5,0,0.0371,0.016,10.344
3775.0,75.0,4.5,0,0.0334,0.007,10.223
3775.0,75.0,5.5,0,0.0418,0.007,10.106
3775.0,75.0,6.5,0,0.047,0.017,10.017
3775.0,75.0,7.5,0,0.0661,0.025,9.977
3775.0,75.0,8.5,1,0.2198,56.957,9.988
3775.0,75.0,9.5,0,0.065,0.011,10.032
3775.0,75.0,10.5,0,0.0171,0.005,10.077
3775.0,75.0,11.5,0,0.0288,0.019,10.085
3775.0,75.0,12.5,0,0.0436,0.011,10.03
3775.0,75.0,13.5,0,0.0593,0.034,9.903
3775.0,75.0,14.5,2,0.1503,5.791,9.715
3775.0,75.0,15.5,0,0.0656,0.04,9.487
3775.0,75.0,16.5,0,0.0404,0.007,9.246
3775.0,75.0,17.5,1,0.2451,294.22,9.017
3775.0,75.0,18.5,1,0.1835,38.187,8.825
3775.0,75.0,19.5,1,0.1904,63.694,8.687
3775.0,75.0,20.5,1,0.2071,85.535,8.616
3775.0,75.0,21.5,1,0.2237,397.544,8.616
3775.0,75.0,22.5,1,0.1756,72.569,8.687
3775.0,75.0,23.5,1,0.2015,21.291,8.826
3775.0,75.0,24.5,1,0.2308,118.446,9.027
3775.0,75.0,25.5,1,0.2585,687.843,9.272
3775.0,75.0,26.5,0,0.066,0.021,9.538
3775.0,75.0,27.5,0,0.0757,0.055,9.787
3775.0,75.0,28.5,0,0.0732,0.052,9.981
3775.0,75.0,29.5,0,0.0449,0.013,10.087
3775.0,125.0,0.5,0,0.0152,0.008,10.595
3775.0,125.0,1.5,0,0.0665,0.045,10.555
3775.0,125.0,2.5,0,0.042,0.026,10.477
3775.0,125.0,3.5,0,0.0377,0.016,10.365
3775.0,125.0,4.5,0,0.0353,0.009,10.233
3775.0,125.0,5.5,0,0.0469,0.038,10.103
3775.0,125.0,6.5,0,0.0496,0.021,10.0
3775.0,125.0,7.5,0,0.0729,0.029,9.946
3775.0,125.0,8.5,1,0.2284,275.64,9.947
3775.0,125.0,9.5,0,0.0655,0.017,9.987
3775.0,125.0,10.5,0,0.0252,0.019,10.034
3775.0,125.0,11.5,0,0.0367,0.011,10.056
3775.0,125.0,12.5,0,0.0554,0.037,10.029
3775.0,125.0,13.5,0,0.0649,0.022,9.95
3775.0,125.0,14.5,2,0.1418,2.767,9.831
3775.0,125.0,15.5,2,0.1733,17.109,9.693
3775.0,125.0,16.5,0,0.0512,0.005,9.554
3775.0,125.0,17.5,0,0.0764,0.061,9.431
3775.0,125.0,18.5,1,0.1834,36.873,9.338
3775.0,125.0,19.5,1,0.192,27.593,9.287
3775.0,125.0,20.5,1,0.2271,135.649,9.284
3775.0,125.0,21.5,0,0.0569,0.061,9.327
3775.0,125.0,22.5,0,0.01,0.002,9.406
3775.0,125.0,23.5,0,0.034,0.02,9.513
3775.0,125.0,24.5,0,0.0651,0.054,9.64
3775.0,125.0,25.5,0,0.0871,0.079,9.78
3775.0,125.0,26.5,0,0.0704,0.048,9.925
3775.0,125.0,27.5,0,0.0892,0.085,10.061
3775.0,125.0,28.5,0,0.071,0.064,10.169
3775.0,125.0,29.5,0,0.0541,0.01,10.229
3775.0,175.0,0.5,0,0.0306,0.007,10.582
3775.0,175.0,1.5,0,0.0678,0.024,10.545
3775.0,175.0,2.5,0,0.059,0.026,10.469
3775.0,175.0,3.5,0,0.0367,0.008,10.36
3775.0,175.0,4.5,0,0.054,0.046,10.226
3775.0,175.0,5.5,0,0.0334,0.014,10.09
3775.0,175.0,6.5,0,0.0294,0.005,9.978
3775.0,175.0,7.5,1,0.2426,212.019,9.914
3775.0,175.0,8.5,1,0.2399,113.1,9.906
3775.0,175.0,9.5,0,0.0678,0.015,9.94
3775.0,175.0,10.5,0,0.0407,0.013,9.988
3775.0,175.0,11.5,0,0.0183,0.009,10.02
3775.0,175.0,12.5,0,0.0622,0.021,10.018
3775.0,175.0,13.5,0,0.0666,0.037,9.982
3775.0,175.0,14.5,2,0.1647,3.895,9.928
3775.0,175.0,15.5,2,0.1566,2.864,9.873
3775.0,175.0,16.5,0,0.0672,0.041,9.828
3775.0,175.0,17.5,0,0.0549,0.012,9.799
3775.0,175.0,18.5,0,0.01,0.005,9.786
3775.0,175.0,19.5,0,0.0428,0.006,9.792
3775.0,175.0,20.5,2,0.185,14.127,9.819
3775.0,175.0,21.5,2,0.1535,4.715,9.864
3775.0,175.0,22.5,0,0.0207,0.005,9.923
3775.0,175.0,23.5,0,0.0444,0.02,9.987
3775.0,175.0,24.5,0,0.0688,0.058,10.053
3775.0,175.0,25.5,2,0.2087,13.954,10.12
3775.0,175.0,26.5,0,0.0827,0.054,10.189
3775.0,175.0,27.5,0,0.0702,0.102,10.254
3775.0,175.0,28.5,0,0.0459,0.008,10.308
3775.0,175.0,29.5,0,0.0506,0.036,10.339
3775.0,225.0,0.5,0,0.0466,0.029,10.548
3775.0,225.0,1.5,0,0.0629,0.035,10.517
3775.0,225.0,2.5,0,0.059,0.014,10.453
3775.0,225.0,3.5,0,0.0318,0.009,10.356
3775.0,225.0,4.5,0,0.0575,0.027,10.235
3775.0,225.0,5.5,0,0.0359,0.005,10.108
3775.0,225.0,6.5,0,0.0285,0.004,10.002
3775.0,225.0,7.5,0,0.0655,0.02,9.937
3775.0,225.0,8.5,1,0.2398,359.768,9.924
3775.0,225.0,9.5,0,0.0746,0.053,9.952
3775.0,225.0,10.5,0,0.0416,0.02,9.993
3775.0,225.0,11.5,0,0.0234,0.005,10.02
3775.0,225.0,12.5,0,0.0578,0.053,10.019
3775.0,225.0,13.5,0,0.0991,0.279,9.993
3775.0,225.0,14.5,2,0.1756,9.038,9.96
3775.0,225.0,15.5,0,0.0753,0.062,9.935
3775.0,225.0,16.5,0,0.0598,0.009,9.93
3775.0,225.0,17.5,0,0.0708,0.031,9.943
3775.0,225.0,18.5,0,0.0238,0.017,9.971
3775.0,225.0,19.5,0,0.0462,0.012,10.008
3775.0,225.0,20.5,2,0.1888,22.573,10.054
3775.0,225.0,21.5,0,0.0471,0.031,10.104
3775.0,225.0,22.5,0,0.0178,0.004,10.154
3775.0,225.0,23.5,0,0.064,0.065,10.202
3775.0,225.0,24.5,0,0.0796,0.064,10.246
3775.0,225.0,25.5,0,0.0851,0.202,10.288
3775.0,225.0,26.5,0,0.0675,0.021,10.329
3775.0,225.0,27.5,0,0.0724,0.028,10.368
3775.0,225.0,28.5,0,0.0483,0.046,10.4
