WELL,MD,X,Y,Z,GR,RHOB,NPHI,DT,RT,PHIE,SW,VSH,ZONE
WELL-17,2915.0,14254.06,13937.23,-2456.62,107.8,2.58,0.286,,2.561,,,,SEAL_SHALE
WELL-17,2915.5,14254.37,13937.33,-2457.0,117.3,2.577,0.293,,2.452,,,,SEAL_SHALE
WELL-17,2916.0,14254.69,13937.43,-2457.37,103.6,2.564,0.287,,2.86,,,,SEAL_SHALE
WELL-17,2916.5,14255.0,13937.53,-2457.75,108.0,2.577,0.298,,2.777,,,,SEAL_SHALE
WELL-17,2917.0,14255.32,13937.62,-2458.12,96.7,2.554,0.287,,2.815,,,,SEAL_SHALE
WELL-17,2917.5,14255.63,13937.72,-2458.5,107.8,2.586,0.297,,2.782,,,,SEAL_SHALE
WELL-17,2918.0,14255.95,13937.82,-2458.87,108.0,2.556,0.322,,2.63,,,,SEAL_SHALE
WELL-17,2918.5,14256.27,13937.92,-2459.25,119.5,2.571,0.314,,2.682,,,,SEAL_SHALE
WELL-17,2919.0,14256.58,13938.01,-2459.63,109.2,2.573,0.314,,2.484,,,,SEAL_SHALE
WELL-17,2919.5,14256.9,13938.11,-2460.0,114.1,2.565,0.294,,2.493,,,,SEAL_SHALE
WELL-17,2920.0,14257.21,13938.21,-2460.38,110.2,2.57,0.302,,2.498,,,,SEAL_SHALE
WELL-17,2920.5,14257.53,13938.31,-2460.75,114.8,2.572,0.324,,2.837,,,,SEAL_SHALE
WELL-17,2921.0,14257.84,13938.4,-2461.13,115.8,2.578,0.296,,2.719,,,,SEAL_SHALE
WELL-17,2921.5,14258.16,13938.5,-2461.5,115.2,2.567,0.319,,2.658,,,,SEAL_SHALE
WELL-17,2922.0,14258.47,13938.6,-2461.88,113.0,2.56,0.297,,2.899,,,,SEAL_SHALE
WELL-17,2922.5,14258.79,13938.7,-2462.25,102.7,2.583,0.314,,2.607,,,,SEAL_SHALE
WELL-17,2923.0,14259.1,13938.79,-2462.63,113.6,2.568,0.311,,2.579,,,,SEAL_SHALE
WELL-17,2923.5,14259.42,13938.89,-2463.01,105.2,2.562,0.299,,2.674,,,,SEAL_SHALE
WELL-17,2924.0,14259.73,13938.99,-2463.38,114.4,2.569,0.32,,2.518,,,,SEAL_SHALE
WELL-17,2924.5,14260.05,13939.09,-2463.76,124.0,2.588,0.316,,2.649,,,,SEAL_SHALE
WELL-17,2925.0,14260.36,13939.18,-2464.13,109.0,2.59,0.314,,2.818,,,,SEAL_SHALE
WELL-17,2925.5,14260.68,13939.28,-2464.51,117.9,2.572,0.314,,2.505,,,,SEAL_SHALE
WELL-17,2926.0,14261.0,13939.38,-2464.88,111.8,2.575,0.287,,2.837,,,,SEAL_SHALE
WELL-17,2926.5,14261.31,13939.48,-2465.26,117.4,2.567,0.336,,2.593,,,,SEAL_SHALE
WELL-17,2927.0,14261.63,13939.57,-2465.64,119.2,2.576,0.321,,2.527,,,,SEAL_SHALE
WELL-17,2927.5,14261.94,13939.67,-2466.01,118.4,2.575,0.299,,2.477,,,,SEAL_SHALE
WELL-17,2928.0,14262.26,13939.77,-2466.39,101.7,2.536,0.288,,2.6,,,,SEAL_SHALE
WELL-17,2928.5,14262.57,13939.87,-2466.76,108.5,2.565,0.285,,2.799,,,,SEAL_SHALE
WELL-17,2929.0,14262.89,13939.96,-2467.14,102.0,2.563,0.303,,2.739,,,,SEAL_SHALE
WELL-17,2929.5,14263.2,13940.06,-2467.51,114.3,2.586,0.323,,2.738,,,,SEAL_SHALE
WELL-17,2930.0,14263.52,13940.16,-2467.89,108.8,2.551,0.302,,2.784,,,,SEAL_SHALE
WELL-17,2930.5,14263.83,13940.26,-2468.26,111.4,2.552,0.298,,2.544,,,,SEAL_SHALE
WELL-17,2931.0,14264.15,13940.35,-2468.64,111.5,2.566,0.31,,2.67,,,,SEAL_SHALE
WELL-17,2931.5,14264.46,13940.45,-2469.02,108.9,2.553,0.293,,2.68,,,,SEAL_SHALE
WELL-17,2932.0,14264.78,13940.55,-2469.39,116.9,2.586,0.332,,2.688,,,,SEAL_SHALE
WELL-17,2932.5,14265.09,13940.65,-2469.77,116.8,2.553,0.323,,2.296,,,,SEAL_SHALE
WELL-17,2933.0,14265.41,13940.74,-2470.14,104.9,2.58,0.305,,2.916,,,,SEAL_SHALE
WELL-17,2933.5,14265.73,13940.84,-2470.52,110.0,2.553,0.283,,2.839,,,,SEAL_SHALE
WELL-17,2934.0,14266.04,13940.94,-2470.89,105.3,2.583,0.288,,2.77,,,,SEAL_SHALE
WELL-17,2934.5,14266.36,13941.04,-2471.27,96.2,2.596,0.279,,2.631,,,,SEAL_SHALE
WELL-17,2935.0,14266.67,13941.13,-2471.64,110.2,2.594,0.287,,2.94,,,,SEAL_SHALE
WELL-17,2935.5,14266.99,13941.23,-2472.02,120.4,2.542,0.292,,2.487,,,,SEAL_SHALE
WELL-17,2936.0,14267.3,13941.33,-2472.4,111.0,2.579,0.302,,2.589,,,,SEAL_SHALE
WELL-17,2936.5,14267.62,13941.43,-2472.77,108.3,2.565,0.313,,2.637,,,,SEAL_SHALE
WELL-17,2937.0,14267.93,13941.52,-2473.15,116.0,2.563,0.294,,2.642,,,,SEAL_SHALE
WELL-17,2937.5,14268.25,13941.62,-2473.52,105.9,2.556,0.301,,2.668,,,,SEAL_SHALE
WELL-17,2938.0,14268.56,13941.72,-2473.9,112.6,2.547,0.303,,2.253,,,,SEAL_SHALE
WELL-17,2938.5,14268.88,13941.81,-2474.27,112.3,2.567,0.3,,2.508,,,,SEAL_SHALE
WELL-17,2939.0,14269.19,13941.91,-2474.65,108.0,2.563,0.319,,2.61,,,,SEAL_SHALE
WELL-17,2939.5,14269.51,13942.01,-2475.02,110.3,2.575,0.3,,2.59,,,,SEAL_SHALE
WELL-17,2940.0,14269.82,13942.11,-2475.4,109.2,2.552,0.305,,2.792,,,,SEAL_SHALE
WELL-17,2940.5,14270.14,13942.21,-2475.78,109.4,2.556,0.287,,2.518,,,,SEAL_SHALE
WELL-17,2941.0,14270.45,13942.3,-2476.15,115.1,2.556,0.321,,2.51,,,,SEAL_SHALE
WELL-17,2941.5,14270.77,13942.4,-2476.53,110.5,2.556,0.309,,2.868,,,,SEAL_SHALE
WELL-17,2942.0,14271.09,13942.5,-2476.9,104.8,2.561,0.297,,2.779,,,,SEAL_SHALE
WELL-17,2942.5,14271.4,13942.6,-2477.28,108.0,2.566,0.295,,2.947,,,,SEAL_SHALE
WELL-17,2943.0,14271.72,13942.69,-2477.65,27.5,2.223,0.253,,4.188,,,,SAND_A
WELL-17,2943.5,14272.03,13942.79,-2478.03,39.2,2.268,0.27,,4.046,,,,SAND_A
WELL-17,2944.0,14272.35,13942.89,-2478.41,41.9,2.312,0.252,,4.408,,,,SAND_A
WELL-17,2944.5,14272.66,13942.99,-2478.78,26.2,2.211,0.236,,3.75,,,,SAND_A
WELL-17,2945.0,14272.98,13943.09,-2479.16,38.5,2.35,0.223,,5.434,,,,SAND_A
WELL-17,2945.5,14273.29,13943.18,-2479.53,37.4,2.303,0.232,,4.292,,,,SAND_A
WELL-17,2946.0,14273.61,13943.28,-2479.91,45.0,2.336,0.207,,4.074,,,,SAND_A
WELL-17,2946.5,14273.92,13943.38,-2480.28,46.2,2.32,0.252,,1.053,,,,SAND_A
WELL-17,2947.0,14274.24,13943.48,-2480.66,33.0,2.27,0.277,,0.982,,,,SAND_A
WELL-17,2947.5,14274.55,13943.57,-2481.04,47.2,2.328,0.246,,1.332,,,,SAND_A
WELL-17,2948.0,14274.87,13943.67,-2481.41,32.1,2.297,0.272,,1.085,,,,SAND_A
WELL-17,2948.5,14275.18,13943.77,-2481.79,29.4,2.312,0.217,,1.048,,,,SAND_A
WELL-17,2949.0,14275.5,13943.87,-2482.16,21.2,2.312,0.229,,1.035,,,,SAND_A
WELL-17,2949.5,14275.81,13943.97,-2482.54,35.1,2.339,0.239,,1.15,,,,SAND_A
WELL-17,2950.0,14276.13,13944.06,-2482.91,14.5,2.283,0.251,,0.831,,,,SAND_A
WELL-17,2950.5,14276.44,13944.16,-2483.29,36.6,2.344,0.237,,1.245,,,,SAND_A
WELL-17,2951.0,14276.76,13944.26,-2483.66,52.0,2.418,0.222,,1.731,,,,SAND_A
WELL-17,2951.5,14277.07,13944.36,-2484.04,43.7,2.397,0.224,,1.95,,,,SAND_A
WELL-17,2952.0,14277.39,13944.46,-2484.42,43.6,2.384,0.211,,1.625,,,,SAND_A
WELL-17,2952.5,14277.7,13944.55,-2484.79,36.0,2.308,0.228,,1.177,,,,SAND_A
WELL-17,2953.0,14278.02,13944.65,-2485.17,40.9,2.396,0.219,,1.671,,,,SAND_A
WELL-17,2953.5,14278.33,13944.75,-2485.54,29.0,2.332,0.218,,1.296,,,,SAND_A
WELL-17,2954.0,14278.65,13944.85,-2485.92,52.7,2.361,0.26,,1.597,,,,SAND_A
WELL-17,2954.5,14278.96,13944.94,-2486.29,41.3,2.321,0.232,,1.184,,,,SAND_A
WELL-17,2955.0,14279.28,13945.04,-2486.67,46.4,2.295,0.279,,1.086,,,,SAND_A
WELL-17,2955.5,14279.59,13945.14,-2487.05,37.3,2.285,0.27,,0.988,,,,SAND_A
WELL-17,2956.0,14279.91,13945.24,-2487.42,35.4,2.296,0.282,,0.952,,,,SAND_A
WELL-17,2956.5,14280.22,13945.34,-2487.8,41.2,2.244,0.308,,0.678,,,,SAND_A
WELL-17,2957.0,14280.54,13945.43,-2488.17,37.6,2.284,0.298,,0.878,,,,SAND_A
WELL-17,2957.5,14280.85,13945.53,-2488.55,46.4,2.294,0.284,,0.966,,,,SAND_A
WELL-17,2958.0,14281.17,13945.63,-2488.92,46.4,2.312,0.245,,0.926,,,,SAND_A
WELL-17,2958.5,14281.48,13945.73,-2489.3,31.3,2.277,0.245,,0.91,,,,SAND_A
WELL-17,2959.0,14281.8,13945.83,-2489.68,35.9,2.348,0.249,,1.377,,,,SAND_A
WELL-17,2959.5,14282.11,13945.92,-2490.05,19.1,2.233,0.25,,0.728,,,,SAND_A
WELL-17,2960.0,14282.43,13946.02,-2490.43,18.0,2.216,0.274,,0.667,,,,SAND_A
WELL-17,2960.5,14282.75,13946.12,-2490.8,20.5,2.229,0.288,,0.8,,,,SAND_A
WELL-17,2961.0,14283.06,13946.22,-2491.18,25.2,2.188,0.264,,0.728,,,,SAND_A
WELL-17,2961.5,14283.38,13946.31,-2491.55,17.8,2.265,0.276,,0.799,,,,SAND_A
WELL-17,2962.0,14283.69,13946.41,-2491.93,44.7,2.35,0.236,,1.197,,,,SAND_A
WELL-17,2962.5,14284.01,13946.51,-2492.3,32.2,2.29,0.232,,0.969,,,,SAND_A
WELL-17,2963.0,14284.32,13946.61,-2492.68,39.0,2.323,0.24,,1.352,,,,SAND_A
WELL-17,2963.5,14284.64,13946.71,-2493.06,60.1,2.474,0.208,,3.06,,,,SAND_A
WELL-17,2964.0,14284.95,13946.8,-2493.43,43.0,2.379,0.215,,1.643,,,,SAND_A
WELL-17,2964.5,14285.27,13946.9,-2493.81,40.4,2.327,0.257,,1.127,,,,SAND_A
WELL-17,2965.0,14285.58,13947.0,-2494.18,37.4,2.286,0.264,,0.927,,,,SAND_A
WELL-17,2965.5,14285.9,13947.1,-2494.56,40.4,2.35,0.226,,1.408,,,,SAND_A
WELL-17,2966.0,14286.21,13947.19,-2494.93,37.4,2.266,0.273,,0.919,,,,SAND_A
WELL-17,2966.5,14286.53,13947.29,-2495.31,24.9,2.233,0.255,,0.809,,,,SAND_A
WELL-17,2967.0,14286.84,13947.39,-2495.69,18.6,2.267,0.25,,0.762,,,,SAND_A
WELL-17,2967.5,14287.16,13947.49,-2496.06,20.5,2.198,0.291,,0.677,,,,SAND_A
WELL-17,2968.0,14287.47,13947.59,-2496.44,23.0,2.192,0.263,,0.711,,,,SAND_A
WELL-17,2968.5,14287.79,13947.68,-2496.81,24.4,2.191,0.264,,0.721,,,,SAND_A
WELL-17,2969.0,14288.1,13947.78,-2497.19,16.5,2.188,0.278,,0.651,,,,SAND_A
WELL-17,2969.5,14288.42,13947.88,-2497.56,24.3,2.18,0.302,,0.534,,,,SAND_A
WELL-17,2970.0,14288.73,13947.98,-2497.94,15.2,2.158,0.29,,0.589,,,,SAND_A
WELL-17,2970.5,14289.05,13948.07,-2498.32,15.9,2.166,0.296,,0.589,,,,SAND_A
WELL-17,2971.0,14289.36,13948.17,-2498.69,41.8,2.256,0.277,,0.763,,,,SAND_A
WELL-17,2971.5,14289.68,13948.27,-2499.07,31.5,2.294,0.263,,0.98,,,,SAND_A
WELL-17,2972.0,14290.0,13948.36,-2499.44,36.2,2.261,0.269,,0.926,,,,SAND_A
WELL-17,2972.5,14290.31,13948.46,-2499.82,32.3,2.237,0.3,,0.78,,,,SAND_A
WELL-17,2973.0,14290.63,13948.56,-2500.19,27.5,2.249,0.274,,0.854,,,,SAND_A
WELL-17,2973.5,14290.94,13948.65,-2500.57,18.8,2.209,0.282,,0.737,,,,SAND_A
WELL-17,2974.0,14291.26,13948.75,-2500.94,13.6,2.288,0.23,,1.052,,,,SAND_A
WELL-17,2974.5,14291.57,13948.85,-2501.32,22.2,2.272,0.236,,0.88,,,,SAND_A
WELL-17,2975.0,14291.89,13948.94,-2501.69,22.4,2.253,0.246,,0.801,,,,SAND_A
WELL-17,2975.5,14292.21,13949.04,-2502.07,13.6,2.226,0.243,,0.729,,,,SAND_A
WELL-17,2976.0,14292.52,13949.14,-2502.45,31.6,2.297,0.235,,0.904,,,,SAND_A
WELL-17,2976.5,14292.84,13949.23,-2502.82,31.2,2.283,0.28,,0.913,,,,SAND_A
WELL-17,2977.0,14293.15,13949.33,-2503.2,24.5,2.321,0.237,,1.092,,,,SAND_A
WELL-17,2977.5,14293.47,13949.43,-2503.57,17.8,2.257,0.26,,0.833,,,,SAND_A
WELL-17,2978.0,14293.78,13949.52,-2503.95,49.4,2.398,0.217,,1.95,,,,SAND_A
WELL-17,2978.5,14294.1,13949.62,-2504.32,57.1,2.39,0.222,,2.091,,,,SAND_A
WELL-17,2979.0,14294.42,13949.72,-2504.7,70.5,2.422,0.252,,2.097,,,,SAND_A
WELL-17,2979.5,14294.73,13949.81,-2505.07,44.5,2.345,0.247,,1.219,,,,SAND_A
WELL-17,2980.0,14295.05,13949.91,-2505.45,31.8,2.299,0.242,,1.113,,,,SAND_A
WELL-17,2980.5,14295.36,13950.01,-2505.82,26.8,2.281,0.228,,1.045,,,,SAND_A
WELL-17,2981.0,14295.68,13950.1,-2506.2,29.7,2.294,0.229,,1.058,,,,SAND_A
WELL-17,2981.5,14295.99,13950.2,-2506.58,35.5,2.333,0.238,,1.246,,,,SAND_A
WELL-17,2982.0,14296.31,13950.3,-2506.95,44.3,2.403,0.219,,1.811,,,,SAND_A
WELL-17,2982.5,14296.63,13950.39,-2507.33,31.3,2.328,0.248,,1.058,,,,SAND_A
WELL-17,2983.0,14296.94,13950.49,-2507.7,36.5,2.388,0.221,,1.378,,,,SAND_A
WELL-17,2983.5,14297.26,13950.59,-2508.08,49.0,2.361,0.242,,1.504,,,,SAND_A
WELL-17,2984.0,14297.57,13950.68,-2508.45,57.4,2.363,0.285,,1.339,,,,SAND_A
WELL-17,2984.5,14297.89,13950.78,-2508.83,52.2,2.318,0.283,,0.98,,,,SAND_A
WELL-17,2985.0,14298.2,13950.88,-2509.2,44.7,2.375,0.243,,1.386,,,,SAND_A
WELL-17,2985.5,14298.52,13950.97,-2509.58,68.3,2.382,0.281,,1.425,,,,SAND_A
WELL-17,2986.0,14298.84,13951.07,-2509.95,43.5,2.342,0.226,,1.382,,,,SAND_A
WELL-17,2986.5,14299.15,13951.17,-2510.33,25.0,2.284,0.227,,0.891,,,,SAND_A
WELL-17,2987.0,14299.47,13951.26,-2510.71,43.1,2.317,0.245,,1.098,,,,SAND_A
WELL-17,2987.5,14299.78,13951.36,-2511.08,27.8,2.288,0.237,,0.987,,,,SAND_A
WELL-17,2988.0,14300.1,13951.46,-2511.46,40.7,2.295,0.241,,1.135,,,,SAND_A
WELL-17,2988.5,14300.41,13951.55,-2511.83,43.6,2.325,0.253,,1.257,,,,SAND_A
WELL-17,2989.0,14300.73,13951.65,-2512.21,38.2,2.257,0.253,,0.854,,,,SAND_A
WELL-17,2989.5,14301.05,13951.75,-2512.58,24.5,2.308,0.224,,1.109,,,,SAND_A
WELL-17,2990.0,14301.36,13951.84,-2512.96,32.6,2.327,0.234,,1.283,,,,SAND_A
WELL-17,2990.5,14301.68,13951.94,-2513.33,27.6,2.261,0.26,,0.888,,,,SAND_A
WELL-17,2991.0,14301.99,13952.04,-2513.71,38.5,2.283,0.259,,1.006,,,,SAND_A
WELL-17,2991.5,14302.31,13952.13,-2514.09,31.2,2.326,0.226,,1.172,,,,SAND_A
WELL-17,2992.0,14302.62,13952.23,-2514.46,26.7,2.272,0.244,,0.962,,,,SAND_A
WELL-17,2992.5,14302.94,13952.33,-2514.84,26.6,2.342,0.223,,1.327,,,,SAND_A
WELL-17,2993.0,14303.26,13952.42,-2515.21,44.5,2.369,0.234,,1.535,,,,SAND_A
WELL-17,2993.5,14303.57,13952.52,-2515.59,40.6,2.282,0.257,,0.854,,,,SAND_A
WELL-17,2994.0,14303.89,13952.62,-2515.96,42.9,2.317,0.28,,1.058,,,,SAND_A
WELL-17,2994.5,14304.2,13952.71,-2516.34,43.9,2.333,0.274,,0.999,,,,SAND_A
WELL-17,2995.0,14304.52,13952.81,-2516.71,36.2,2.279,0.258,,0.99,,,,SAND_A
WELL-17,2995.5,14304.83,13952.91,-2517.09,63.4,2.412,0.253,,1.702,,,,SAND_A
WELL-17,2996.0,14305.15,13953.0,-2517.46,43.4,2.37,0.242,,1.352,,,,SAND_A
WELL-17,2996.5,14305.47,13953.1,-2517.84,31.6,2.285,0.242,,1.023,,,,SAND_A
WELL-17,2997.0,14305.78,13953.2,-2518.22,33.6,2.333,0.224,,1.133,,,,SAND_A
WELL-17,2997.5,14306.1,13953.29,-2518.59,14.4,2.254,0.245,,0.8,,,,SAND_A
WELL-17,2998.0,14306.41,13953.39,-2518.97,31.5,2.26,0.227,,0.782,,,,SAND_A
WELL-17,2998.5,14306.73,13953.49,-2519.34,25.8,2.244,0.261,,0.96,,,,SAND_A
WELL-17,2999.0,14307.04,13953.58,-2519.72,16.9,2.236,0.225,,0.836,,,,SAND_A
WELL-17,2999.5,14307.36,13953.68,-2520.09,13.8,2.226,0.287,,0.603,,,,SAND_A
WELL-17,3000.0,14307.68,13953.78,-2520.47,22.7,2.255,0.24,,0.893,,,,SAND_A
WELL-17,3000.5,14307.99,13953.87,-2520.84,17.5,2.253,0.236,,0.816,,,,SAND_A
WELL-17,3001.0,14308.31,13953.97,-2521.22,16.5,2.275,0.259,,0.925,,,,SAND_A
WELL-17,3001.5,14308.62,13954.06,-2521.59,15.1,2.216,0.273,,0.688,,,,SAND_A
WELL-17,3002.0,14308.94,13954.16,-2521.97,26.9,2.3,0.236,,1.103,,,,SAND_A
WELL-17,3002.5,14309.26,13954.25,-2522.35,40.4,2.322,0.246,,1.126,,,,SAND_A
WELL-17,3003.0,14309.57,13954.35,-2522.72,37.1,2.349,0.246,,1.559,,,,SAND_A
WELL-17,3003.5,14309.89,13954.44,-2523.1,56.6,2.431,0.214,,2.16,,,,SAND_A
WELL-17,3004.0,14310.2,13954.54,-2523.47,52.4,2.391,0.221,,1.744,,,,SAND_A
WELL-17,3004.5,14310.52,13954.63,-2523.85,37.7,2.278,0.263,,0.984,,,,SAND_A
WELL-17,3005.0,14310.84,13954.73,-2524.22,44.3,2.316,0.244,,1.093,,,,SAND_A
WELL-17,3005.5,14311.15,13954.82,-2524.6,21.7,2.264,0.234,,0.884,,,,SAND_A
WELL-17,3006.0,14311.47,13954.92,-2524.97,43.8,2.366,0.225,,1.594,,,,SAND_A
WELL-17,3006.5,14311.78,13955.01,-2525.35,48.0,2.348,0.238,,1.383,,,,SAND_A
WELL-17,3007.0,14312.1,13955.11,-2525.73,38.3,2.346,0.216,,1.316,,,,SAND_A
WELL-17,3007.5,14312.42,13955.2,-2526.1,25.2,2.226,0.283,,0.771,,,,SAND_A
WELL-17,3008.0,14312.73,13955.3,-2526.48,38.6,2.319,0.239,,1.26,,,,SAND_A
WELL-17,3008.5,14313.05,13955.39,-2526.85,102.4,2.577,0.293,,2.771,,,,INTRA_SHALE
WELL-17,3009.0,14313.37,13955.49,-2527.23,100.6,2.573,0.307,,2.672,,,,INTRA_SHALE
WELL-17,3009.5,14313.68,13955.58,-2527.6,106.4,2.557,0.285,,2.829,,,,INTRA_SHALE
WELL-17,3010.0,14314.0,13955.68,-2527.98,93.9,2.574,0.301,,2.605,,,,INTRA_SHALE
WELL-17,3010.5,14314.31,13955.78,-2528.35,101.9,2.57,0.277,,2.863,,,,INTRA_SHALE
WELL-17,3011.0,14314.63,13955.87,-2528.73,99.1,2.569,0.269,,2.803,,,,INTRA_SHALE
WELL-17,3011.5,14314.95,13955.97,-2529.11,119.7,2.581,0.325,,2.456,,,,INTRA_SHALE
WELL-17,3012.0,14315.26,13956.06,-2529.48,110.4,2.561,0.295,,3.073,,,,INTRA_SHALE
WELL-17,3012.5,14315.58,13956.16,-2529.86,108.8,2.582,0.303,,2.778,,,,INTRA_SHALE
WELL-17,3013.0,14315.89,13956.25,-2530.23,109.9,2.569,0.297,,2.807,,,,INTRA_SHALE
WELL-17,3013.5,14316.21,13956.35,-2530.61,102.3,2.561,0.279,,2.68,,,,INTRA_SHALE
WELL-17,3014.0,14316.53,13956.44,-2530.98,111.6,2.557,0.278,,2.798,,,,INTRA_SHALE
WELL-17,3014.5,14316.84,13956.54,-2531.36,101.0,2.565,0.307,,2.817,,,,INTRA_SHALE
WELL-17,3015.0,14317.16,13956.63,-2531.73,100.5,2.559,0.299,,2.845,,,,INTRA_SHALE
WELL-17,3015.5,14317.47,13956.73,-2532.11,116.0,2.557,0.312,,2.428,,,,INTRA_SHALE
WELL-17,3016.0,14317.79,13956.82,-2532.49,104.0,2.561,0.298,,2.714,,,,INTRA_SHALE
WELL-17,3016.5,14318.11,13956.92,-2532.86,106.8,2.567,0.307,,2.861,,,,INTRA_SHALE
WELL-17,3017.0,14318.42,13957.01,-2533.24,110.4,2.569,0.292,,2.661,,,,INTRA_SHALE
WELL-17,3017.5,14318.74,13957.11,-2533.61,102.0,2.588,0.292,,2.816,,,,INTRA_SHALE
WELL-17,3018.0,14319.05,13957.2,-2533.99,102.3,2.56,0.307,,3.012,,,,INTRA_SHALE
WELL-17,3018.5,14319.37,13957.3,-2534.36,107.8,2.584,0.302,,2.627,,,,INTRA_SHALE
WELL-17,3019.0,14319.69,13957.39,-2534.74,116.6,2.548,0.302,,2.556,,,,INTRA_SHALE
WELL-17,3019.5,14320.0,13957.49,-2535.11,128.5,2.568,0.321,,2.404,,,,INTRA_SHALE
WELL-17,3020.0,14320.32,13957.59,-2535.49,120.7,2.566,0.318,,2.527,,,,INTRA_SHALE
WELL-17,3020.5,14320.63,13957.68,-2535.87,120.9,2.574,0.331,,2.691,,,,INTRA_SHALE
WELL-17,3021.0,14320.95,13957.78,-2536.24,117.5,2.575,0.312,,2.751,,,,INTRA_SHALE
WELL-17,3021.5,14321.27,13957.87,-2536.62,117.9,2.554,0.324,,2.614,,,,INTRA_SHALE
WELL-17,3022.0,14321.58,13957.97,-2536.99,110.8,2.562,0.305,,2.54,,,,INTRA_SHALE
WELL-17,3022.5,14321.9,13958.06,-2537.37,119.4,2.564,0.3,,2.74,,,,INTRA_SHALE
WELL-17,3023.0,14322.21,13958.16,-2537.74,119.1,2.578,0.301,,2.657,,,,INTRA_SHALE
WELL-17,3023.5,14322.53,13958.25,-2538.12,113.3,2.571,0.302,,2.478,,,,INTRA_SHALE
WELL-17,3024.0,14322.85,13958.35,-2538.49,116.7,2.562,0.298,,2.772,,,,INTRA_SHALE
WELL-17,3024.5,14323.16,13958.44,-2538.87,108.1,2.548,0.311,,2.736,,,,INTRA_SHALE
WELL-17,3025.0,14323.48,13958.54,-2539.25,117.9,2.562,0.335,,2.454,,,,INTRA_SHALE
WELL-17,3025.5,14323.79,13958.63,-2539.62,112.4,2.585,0.289,,2.603,,,,INTRA_SHALE
WELL-17,3026.0,14324.11,13958.73,-2540.0,101.8,2.572,0.316,,2.803,,,,INTRA_SHALE
WELL-17,3026.5,14324.43,13958.82,-2540.37,121.0,2.564,0.314,,2.557,,,,INTRA_SHALE
WELL-17,3027.0,14324.74,13958.92,-2540.75,115.3,2.569,0.327,,2.39,,,,INTRA_SHALE
WELL-17,3027.5,14325.06,13959.01,-2541.12,106.5,2.565,0.317,,2.524,,,,INTRA_SHALE
WELL-17,3028.0,14325.38,13959.11,-2541.5,122.3,2.563,0.313,,2.458,,,,INTRA_SHALE
WELL-17,3028.5,14325.69,13959.2,-2541.87,114.8,2.563,0.293,,2.714,,,,INTRA_SHALE
WELL-17,3029.0,14326.01,13959.3,-2542.25,113.7,2.567,0.317,,2.454,,,,INTRA_SHALE
WELL-17,3029.5,14326.32,13959.39,-2542.63,118.2,2.581,0.293,,2.585,,,,INTRA_SHALE
WELL-17,3030.0,14326.64,13959.49,-2543.0,109.1,2.578,0.302,,2.653,,,,INTRA_SHALE
WELL-17,3030.5,14326.95,13959.59,-2543.38,101.6,2.557,0.301,,2.851,,,,INTRA_SHALE
WELL-17,3031.0,14327.27,13959.68,-2543.75,113.8,2.583,0.308,,2.662,,,,INTRA_SHALE
WELL-17,3031.5,14327.59,13959.78,-2544.13,120.9,2.564,0.287,,2.425,,,,INTRA_SHALE
WELL-17,3032.0,14327.9,13959.88,-2544.5,121.4,2.552,0.325,,2.609,,,,INTRA_SHALE
WELL-17,3032.5,14328.22,13959.97,-2544.88,120.6,2.56,0.324,,2.737,,,,INTRA_SHALE
WELL-17,3033.0,14328.53,13960.07,-2545.25,121.6,2.589,0.326,,2.696,,,,INTRA_SHALE
WELL-17,3033.5,14328.85,13960.17,-2545.63,125.1,2.578,0.336,,2.225,,,,INTRA_SHALE
WELL-17,3034.0,14329.16,13960.26,-2546.01,122.9,2.565,0.323,,2.469,,,,INTRA_SHALE
WELL-17,3034.5,14329.48,13960.36,-2546.38,121.3,2.574,0.304,,2.779,,,,INTRA_SHALE
WELL-17,3035.0,14329.79,13960.46,-2546.76,119.5,2.562,0.326,,2.665,,,,INTRA_SHALE
WELL-17,3035.5,14330.11,13960.55,-2547.13,111.6,2.58,0.31,,2.479,,,,INTRA_SHALE
WELL-17,3036.0,14330.43,13960.65,-2547.51,113.7,2.585,0.322,,2.602,,,,INTRA_SHALE
WELL-17,3036.5,14330.74,13960.75,-2547.88,118.3,2.574,0.321,,2.637,,,,INTRA_SHALE
WELL-17,3037.0,14331.06,13960.84,-2548.26,123.7,2.562,0.318,,2.621,,,,INTRA_SHALE
WELL-17,3037.5,14331.37,13960.94,-2548.64,118.3,2.559,0.31,,2.389,,,,INTRA_SHALE
WELL-17,3038.0,14331.69,13961.04,-2549.01,127.9,2.561,0.315,,2.606,,,,INTRA_SHALE
WELL-17,3038.5,14332.0,13961.13,-2549.39,120.8,2.573,0.317,,2.75,,,,INTRA_SHALE
WELL-17,3039.0,14332.32,13961.23,-2549.76,122.5,2.568,0.319,,2.644,,,,INTRA_SHALE
WELL-17,3039.5,14332.63,13961.33,-2550.14,112.5,2.562,0.305,,2.804,,,,INTRA_SHALE
WELL-17,3040.0,14332.95,13961.42,-2550.51,119.9,2.573,0.324,,2.411,,,,INTRA_SHALE
WELL-17,3040.5,14333.27,13961.52,-2550.89,107.6,2.58,0.308,,2.667,,,,INTRA_SHALE
WELL-17,3041.0,14333.58,13961.62,-2551.26,118.6,2.563,0.308,,2.475,,,,INTRA_SHALE
