HOLE_ID,FROM,TO,ZN_PCT,PB_PCT,CU_PCT,AG_GPT,AU_GPT,DENSITY
RC0031,4.25,5.25,0.062,0.017,0.004,0.6,,
RC0031,5.25,6.26,0.065,0.019,0.005,0.8,,
RC0031,6.26,7.26,0.136,0.043,0.005,1.1,,
RC0031,7.26,8.26,0.174,0.047,0.011,1.5,,
RC0031,8.26,9.26,0.065,0.019,0.003,1.1,,
RC0031,9.26,10.27,0.064,0.016,0.006,0.5,,
RC0031,10.27,11.27,0.074,0.024,0.015,0.8,,
RC0031,11.27,12.27,0.036,0.007,0.009,0.3,,
RC0031,12.27,13.27,0.044,0.01,0.007,0.3,,
RC0031,13.27,14.28,0.023,0.009,0.007,0.5,,
RC0031,14.28,15.28,0.042,0.014,0.019,0.6,,
RC0031,15.28,16.28,0.032,0.008,0.019,0.3,,
RC0031,16.28,17.28,0.033,0.009,0.009,0.5,,
RC0031,17.28,18.29,0.016,0.004,0.015,0.3,,
RC0031,18.29,19.29,0.038,0.013,0.011,0.7,,
RC0031,19.29,20.29,0.037,0.015,0.011,1.2,,
RC0031,20.29,21.3,0.029,0.01,0.009,0.9,,
RC0031,21.3,22.3,0.053,0.025,0.01,2.6,,
RC0031,22.3,23.3,0.033,0.018,0.013,1.6,,
RC0031,23.3,24.3,0.027,0.008,0.021,0.6,,
RC0031,24.3,25.31,0.036,0.011,0.007,0.9,,
RC0031,25.31,26.31,0.05,0.024,0.006,1.9,,
RC0031,26.31,27.31,0.043,0.015,0.032,0.6,,
RC0031,27.31,28.31,0.021,0.006,0.011,0.3,,
RC0031,28.31,29.32,0.008,0.004,0.038,0.2,,
RC0031,29.32,30.32,0.013,0.008,0.043,0.6,,
RC0031,30.32,31.32,0.013,0.011,0.059,1.1,,
RC0031,31.32,32.33,0.038,0.022,0.018,0.8,,
RC0031,32.33,33.33,0.025,0.011,0.021,0.9,,
RC0031,33.33,34.33,0.035,0.019,0.015,1.9,,
RC0031,34.33,35.33,0.05,0.019,0.031,1.7,,
RC0031,35.33,36.34,0.026,0.008,0.024,0.6,,
RC0031,36.34,37.34,0.034,0.015,0.037,1.6,,
RC0031,37.34,38.34,0.012,0.006,0.038,0.5,,
RC0031,38.34,39.34,0.016,0.013,0.02,1.9,,
RC0031,39.34,40.35,0.032,0.025,0.049,2.7,,
RC0031,40.35,41.35,0.033,0.017,0.006,1.8,,
RC0031,41.35,42.35,0.036,0.013,0.016,2.0,,
RC0031,42.35,43.35,0.057,0.017,0.008,0.9,,
RC0031,43.35,44.36,0.029,0.008,0.014,0.8,,
RC0031,44.36,45.36,0.023,0.009,0.016,0.7,,
RC0031,45.36,46.36,0.036,0.01,0.007,0.7,,
RC0031,46.36,47.37,0.054,0.012,0.003,0.8,,
RC0031,47.37,48.37,0.025,0.007,0.009,0.6,,
RC0031,48.37,49.37,0.073,0.027,0.003,0.7,,
RC0031,49.37,50.37,0.077,0.031,0.006,1.0,,
RC0031,50.37,51.38,0.053,0.012,0.01,0.3,,
RC0031,51.38,52.38,0.029,0.009,0.016,0.2,,
RC0031,52.38,53.38,0.066,0.025,0.012,0.4,,
RC0031,53.38,54.38,0.07,0.024,0.006,0.3,,
RC0031,54.38,55.39,0.059,0.025,0.011,0.6,,
RC0031,55.39,56.39,0.062,0.047,0.005,1.3,,
RC0031,56.39,57.39,0.017,0.01,0.01,0.6,,
RC0031,57.39,58.4,0.03,0.012,0.01,0.6,,
RC0031,58.4,59.4,0.027,0.011,0.009,0.6,,
RC0031,59.4,60.4,0.081,0.031,0.004,1.4,,
RC0031,60.4,61.4,0.018,0.006,0.005,0.3,,
RC0031,61.4,62.41,0.044,0.017,0.003,0.6,,
RC0031,62.41,63.41,0.036,0.011,0.005,0.5,,
RC0031,63.41,64.41,0.026,0.006,0.009,0.2,,
RC0031,64.41,65.41,0.025,0.007,0.006,0.4,,
RC0031,65.41,66.42,0.044,0.012,0.006,0.4,,
RC0031,66.42,67.42,0.042,0.015,0.011,0.3,,
RC0031,67.42,68.42,0.03,0.012,0.015,0.3,,
RC0031,68.42,69.42,0.035,0.011,0.009,0.4,,
RC0031,69.42,70.43,0.033,0.013,0.009,0.6,,
RC0031,70.43,71.43,0.037,0.023,0.022,2.4,,
RC0031,71.43,72.43,0.04,0.017,0.008,0.5,,
RC0031,72.43,73.44,0.026,0.017,0.005,0.9,,
RC0031,73.44,74.44,0.025,0.009,0.018,0.4,,
RC0031,74.44,75.44,0.078,0.03,0.005,0.8,,
RC0031,75.44,76.44,0.047,0.029,0.008,1.2,,
RC0031,76.44,77.45,0.016,0.007,0.009,0.3,,
RC0031,77.45,78.45,0.024,0.009,0.013,0.5,,
RC0031,78.45,79.45,0.027,0.009,0.015,0.2,,
RC0031,79.45,80.45,0.06,0.013,0.008,0.2,,
RC0031,80.45,81.46,0.064,0.015,0.005,0.5,,
RC0031,81.46,82.46,0.04,0.007,0.012,0.2,,
RC0031,82.46,83.46,0.126,0.035,0.002,0.7,,
RC0031,83.46,84.47,0.059,0.012,0.009,0.3,,
RC0031,84.47,85.47,0.138,0.036,0.009,1.3,,
RC0031,85.47,86.47,0.098,0.026,0.023,1.0,,
RC0031,86.47,87.47,0.044,0.018,0.023,0.9,,
RC0031,87.47,88.48,0.032,0.014,0.044,0.9,,
RC0031,88.48,89.48,0.036,0.021,0.023,0.7,,
RC0031,89.48,90.48,0.022,0.007,0.013,0.3,,
RC0031,90.48,91.48,0.053,0.015,0.015,0.3,,
RC0031,91.48,92.49,0.098,0.05,0.02,1.7,,
RC0031,92.49,93.49,0.048,0.022,0.006,0.6,,
RC0031,93.49,94.49,0.088,0.032,0.011,1.0,,
RC0031,94.49,95.49,0.088,0.023,0.018,0.6,,
RC0031,95.49,96.5,0.086,0.043,0.008,2.3,,
RC0031,96.5,97.5,0.096,0.029,0.011,0.8,,
RC0031,97.5,98.5,0.036,0.017,0.02,1.1,,
RC0031,98.5,99.51,0.063,0.026,0.011,0.6,,
RC0031,99.51,100.51,0.029,0.015,0.016,1.0,,
RC0031,100.51,101.52,0.056,0.03,0.011,1.5,,
RC0031,101.52,102.52,0.019,0.011,0.028,0.5,,
RC0031,102.52,103.52,0.031,0.016,0.054,0.6,,
RC0031,103.52,104.53,0.032,0.008,0.016,0.3,,
RC0031,104.53,105.53,0.052,0.02,0.011,0.9,,
RC0031,105.53,106.54,0.034,0.008,0.029,0.3,,
RC0031,106.54,107.54,0.071,0.028,0.012,1.5,,
RC0031,107.54,108.55,0.029,0.007,0.028,0.3,,
RC0031,108.55,109.55,0.017,0.006,0.025,0.4,,
RC0031,109.55,110.55,0.038,0.015,0.021,0.8,,
RC0031,110.55,111.56,0.129,0.037,0.006,1.1,,
RC0031,111.56,112.56,0.058,0.011,0.011,0.3,,
RC0031,112.56,113.57,0.117,0.041,0.02,0.7,,
RC0031,113.57,114.57,0.03,0.005,0.021,0.1,,
RC0031,114.57,115.57,0.037,0.008,0.03,0.3,,
RC0031,115.57,116.58,0.026,0.009,0.053,0.4,,
RC0031,116.58,117.58,0.044,0.014,0.034,0.6,,
RC0031,117.58,118.59,0.039,0.012,0.022,0.5,,
RC0032,5.0,6.0,0.015,0.006,0.036,0.4,,
RC0032,6.0,7.0,0.016,0.007,0.022,0.5,,
RC0032,7.0,8.0,0.032,0.014,0.012,1.0,,
RC0032,8.0,9.0,0.033,0.01,0.002,0.4,,
RC0032,9.0,10.0,0.127,0.035,0.002,0.8,,
RC0032,10.0,11.0,0.094,0.02,0.003,0.7,,
RC0032,11.0,12.0,0.126,0.041,0.002,1.8,,
RC0032,12.0,13.0,0.053,0.025,0.003,1.0,,
RC0032,13.0,14.0,0.029,0.011,0.005,0.6,,
RC0032,14.0,15.0,0.152,0.071,0.005,2.0,,
RC0032,15.0,16.0,0.066,0.036,0.005,2.6,,
RC0032,16.0,16.99,0.07,0.037,0.005,1.7,,
RC0032,16.99,17.99,0.033,0.012,0.004,0.6,,
RC0032,17.99,18.99,0.019,0.011,0.004,1.2,,
RC0032,18.99,19.99,0.024,0.014,0.006,1.7,,
RC0032,19.99,20.99,0.034,0.015,0.006,1.2,,
RC0032,20.99,21.99,0.034,0.012,0.002,1.0,,
RC0032,21.99,22.99,0.032,0.019,0.003,1.6,,
RC0032,22.99,23.99,0.043,0.024,0.002,4.2,,
RC0032,23.99,24.99,0.074,0.028,0.002,2.1,,
RC0032,24.99,25.99,0.042,0.017,0.004,2.2,,
RC0032,25.99,26.99,0.11,0.076,0.001,5.4,,
RC0032,26.99,27.99,0.067,0.032,0.003,1.4,,
RC0032,27.99,28.99,0.035,0.014,0.003,0.9,,
RC0032,28.99,29.99,0.05,0.023,0.003,0.9,,
RC0032,29.99,30.99,0.03,0.012,0.003,0.4,,
RC0032,30.99,31.99,0.036,0.011,0.005,0.5,,
RC0032,31.99,32.99,0.047,0.01,0.004,0.5,,
RC0032,32.99,33.99,0.043,0.009,0.03,0.3,,
RC0032,33.99,34.99,0.086,0.013,0.022,0.3,,
RC0032,34.99,35.99,0.188,0.038,0.009,0.8,,
RC0032,35.99,36.99,0.118,0.021,0.009,0.6,,
RC0032,36.99,37.99,0.103,0.029,0.022,0.9,,
RC0032,37.99,38.99,0.107,0.025,0.005,0.7,,
RC0032,38.99,39.98,0.101,0.053,0.008,4.8,,
RC0032,39.98,40.98,0.038,0.025,0.026,2.2,,
RC0032,40.98,41.98,0.108,0.037,0.009,1.8,,
RC0032,41.98,42.98,0.06,0.028,0.008,1.9,,
RC0032,42.98,43.98,0.119,0.053,0.021,2.2,,
RC0032,43.98,44.98,0.083,0.035,0.027,1.1,,
RC0032,44.98,45.98,0.055,0.024,0.015,1.9,,
RC0032,45.98,46.98,0.058,0.022,0.007,0.8,,
RC0032,46.98,47.98,0.052,0.024,0.02,1.2,,
RC0032,47.98,48.98,0.087,0.022,0.008,1.4,,
RC0032,48.98,49.98,0.019,0.006,0.007,0.6,,
RC0032,49.98,50.98,0.02,0.005,0.012,0.5,,
RC0032,50.98,51.98,0.026,0.006,0.005,0.4,,
RC0032,51.98,52.98,0.031,0.011,0.005,0.7,,
RC0032,52.98,53.98,0.011,0.004,0.004,0.6,,
RC0032,53.98,54.98,0.014,0.006,0.009,0.7,,
RC0032,54.98,55.98,0.023,0.011,0.009,1.2,,
RC0032,55.98,56.98,0.032,0.015,0.014,1.2,,
RC0032,56.98,57.98,0.039,0.012,0.007,0.6,,
RC0032,57.98,58.98,0.039,0.015,0.023,1.0,,
RC0032,58.98,59.98,0.055,0.031,0.012,1.2,,
RC0032,59.98,60.98,0.031,0.011,0.027,0.4,,
RC0032,60.98,61.98,0.014,0.004,0.017,0.3,,
RC0032,61.98,62.97,0.008,0.003,0.014,0.2,,
RC0032,62.97,63.97,0.01,0.006,0.009,0.5,,
RC0033,10.5,11.49,0.023,0.005,0.003,0.3,,
RC0033,11.49,12.48,0.028,0.006,0.003,0.3,,
RC0033,12.48,13.48,0.048,0.011,0.001,0.3,,
RC0033,13.48,14.47,0.025,0.01,0.005,0.6,,
RC0033,14.47,15.46,0.033,0.009,0.004,0.5,,
RC0033,15.46,16.45,0.022,0.006,0.004,0.4,,
RC0033,16.45,17.45,0.021,0.008,0.003,0.4,,
RC0033,17.45,18.44,0.016,0.005,0.004,0.3,,
RC0033,18.44,19.43,0.012,0.003,0.003,0.2,,
RC0033,19.43,20.42,0.015,0.004,0.002,0.2,,
RC0033,20.42,21.42,0.015,0.004,0.003,0.2,,
RC0033,21.42,22.41,0.026,0.007,0.002,0.3,,
RC0033,22.41,23.4,0.014,0.005,0.002,0.2,,
RC0033,23.4,24.39,0.007,0.002,0.005,0.2,,
RC0033,24.39,25.39,0.015,0.006,0.002,0.4,,
RC0033,25.39,26.38,0.008,0.003,0.002,0.3,,
RC0033,26.38,27.37,0.02,0.008,0.001,0.4,,
RC0033,27.37,28.36,0.017,0.006,0.005,0.4,,
RC0033,28.36,29.35,0.024,0.009,0.003,0.8,,
RC0033,29.35,30.35,0.034,0.014,0.002,0.9,,
RC0033,30.35,31.34,0.06,0.029,0.004,1.9,,
RC0033,31.34,32.33,0.099,0.093,0.005,10.4,,
RC0033,32.33,33.32,0.133,0.095,0.006,7.1,,
RC0033,33.32,34.32,0.049,0.024,0.027,2.0,,
RC0033,34.32,35.31,0.069,0.045,0.013,2.7,,
RC0033,35.31,36.3,0.096,0.037,0.034,2.2,,
RC0033,36.3,37.29,0.087,0.073,0.022,7.6,,
RC0033,37.29,38.29,0.064,0.03,0.022,2.2,,
RC0033,38.29,39.28,0.057,0.032,0.047,2.2,,
RC0033,39.28,40.27,0.073,0.037,0.016,1.7,,
RC0033,40.27,41.26,0.048,0.017,0.006,0.9,,
RC0033,41.26,42.26,0.126,0.05,0.005,2.0,,
RC0033,42.26,43.25,0.127,0.055,0.003,1.8,,
RC0033,43.25,44.24,0.064,0.04,0.006,3.1,,
RC0033,44.24,45.23,0.111,0.05,0.003,2.8,,
RC0033,45.23,46.22,0.1,0.05,0.003,2.2,,
RC0033,46.22,47.22,0.091,0.028,0.005,0.9,,
RC0033,47.22,48.21,0.18,0.035,0.011,0.9,,
RC0033,48.21,49.2,0.042,0.017,0.016,0.5,,
RC0033,49.2,50.19,0.041,0.01,0.007,0.3,,
RC0033,50.19,51.19,0.048,0.023,0.007,0.9,,
RC0033,51.19,52.18,0.063,0.019,0.004,0.4,,
RC0033,52.18,53.17,0.238,0.101,0.001,2.1,,
RC0033,53.17,54.16,0.136,0.08,0.001,2.2,,
RC0033,54.16,55.16,0.128,0.099,0.003,4.1,,
RC0033,55.16,56.15,0.104,0.047,0.004,2.3,,
RC0033,56.15,57.14,0.062,0.048,0.001,2.4,,
RC0033,57.14,58.13,0.037,0.023,0.002,1.9,,
RC0033,58.13,59.13,0.049,0.024,0.007,2.2,,
RC0033,59.13,60.12,0.045,0.015,0.015,0.8,,
RC0033,60.12,61.11,0.088,0.043,0.007,3.7,,
RC0033,61.11,62.1,0.052,0.028,0.005,1.6,,
RC0033,62.1,63.1,0.041,0.017,0.01,0.9,,
RC0033,63.1,64.09,0.053,0.029,0.013,1.2,,
RC0033,64.09,65.08,0.058,0.025,0.023,0.7,,
RC0033,65.08,66.07,0.02,0.01,0.013,0.7,,
RC0033,66.07,67.06,0.02,0.011,0.01,0.6,,
RC0033,67.06,68.06,0.052,0.025,0.004,1.2,,
RC0033,68.06,69.05,0.032,0.01,0.003,0.3,,
RC0033,69.05,70.04,0.052,0.017,0.006,0.7,,
RC0033,70.04,71.03,0.033,0.01,0.004,0.3,,
RC0033,71.03,72.03,0.036,0.009,0.004,0.5,,
RC0033,72.03,73.02,0.028,0.006,0.01,0.3,,
RC0033,73.02,74.01,0.033,0.008,0.013,0.5,,
RC0034,5.25,6.25,0.009,0.004,0.003,0.5,,
RC0034,6.25,7.26,0.008,0.003,0.004,0.2,,
RC0034,7.26,8.26,0.009,0.002,0.002,0.1,,
RC0034,8.26,9.26,0.014,0.007,0.01,0.6,,
RC0034,9.26,10.26,0.008,0.003,0.007,0.3,,
RC0034,10.26,11.27,0.006,0.002,0.009,0.1,,
RC0034,11.27,12.27,0.005,0.002,0.018,0.2,,
RC0034,12.27,13.27,0.008,0.003,0.013,0.1,,
RC0034,13.27,14.27,0.014,0.004,0.014,0.3,,
RC0034,14.27,15.28,0.019,0.01,0.005,1.2,,
RC0034,15.28,16.28,0.02,0.013,0.002,1.7,,
RC0034,16.28,17.28,0.015,0.006,0.009,0.9,,
RC0034,17.28,18.28,0.051,0.023,0.01,2.4,,
RC0034,18.28,19.29,0.062,0.043,0.011,6.7,,
RC0034,19.29,20.29,0.097,0.044,0.018,4.4,,
RC0034,20.29,21.29,0.038,0.014,0.013,1.2,,
RC0034,21.29,22.29,0.068,0.031,0.009,2.0,,
RC0034,22.29,23.3,0.027,0.01,0.043,0.4,,
RC0034,23.3,24.3,0.065,0.029,0.024,1.1,,
RC0034,24.3,25.3,0.022,0.012,0.045,1.1,,
RC0034,25.3,26.3,0.048,0.033,0.02,1.7,,
RC0034,26.3,27.31,0.089,0.031,0.021,1.5,,
RC0034,27.31,28.31,0.055,0.023,0.007,0.9,,
RC0034,28.31,29.31,0.042,0.02,0.004,0.8,,
RC0034,29.31,30.31,0.187,0.066,0.003,2.4,,
RC0034,30.31,31.32,0.14,0.11,0.007,4.6,,
RC0034,31.32,32.32,0.166,0.079,0.004,2.1,,
RC0034,32.32,33.32,0.206,0.066,0.001,1.5,,
RC0034,33.32,34.32,0.104,0.045,0.004,1.9,,
RC0034,34.32,35.33,0.119,0.035,0.008,0.4,,
RC0034,35.33,36.33,0.204,0.062,0.009,1.1,,
RC0034,36.33,37.33,0.133,0.037,0.004,0.9,,
RC0034,37.33,38.33,0.108,0.034,0.007,0.8,,
RC0034,38.33,39.34,0.127,0.041,0.004,1.4,,
RC0034,39.34,40.34,0.118,0.078,0.003,2.5,,
RC0034,40.34,41.34,0.158,0.077,0.002,2.1,,
RC0034,41.34,42.34,0.088,0.042,0.004,1.8,,
RC0034,42.34,43.35,0.105,0.041,0.003,1.7,,
RC0034,43.35,44.35,0.055,0.038,0.001,2.0,,
RC0034,44.35,45.35,0.103,0.048,0.001,2.8,,
RC0034,45.35,46.35,0.075,0.032,0.003,1.4,,
RC0034,46.35,47.36,0.242,0.113,0.001,4.3,,
RC0034,47.36,48.36,0.109,0.073,0.002,6.2,,
RC0034,48.36,49.36,0.1,0.047,0.002,2.3,,
RC0034,49.36,50.36,0.2,0.185,0.007,12.2,,
RC0034,50.36,51.37,0.061,0.049,0.012,4.2,,
RC0034,51.37,52.37,0.041,0.026,0.009,2.3,,
RC0034,52.37,53.37,0.061,0.036,0.009,2.1,,
RC0034,53.37,54.37,0.021,0.009,0.018,0.5,,
RC0034,54.37,55.38,0.04,0.017,0.007,1.1,,
RC0034,55.38,56.38,0.053,0.023,0.004,0.8,,
RC0034,56.38,57.38,0.023,0.01,0.014,0.4,,
RC0034,57.38,58.38,0.025,0.013,0.007,0.6,,
RC0034,58.38,59.39,0.033,0.009,0.005,0.3,,
RC0034,59.39,60.39,0.029,0.007,0.008,0.3,,
RC0034,60.39,61.39,0.063,0.023,0.016,0.8,,
RC0034,61.39,62.39,0.095,0.03,0.011,1.1,,
RC0034,62.39,63.4,0.141,0.037,0.006,1.3,,
RC0034,63.4,64.4,0.06,0.019,0.011,1.2,,
RC0034,64.4,65.4,0.066,0.024,0.011,1.6,,
RC0034,65.4,66.4,0.04,0.007,0.034,0.4,,
RC0034,66.4,67.41,0.038,0.008,0.026,0.8,,
RC0034,67.41,68.41,0.035,0.015,0.028,0.9,,
RC0034,68.41,69.41,0.067,0.017,0.006,0.9,,
RC0034,69.41,70.41,0.091,0.038,0.008,1.4,,
RC0034,70.41,71.42,0.146,0.05,0.005,2.0,,
RC0034,71.42,72.42,0.068,0.025,0.006,1.8,,
RC0034,72.42,73.42,0.034,0.008,0.004,0.5,,
RC0034,73.42,74.42,0.071,0.021,0.005,0.9,,
RC0034,74.42,75.43,0.041,0.014,0.005,0.9,,
RC0034,75.43,76.43,0.043,0.013,0.005,0.7,,
RC0034,76.43,77.43,0.016,0.006,0.02,0.6,,
RC0034,77.43,78.43,0.027,0.009,0.007,0.5,,
RC0034,78.43,79.44,0.03,0.011,0.012,0.9,,
RC0034,79.44,80.44,0.066,0.021,0.007,1.6,,
RC0034,80.44,81.44,0.122,0.04,0.002,2.4,,
RC0034,81.44,82.44,0.07,0.019,0.011,0.9,,
RC0034,82.44,83.45,0.034,0.009,0.016,0.3,,
RC0034,83.45,84.45,0.032,0.009,0.009,0.3,,
RC0034,84.45,85.45,0.061,0.018,0.008,0.4,,
RC0034,85.45,86.45,0.02,0.007,0.046,0.4,,
RC0034,86.45,87.46,0.035,0.016,0.011,0.9,,
RC0034,87.46,88.46,0.025,0.016,0.008,1.0,,
RC0034,88.46,89.46,0.062,0.036,0.006,2.1,,
RC0034,89.46,90.46,0.037,0.013,0.007,0.6,,
RC0034,90.46,91.47,0.041,0.028,0.032,1.6,,
RC0034,91.47,92.47,0.025,0.02,0.014,1.2,,
RC0034,92.47,93.47,0.024,0.013,0.012,0.8,,
RC0034,93.47,94.47,0.065,0.02,0.011,0.8,,
RC0034,94.47,95.48,0.088,0.037,0.014,1.4,,
RC0034,95.48,96.48,0.09,0.042,0.007,2.2,,
RC0034,96.48,97.48,0.059,0.023,0.016,2.2,,
RC0034,97.48,98.48,0.075,0.018,0.008,0.9,,
RC0034,98.48,99.49,0.061,0.024,0.024,1.4,,
RC0034,99.49,100.49,0.085,0.029,0.016,1.5,,
RC0034,100.49,101.49,0.096,0.029,0.015,2.1,,
RC0034,101.49,102.49,0.133,0.045,0.008,2.9,,
RC0034,102.49,103.5,0.174,0.054,0.01,2.4,,
RC0034,103.5,104.5,0.127,0.051,0.02,3.5,,
RC0034,104.5,105.44,4.815,1.499,0.273,22.8,,
RC0034,105.44,106.38,17.419,6.952,0.152,145.2,,
RC0034,106.38,107.31,11.928,5.961,0.457,142.4,,
RC0034,107.31,108.25,5.454,2.019,0.228,32.0,,
RC0034,108.25,109.25,13.689,5.055,0.186,78.2,,
RC0034,109.25,110.25,25.017,8.351,0.243,91.2,,
RC0034,110.25,111.25,13.572,3.853,0.308,38.6,,
RC0034,111.25,112.25,8.932,3.227,0.449,39.3,,
RC0034,112.25,113.25,10.748,3.133,0.4,89.7,,
RC0034,113.25,114.25,8.106,2.138,0.39,38.1,,
RC0034,114.25,115.25,8.084,1.964,0.568,27.7,,
RC0034,115.25,116.25,6.12,2.936,0.653,69.2,,
RC0034,116.25,117.25,7.378,2.725,0.766,58.8,,
RC0034,117.25,118.25,14.86,7.381,0.509,141.7,,
RC0034,118.25,119.25,15.362,5.77,0.481,133.1,,
RC0034,119.25,120.25,7.811,3.209,0.191,92.4,,
RC0034,120.25,121.25,11.584,3.511,0.141,88.3,,
RC0034,121.25,122.25,10.821,2.82,0.327,57.4,,
RC0034,122.25,123.25,15.117,4.215,0.234,64.3,,
RC0034,123.25,124.25,15.738,7.315,0.304,100.0,,
RC0034,124.25,125.25,8.382,3.629,0.356,55.9,,
RC0034,125.25,126.25,27.008,10.001,0.36,198.6,,
RC0034,126.25,127.25,7.554,2.273,0.957,34.3,,
RC0034,127.25,128.31,4.438,1.5,0.265,23.3,,
RC0034,128.31,129.38,5.47,1.462,0.177,24.0,,
RC0034,129.38,130.44,5.24,1.635,0.236,21.2,,
RC0034,130.44,131.5,3.673,0.715,0.495,7.9,,
RC0034,131.5,132.5,0.655,0.133,0.682,6.2,,
RC0034,132.5,133.5,0.617,0.153,0.782,9.4,,
RC0034,133.5,134.5,0.434,0.11,0.397,7.1,,
RC0034,134.5,135.5,0.449,0.104,0.679,8.5,,
RC0034,135.5,136.5,0.059,0.02,0.008,1.0,,
RC0034,136.5,137.49,0.076,0.037,0.044,0.8,,
RC0034,137.49,138.49,0.078,0.031,0.026,0.9,,
RC0034,138.49,139.49,0.09,0.023,0.017,0.9,,
RC0035,1.0,2.0,0.044,0.019,0.003,0.8,,
RC0035,2.0,3.01,0.052,0.017,0.001,0.9,,
RC0035,3.01,4.01,0.113,0.044,0.006,1.9,,
RC0035,4.01,5.01,0.083,0.032,0.005,1.9,,
RC0035,5.01,6.02,0.324,0.137,0.004,5.9,,
RC0035,6.02,7.02,0.136,0.042,0.005,1.0,,
RC0035,7.02,8.02,0.115,0.039,0.003,1.3,,
RC0035,8.02,9.03,0.123,0.048,0.003,2.8,,
RC0035,9.03,10.03,0.065,0.028,0.01,1.4,,
RC0035,10.03,11.03,0.059,0.026,0.009,1.6,,
RC0035,11.03,12.04,0.1,0.05,0.011,3.3,,
RC0035,12.04,13.04,0.092,0.046,0.005,3.1,,
RC0035,13.04,14.05,0.068,0.027,0.005,2.9,,
RC0035,14.05,15.05,0.05,0.021,0.011,2.8,,
RC0035,15.05,16.05,0.108,0.032,0.004,3.3,,
RC0035,16.05,17.06,0.196,0.079,0.003,3.4,,
RC0035,17.06,18.06,0.128,0.058,0.01,4.8,,
RC0035,18.06,19.06,0.119,0.072,0.017,5.7,,
RC0035,19.06,20.07,0.082,0.039,0.009,2.8,,
RC0035,20.07,21.07,0.202,0.079,0.008,3.1,,
RC0035,21.07,22.07,0.098,0.062,0.008,2.1,,
RC0035,22.07,23.08,0.059,0.026,0.003,1.4,,
RC0035,23.08,24.08,0.062,0.035,0.002,1.4,,
RC0035,24.08,25.08,0.057,0.024,0.004,0.6,,
RC0035,25.08,26.09,0.066,0.02,0.005,0.6,,
RC0035,26.09,27.09,0.038,0.018,0.004,0.7,,
RC0035,27.09,28.09,0.078,0.02,0.007,0.7,,
RC0035,28.09,29.1,0.048,0.012,0.005,0.4,,
RC0035,29.1,30.1,0.07,0.015,0.002,0.4,,
RC0035,30.1,31.1,0.033,0.011,0.003,0.4,,
RC0035,31.1,32.11,0.049,0.012,0.005,0.3,,
RC0035,32.11,33.11,0.102,0.026,0.003,0.5,,
RC0035,33.11,34.11,0.072,0.022,0.003,0.7,,
RC0035,34.11,35.12,0.069,0.025,0.005,0.8,,
RC0035,35.12,36.12,0.095,0.035,0.01,0.6,,
RC0035,36.12,37.12,0.032,0.008,0.016,0.1,,
RC0035,37.12,38.13,0.036,0.006,0.029,0.1,,
RC0035,38.13,39.13,0.045,0.012,0.029,0.4,,
RC0035,39.13,40.14,0.074,0.02,0.027,0.4,,
RC0035,40.14,41.14,0.047,0.011,0.017,0.2,,
RC0035,41.14,42.14,0.029,0.007,0.009,0.2,,
RC0035,42.14,43.15,0.019,0.005,0.017,0.3,,
RC0035,43.15,44.15,0.049,0.018,0.034,0.7,,
RC0035,44.15,45.15,0.015,0.007,0.037,0.4,,
RC0035,45.15,46.16,0.026,0.013,0.007,0.5,,
RC0035,46.16,47.16,0.022,0.005,0.009,0.2,,
RC0035,47.16,48.16,0.016,0.006,0.013,0.2,,
RC0035,48.16,49.17,0.014,0.006,0.016,0.4,,
RC0035,49.17,50.17,0.025,0.007,0.01,0.4,,
RC0035,50.17,51.17,0.031,0.013,0.009,0.6,,
RC0035,51.17,52.18,0.057,0.022,0.008,1.1,,
RC0035,52.18,53.18,0.109,0.066,0.006,3.8,,
RC0035,53.18,54.18,0.146,0.083,0.004,2.1,,
RC0035,54.18,55.19,0.173,0.109,0.006,2.6,,
RC0035,55.19,56.19,0.059,0.051,0.009,4.4,,
RC0035,56.19,57.19,0.171,0.089,0.005,2.9,,
RC0035,57.19,58.2,0.087,0.049,0.007,2.1,,
RC0035,58.2,59.2,0.045,0.026,0.005,1.7,,
RC0035,59.2,60.2,0.053,0.024,0.008,1.3,,
RC0035,60.2,61.21,0.034,0.022,0.004,1.9,,
RC0035,61.21,62.21,0.043,0.025,0.007,1.7,,
RC0035,62.21,63.22,0.039,0.025,0.003,1.8,,
RC0035,63.22,64.22,0.045,0.03,0.001,2.6,,
RC0035,64.22,65.22,0.053,0.028,0.001,2.1,,
RC0035,65.22,66.23,0.041,0.015,0.004,0.8,,
RC0035,66.23,67.23,0.013,0.006,0.006,0.6,,
RC0035,67.23,68.23,0.018,0.006,0.007,0.4,,
RC0035,68.23,69.24,0.028,0.009,0.008,0.5,,
RC0035,69.24,70.24,0.043,0.011,0.01,0.6,,
RC0035,70.24,71.24,0.063,0.024,0.014,1.6,,
RC0035,71.24,72.25,0.154,0.056,0.01,1.8,,
RC0035,72.25,73.25,0.064,0.025,0.035,1.1,,
RC0035,73.25,74.21,3.27,1.698,0.324,43.6,,
RC0035,74.21,75.17,3.389,1.557,0.256,27.0,,
RC0035,75.17,76.12,1.091,0.672,0.629,25.7,,
RC0035,76.12,77.08,1.904,0.625,0.238,12.8,,
RC0035,77.08,78.04,2.933,0.838,0.276,10.2,,
RC0035,78.04,79.0,4.437,1.048,0.153,13.5,,
