HOLE_ID,FROM,TO,P2O5_PCT,P2O5_AP_PCT,CAO_PCT,SIO2_PCT,FE2O3_PCT,AL2O3_PCT,MGO_PCT
PF0219,36.0,41.3,13.44,10.38,14.31,8.14,25.52,7.05,1.91
PF0219,41.3,46.6,10.13,5.72,8.09,8.19,21.25,6.41,0.93
PF0219,46.6,51.9,14.93,6.94,9.59,7.71,36.46,3.25,1.17
PF0219,51.9,57.2,10.14,5.54,7.75,13.11,31.69,7.93,
PF0219,57.2,62.5,12.73,4.84,6.48,8.62,25.7,5.86,
PF0219,62.5,67.33,8.16,7.63,13.76,20.87,16.13,2.04,6.75
PF0219,67.33,72.17,14.48,12.54,18.13,17.61,11.17,1.98,5.78
PF0219,72.17,77.0,10.53,10.05,15.1,17.95,17.11,1.89,7.71
PF0219,77.0,81.81,5.55,5.08,19.92,21.87,12.7,4.68,6.31
PF0219,81.81,86.62,7.18,6.64,22.06,18.69,10.41,3.94,10.08
PF0219,86.62,91.43,3.15,2.99,16.75,26.26,12.47,1.23,19.77
PF0219,91.43,96.24,4.16,3.83,18.09,25.43,9.38,1.99,21.52
PF0219,96.24,101.05,5.96,5.91,20.45,28.22,11.22,1.89,
PF0219,101.05,105.86,6.9,6.49,21.7,21.19,9.88,2.42,12.15
PF0219,105.86,110.66,6.26,5.87,20.85,20.45,12.41,3.17,
PF0219,110.66,115.47,6.83,6.38,21.61,10.43,11.54,1.98,16.58
PF0220,0.0,2.0,3.11,0.34,0.48,25.06,27.69,18.29,0.6
PF0220,2.0,7.12,5.46,0.54,0.74,20.37,25.8,21.23,0.91
PF0220,7.12,12.25,5.48,0.58,0.79,9.0,29.46,16.43,0.83
PF0220,12.25,17.38,6.66,0.45,0.64,12.25,22.2,21.31,
PF0220,17.38,22.5,4.62,0.29,0.41,16.84,41.65,9.69,0.87
PF0220,22.5,27.62,5.28,0.19,0.27,13.05,41.19,16.97,0.19
PF0220,27.62,32.75,9.76,0.65,0.88,18.33,22.34,12.35,0.58
PF0220,32.75,38.08,21.3,16.13,21.52,15.16,29.4,4.39,3.23
PF0220,38.08,43.42,16.69,9.38,13.08,9.33,22.41,4.17,3.56
PF0220,43.42,48.75,19.42,10.52,13.99,5.12,18.57,9.59,1.98
PF0220,48.75,54.08,12.29,4.45,6.24,11.43,23.6,4.82,2.03
PF0220,54.08,59.42,8.01,3.66,5.31,11.49,28.24,1.59,0.86
PF0220,59.42,64.75,12.92,10.39,14.42,12.93,24.41,2.79,2.32
PF0220,64.75,69.17,6.98,6.9,10.85,20.26,12.33,2.7,
PF0220,69.17,73.58,6.43,5.97,8.87,20.62,22.57,1.35,2.21
PF0220,73.58,78.0,9.44,8.55,21.85,20.85,18.59,2.41,5.12
PF0220,78.0,83.43,15.22,14.51,32.66,12.94,9.17,2.29,9.48
PF0220,83.43,88.86,10.05,9.05,25.85,11.3,6.43,2.91,14.68
PF0220,88.86,94.3,7.18,6.79,22.07,17.66,9.2,6.51,11.01
PF0220,94.3,99.73,5.23,5.23,19.5,16.68,10.18,1.45,14.21
PF0221,0.0,1.75,0.78,0.07,0.09,34.52,41.69,17.7,0.21
PF0221,1.75,6.65,3.73,0.27,0.37,13.51,35.01,41.87,0.52
PF0221,6.65,11.55,4.02,0.33,0.49,12.0,49.48,11.7,0.38
PF0221,11.55,16.45,6.33,0.32,0.43,8.88,30.25,15.96,0.25
PF0221,16.45,21.35,5.6,0.42,0.6,13.17,34.77,23.32,
PF0221,21.35,26.25,4.26,0.55,0.73,17.08,35.05,14.63,0.7
PF0221,26.25,31.21,8.23,5.91,7.88,11.72,35.65,5.73,1.39
PF0221,31.21,36.17,9.97,7.03,9.62,14.79,28.34,3.92,3.1
PF0221,36.17,41.12,11.35,8.91,11.79,12.56,30.56,8.15,2.53
PF0221,41.12,46.08,15.71,7.45,10.15,7.82,22.88,5.06,
PF0221,46.08,51.04,15.95,5.49,7.93,12.07,36.88,3.19,1.96
PF0221,51.04,56.0,9.86,6.85,9.14,12.58,26.15,10.15,
PF0221,56.0,61.5,5.72,5.34,14.39,15.28,24.09,2.0,
PF0221,61.5,67.0,10.12,9.92,14.81,16.56,17.34,4.89,5.36
PF0221,67.0,72.5,9.53,8.67,20.18,21.64,16.03,0.94,7.42
PF0221,72.5,78.12,6.61,6.25,21.31,22.14,8.76,0.97,7.85
PF0221,78.12,83.75,5.23,5.21,19.5,19.48,11.43,1.15,19.37
PF0221,83.75,89.37,5.58,5.54,19.95,20.07,8.8,1.34,15.23
PF0222,0.0,2.0,2.21,0.35,0.49,33.93,28.13,7.4,1.19
PF0222,2.0,7.25,4.66,0.26,0.36,13.31,29.41,8.19,0.32
PF0222,7.25,12.5,3.23,0.28,0.39,17.23,34.08,14.18,0.52
PF0222,12.5,17.75,3.45,0.3,0.42,14.36,31.29,16.83,0.47
PF0222,17.75,23.0,3.25,0.42,0.56,12.41,41.71,11.87,0.65
PF0222,23.0,28.25,3.93,0.46,0.64,19.58,40.49,15.57,1.0
PF0222,28.25,33.12,6.93,6.83,10.13,9.69,32.21,6.45,3.06
PF0222,33.12,38.0,8.5,7.3,9.71,15.65,33.38,3.38,1.37
PF0222,38.0,42.88,11.27,10.39,16.36,14.31,26.6,3.8,3.85
PF0222,42.88,47.75,6.51,5.23,7.59,19.48,32.51,3.44,2.34
PF0222,47.75,52.62,12.87,8.13,10.93,14.35,36.21,11.6,2.61
PF0222,52.62,57.5,12.05,8.79,12.68,16.04,39.08,7.52,4.17
PF0222,57.5,62.38,8.3,7.97,11.07,16.27,36.22,4.47,1.29
PF0222,62.38,67.25,12.0,6.44,9.11,13.39,37.09,10.59,0.89
PF0222,67.25,72.12,15.98,8.82,12.14,8.84,32.28,4.27,0.72
PF0222,72.12,77.0,20.22,9.01,11.99,10.68,23.23,5.23,1.2
PF0222,77.0,82.33,6.71,6.43,13.05,29.2,19.38,1.87,5.68
PF0222,82.33,87.67,6.25,4.72,6.67,17.62,31.61,3.09,6.13
PF0222,87.67,93.0,5.96,5.89,8.82,14.31,16.02,8.04,9.31
PF0222,93.0,97.55,6.42,6.16,19.8,17.14,12.47,2.57,6.94
PF0222,97.55,102.1,3.52,3.25,17.24,17.64,10.31,1.5,14.69
PF0222,102.1,106.66,4.56,4.15,18.61,20.34,12.17,1.86,10.93
PF0222,106.66,111.21,2.17,2.13,15.46,19.87,15.74,2.36,9.47
PF0223,0.0,1.5,2.09,0.19,0.25,28.28,31.52,16.4,0.21
PF0223,1.5,6.21,8.73,0.68,0.97,11.22,35.25,20.38,0.61
PF0223,6.21,10.93,4.37,0.21,0.29,15.23,34.0,23.01,
PF0223,10.93,15.64,5.69,0.33,0.45,11.31,35.32,23.3,0.7
PF0223,15.64,20.36,2.76,0.34,0.47,16.99,34.63,21.8,0.85
PF0223,20.36,25.07,3.92,0.27,0.38,21.36,43.63,17.34,0.49
PF0223,25.07,29.79,3.89,0.33,0.46,15.8,43.45,28.78,
PF0223,29.79,34.5,4.55,0.4,0.59,10.87,36.02,33.21,0.83
PF0223,34.5,39.67,12.4,12.38,19.29,6.42,31.44,10.94,2.73
PF0223,39.67,44.85,12.26,6.4,9.23,11.17,35.63,4.45,
PF0223,44.85,50.02,22.97,14.29,20.59,6.85,24.13,6.68,1.99
PF0223,50.02,55.19,11.79,9.09,12.07,14.02,31.43,2.22,
PF0223,55.19,60.37,7.6,5.73,8.15,12.87,48.92,5.08,1.15
PF0223,60.37,65.54,6.72,6.61,9.69,19.04,40.78,7.58,3.36
PF0223,65.54,70.71,8.56,5.99,8.28,12.04,22.68,4.58,2.23
PF0223,70.71,75.88,14.55,9.12,12.89,14.4,20.96,2.05,0.74
PF0223,75.88,81.06,13.04,11.43,16.66,18.85,23.11,4.57,1.91
PF0223,81.06,86.23,15.97,9.6,13.8,7.18,28.31,10.38,1.79
PF0223,86.23,91.4,11.73,9.95,13.49,9.43,27.96,6.22,1.98
PF0223,91.4,96.58,28.71,13.42,18.76,9.05,23.76,2.44,1.63
PF0223,96.58,101.75,11.38,5.18,6.95,9.93,25.03,3.06,1.2
PF0223,101.75,107.42,7.65,6.69,9.1,20.43,21.89,4.18,10.42
PF0223,107.42,113.08,7.9,5.08,7.41,12.54,14.34,1.83,4.66
PF0223,113.08,118.75,12.74,11.81,20.18,9.78,19.02,2.15,13.25
PF0223,118.75,125.37,5.94,5.77,20.43,14.72,20.08,1.11,15.65
PF0224,0.0,2.25,1.79,0.45,0.62,31.6,33.35,9.46,
PF0224,2.25,7.5,6.03,0.4,0.57,17.83,34.73,17.56,0.59
PF0224,7.5,12.75,5.69,0.46,0.64,12.63,27.49,9.93,0.47
PF0224,12.75,18.0,7.68,0.39,0.56,15.8,29.96,40.68,0.32
PF0224,18.0,23.25,4.27,0.23,0.32,19.13,41.63,12.8,0.56
PF0224,23.25,28.5,3.14,0.2,0.27,18.37,44.08,17.29,
PF0224,28.5,33.75,6.65,0.51,0.7,10.17,22.15,9.72,0.44
PF0224,33.75,38.66,24.03,23.28,36.16,6.97,20.85,3.34,3.65
PF0224,38.66,43.56,11.69,8.34,11.42,8.7,28.59,3.26,2.63
PF0224,43.56,48.47,12.99,5.29,7.37,12.81,31.5,3.41,1.25
PF0224,48.47,53.38,17.92,14.9,20.16,14.34,21.26,3.23,2.09
PF0224,53.38,58.28,18.58,11.59,16.45,12.23,26.47,4.12,2.61
PF0224,58.28,63.19,14.05,10.27,14.52,15.67,24.03,4.98,1.87
PF0224,63.19,68.09,14.72,11.85,16.62,18.73,19.19,10.43,3.01
PF0224,68.09,73.0,17.96,8.61,12.03,12.9,17.96,2.37,
PF0224,73.0,78.08,8.68,8.04,14.42,18.25,16.45,1.97,4.59
PF0224,78.08,83.17,7.7,5.9,8.14,19.47,18.16,2.0,
PF0224,83.17,88.25,6.22,6.22,12.35,15.42,14.51,1.77,5.93
PF0224,88.25,93.63,3.61,3.28,10.0,21.49,14.21,0.92,6.16
PF0224,93.63,99.01,7.58,7.56,22.59,16.53,9.0,1.64,
PF0224,99.01,104.39,4.65,4.43,17.04,28.41,9.85,1.57,9.6
PF0224,104.39,109.76,3.69,3.42,16.08,23.58,11.72,1.34,8.19
PF0224,109.76,115.14,6.87,6.77,21.66,13.41,7.13,2.01,19.57
PF0225,0.0,3.5,2.11,0.28,0.4,37.12,31.98,7.55,0.33
PF0225,3.5,8.25,6.09,0.44,0.62,11.7,32.9,27.73,0.56
PF0225,8.25,13.0,3.99,0.45,0.62,17.35,33.48,22.93,0.49
PF0225,13.0,17.75,4.15,0.44,0.6,10.31,36.1,19.82,0.5
PF0225,17.75,22.5,6.26,0.68,0.9,12.14,38.44,17.16,0.76
PF0225,22.5,27.25,4.54,0.28,0.4,13.61,26.2,21.95,0.21
PF0225,27.25,32.0,3.72,0.22,0.29,20.46,36.28,15.7,0.25
PF0225,32.0,37.62,11.68,6.71,9.67,17.12,39.96,7.06,2.15
PF0225,37.62,43.25,16.47,12.14,16.86,19.4,27.25,2.45,1.14
PF0225,43.25,48.88,17.46,16.29,24.09,9.52,37.46,4.51,
PF0225,48.88,54.5,12.76,12.56,17.0,12.36,22.31,4.04,3.02
PF0225,54.5,59.15,7.79,7.21,9.86,17.89,16.91,3.16,2.44
PF0225,59.15,63.8,8.18,7.68,13.85,13.51,17.6,3.71,3.21
PF0225,63.8,68.45,6.52,6.29,12.55,17.01,22.33,4.22,
PF0225,68.45,73.1,7.57,7.35,12.08,25.77,22.71,1.46,8.09
PF0225,73.1,77.75,4.68,4.48,11.63,29.69,22.98,1.18,
PF0225,77.75,82.85,3.85,3.54,13.61,18.7,14.0,1.76,
PF0225,82.85,87.95,4.26,3.87,13.91,9.96,12.61,1.87,
PF0225,87.95,93.06,8.15,8.11,19.44,10.2,12.8,2.57,8.93
PF0225,93.06,98.16,8.79,8.51,24.18,10.64,10.7,3.63,18.04
PF0225,98.16,103.26,3.86,3.71,17.68,17.39,9.92,1.32,28.42
PF0226,0.0,4.25,0.75,0.17,0.23,50.85,33.58,8.42,1.17
PF0226,4.25,9.1,3.13,0.4,0.54,17.09,31.97,18.08,0.66
PF0226,9.1,13.95,3.18,0.16,0.22,13.6,43.53,17.01,0.23
PF0226,13.95,18.8,3.19,0.16,0.22,12.01,53.74,9.33,0.21
PF0226,18.8,23.65,5.25,0.35,0.49,15.74,34.69,6.72,0.31
PF0226,23.65,28.5,9.32,0.55,0.75,11.95,33.33,11.39,0.39
PF0226,28.5,33.1,16.2,15.16,23.14,13.9,20.67,3.59,1.88
PF0226,33.1,37.7,19.2,18.24,25.35,7.76,26.3,6.8,
PF0226,37.7,42.3,7.87,7.65,12.02,17.46,37.86,9.37,
PF0226,42.3,46.9,10.93,5.69,7.85,14.76,27.6,6.83,1.46
PF0226,46.9,51.5,11.39,5.45,7.48,8.43,23.32,3.0,1.08
PF0226,51.5,56.75,8.49,7.84,12.0,20.54,20.29,4.53,5.25
PF0226,56.75,62.0,11.39,10.3,17.21,19.48,15.53,2.12,6.13
PF0226,62.0,67.25,9.48,8.72,11.6,16.69,14.0,1.21,3.23
PF0226,67.25,72.5,5.95,5.17,7.33,20.79,18.13,3.56,6.63
PF0226,72.5,77.05,6.65,6.6,21.36,13.09,11.97,2.91,6.06
PF0226,77.05,81.61,4.5,4.48,18.53,18.51,11.7,2.24,7.11
PF0226,81.61,86.16,3.83,3.73,17.65,16.9,10.9,3.18,14.41
PF0226,86.16,90.72,7.27,6.62,22.18,14.5,12.19,5.76,8.43
PF0227,0.0,4.5,1.72,0.15,0.21,29.53,31.13,12.17,0.2
PF0227,4.5,9.2,4.59,0.25,0.33,17.12,44.72,12.68,0.44
PF0227,9.2,13.9,6.55,0.33,0.47,11.83,47.03,14.04,
PF0227,13.9,18.6,4.51,0.35,0.46,14.07,51.04,18.09,0.86
PF0227,18.6,23.3,6.12,0.43,0.61,12.25,35.11,19.58,0.4
PF0227,23.3,28.0,3.66,0.23,0.31,17.11,38.18,33.23,0.44
PF0227,28.0,33.2,9.2,5.69,7.7,11.89,36.15,4.95,2.75
PF0227,33.2,38.4,12.32,6.18,8.44,14.46,34.24,1.9,2.29
PF0227,38.4,43.6,8.62,4.55,6.63,12.45,39.97,3.3,
PF0227,43.6,48.8,13.85,7.22,10.26,9.11,23.53,3.86,
PF0227,48.8,54.0,7.8,7.63,11.53,16.01,31.48,4.33,1.32
PF0227,54.0,59.5,9.74,9.27,16.55,17.81,11.81,6.2,3.62
PF0227,59.5,65.0,8.67,6.6,9.26,18.38,17.88,4.95,
PF0227,65.0,70.5,14.11,12.81,18.75,14.28,16.54,1.3,
PF0227,70.5,75.47,3.4,3.31,13.58,17.49,11.42,1.59,6.16
PF0227,75.47,80.44,2.95,2.69,16.48,24.45,10.63,1.64,10.87
PF0227,80.44,85.41,2.93,2.69,15.08,18.5,11.64,3.64,12.17
PF0227,85.41,90.39,5.07,4.77,19.28,17.75,14.65,3.58,8.44
PF0227,90.39,95.36,5.3,4.97,19.59,19.99,10.48,1.05,10.41
PF0227,95.36,100.33,6.08,5.63,20.61,15.49,9.31,2.57,9.87
PF0227,100.33,105.3,3.55,3.33,17.29,19.07,16.83,1.82,
PF0227,105.3,110.27,2.49,2.38,14.01,16.88,15.49,2.62,11.96
PF0228,0.0,3.0,2.53,0.28,0.41,32.1,28.99,21.6,0.35
PF0228,3.0,7.7,5.85,0.41,0.6,12.65,38.01,37.55,0.35
PF0228,7.7,12.4,6.03,0.31,0.41,9.25,33.14,25.66,0.58
PF0228,12.4,17.1,3.82,0.29,0.4,12.93,35.99,16.76,0.26
PF0228,17.1,21.8,3.71,0.22,0.33,11.77,50.77,14.79,0.33
PF0228,21.8,26.5,6.37,0.49,0.67,11.53,40.77,15.7,
PF0228,26.5,31.5,13.02,8.87,12.88,10.32,37.49,3.2,1.56
PF0228,31.5,36.5,13.17,5.68,8.31,8.2,18.77,6.17,1.1
PF0228,36.5,41.5,15.51,10.28,14.4,8.61,29.72,7.78,1.67
PF0228,41.5,46.5,14.05,7.47,10.33,9.52,27.92,2.63,1.32
PF0228,46.5,51.5,13.29,8.39,11.56,10.96,21.13,2.1,1.29
PF0228,51.5,56.08,4.37,4.37,10.62,16.98,17.39,2.91,2.48
PF0228,56.08,60.67,7.71,7.23,13.54,12.12,15.37,2.93,4.61
PF0228,60.67,65.25,11.27,10.2,18.39,8.84,16.74,1.34,4.81
PF0228,65.25,70.72,2.25,2.08,8.15,17.84,7.3,1.46,8.67
PF0228,70.72,76.2,2.75,2.54,11.28,20.85,15.32,1.27,11.9
PF0228,76.2,81.67,4.25,3.88,18.09,33.56,10.38,1.17,24.84
PF0228,81.67,87.14,6.04,5.6,20.57,22.58,10.23,1.97,7.8
PF0229,0.0,2.75,2.16,0.25,0.36,19.61,43.09,15.0,
PF0229,2.75,7.9,7.71,0.58,0.84,7.59,44.74,16.03,0.51
PF0229,7.9,13.05,5.16,0.43,0.6,14.12,24.29,18.25,0.44
PF0229,13.05,18.2,3.37,0.22,0.3,20.6,45.54,24.97,
PF0229,18.2,23.35,4.72,0.39,0.57,15.68,47.2,19.58,0.57
PF0229,23.35,28.5,4.51,0.24,0.32,17.64,44.43,22.15,0.4
PF0229,28.5,33.8,16.28,7.15,10.28,6.75,35.74,4.65,1.13
PF0229,33.8,39.1,16.0,13.67,19.91,6.82,25.45,8.05,1.59
PF0229,39.1,44.4,15.37,14.73,22.89,10.19,30.33,2.46,1.82
PF0229,44.4,49.7,11.08,8.99,11.97,12.6,25.74,3.5,
PF0229,49.7,55.0,12.45,4.52,6.05,12.81,23.29,9.31,0.41
PF0229,55.0,59.25,10.86,7.5,10.37,12.84,11.19,1.81,2.43
PF0229,59.25,63.5,7.99,4.87,6.75,12.06,19.67,4.27,4.62
PF0229,63.5,67.75,8.88,8.26,13.71,13.56,13.9,2.81,6.01
PF0229,67.75,72.96,6.5,6.48,18.94,23.28,10.33,1.36,8.83
PF0229,72.96,78.18,4.62,4.17,18.69,20.3,12.59,1.36,21.44
PF0229,78.18,83.39,6.15,5.57,20.7,19.52,8.84,2.54,4.08
PF0229,83.39,88.61,3.99,3.92,17.86,20.7,10.83,2.58,16.22
PF0229,88.61,93.82,4.1,3.92,18.01,18.03,12.43,2.45,13.39
PF0229,93.82,99.04,5.98,5.65,16.56,15.78,15.83,2.46,16.7
PF0229,99.04,104.25,3.63,3.37,17.39,15.55,18.21,5.0,
PF0230,0.0,2.75,1.96,0.2,0.28,28.26,28.21,19.49,
PF0230,2.75,7.46,5.15,0.48,0.64,16.42,34.08,25.9,0.7
PF0230,7.46,12.17,5.58,0.45,0.59,12.15,29.99,27.63,0.38
PF0230,12.17,16.88,5.34,0.63,0.83,20.03,37.08,15.67,0.8
PF0230,16.88,21.58,5.85,0.55,0.73,13.24,28.87,14.49,0.41
PF0230,21.58,26.29,5.24,0.36,0.51,25.02,41.33,22.51,
PF0230,26.29,31.0,6.62,0.41,0.59,18.69,39.64,23.7,0.31
PF0230,31.0,36.08,19.04,10.47,14.09,14.51,26.69,7.04,1.77
PF0230,36.08,41.17,29.75,13.03,17.89,9.42,24.33,4.63,2.03
PF0230,41.17,46.25,11.13,8.69,12.0,15.04,21.7,2.89,1.26
PF0230,46.25,51.33,11.18,3.36,4.63,11.62,36.55,1.75,0.44
PF0230,51.33,56.42,12.27,3.27,4.64,8.26,29.34,2.17,0.95
PF0230,56.42,61.5,25.9,4.51,6.01,7.13,25.12,2.62,1.29
PF0230,61.5,67.5,20.37,13.86,19.83,13.35,10.41,4.16,6.6
PF0230,67.5,73.5,12.65,12.3,18.44,16.11,15.49,2.75,
PF0230,73.5,77.89,5.96,5.65,20.46,18.19,11.51,2.46,5.13
PF0230,77.89,82.28,5.35,4.95,19.65,21.23,11.56,1.67,13.84
PF0230,82.28,86.67,5.92,5.5,20.4,15.76,10.74,1.14,12.42
PF0230,86.67,91.07,6.23,6.05,20.81,13.0,6.75,1.36,10.78
PF0231,0.0,2.75,1.42,0.1,0.14,30.45,30.73,21.01,
PF0231,2.75,7.54,4.99,0.5,0.72,8.64,26.88,15.19,0.62
PF0231,7.54,12.33,7.01,0.56,0.79,16.65,42.68,12.78,
PF0231,12.33,17.12,5.37,0.57,0.79,19.48,39.37,24.58,1.65
PF0231,17.12,21.92,4.62,0.35,0.48,15.42,33.4,7.34,0.67
PF0231,21.92,26.71,6.12,0.54,0.74,22.54,27.86,26.54,0.45
PF0231,26.71,31.5,6.27,0.36,0.49,13.16,41.25,20.2,
PF0231,31.5,36.39,25.27,23.54,32.14,4.78,27.58,2.62,2.6
PF0231,36.39,41.29,15.47,5.34,7.82,12.24,29.45,12.02,0.75
PF0231,41.29,46.18,11.63,5.81,8.11,10.79,50.88,2.07,
PF0231,46.18,51.07,12.58,4.64,6.74,15.61,29.13,4.41,1.71
PF0231,51.07,55.96,11.73,3.19,4.42,13.51,37.98,3.58,1.07
PF0231,55.96,60.86,21.78,5.84,8.14,10.24,25.55,4.01,0.77
PF0231,60.86,65.75,15.34,5.62,8.23,10.35,25.31,4.55,1.06
PF0231,65.75,72.0,5.4,4.88,10.45,23.93,14.47,2.55,7.14
PF0231,72.0,78.25,10.63,9.71,23.41,15.53,19.2,3.2,7.82
PF0231,78.25,83.55,7.8,7.53,22.89,18.16,9.04,1.79,7.09
PF0231,83.55,88.86,4.09,3.73,9.46,19.88,12.52,4.81,3.73
PF0231,88.86,94.16,3.76,3.63,17.55,19.78,12.01,3.59,6.89
PF0232,0.0,2.5,1.89,0.17,0.24,30.34,22.42,11.24,0.46
PF0232,2.5,7.5,6.22,0.5,0.66,11.19,26.13,9.29,0.68
PF0232,7.5,12.5,4.53,0.34,0.46,12.53,38.01,28.3,0.88
PF0232,12.5,17.5,9.45,0.45,0.63,11.96,35.7,18.63,0.6
PF0232,17.5,22.5,3.17,0.31,0.43,17.05,45.66,25.01,0.47
PF0232,22.5,27.5,6.83,0.57,0.82,12.04,32.81,10.66,1.32
PF0232,27.5,32.32,16.99,16.7,23.73,12.63,21.33,3.71,3.07
PF0232,32.32,37.14,11.9,8.81,12.86,18.06,32.31,9.89,1.27
PF0232,37.14,41.96,9.16,6.04,8.17,11.34,25.92,12.81,1.34
PF0232,41.96,46.79,12.04,4.38,5.99,16.94,30.2,6.3,0.67
PF0232,46.79,51.61,12.49,6.11,8.44,9.15,17.33,5.19,2.17
PF0232,51.61,56.43,8.95,4.34,6.29,24.91,20.13,2.2,2.31
PF0232,56.43,61.25,10.47,4.53,6.21,18.59,40.29,3.44,0.91
PF0232,61.25,66.08,8.16,7.51,15.57,17.5,14.5,2.61,
PF0232,66.08,70.92,5.32,4.82,8.58,25.05,28.88,2.0,
PF0232,70.92,75.75,7.89,7.7,19.8,19.84,14.05,3.27,14.07
PF0232,75.75,80.63,4.98,4.69,19.16,21.87,10.58,2.62,16.9
PF0232,80.63,85.5,7.18,6.55,22.07,23.52,7.32,1.57,14.9
PF0232,85.5,90.38,6.0,5.99,20.51,17.74,11.22,2.6,10.4
PF0232,90.38,95.25,3.65,3.56,13.58,15.07,9.91,1.27,7.17
PF0232,95.25,100.13,6.98,6.78,21.8,18.34,9.53,3.01,7.08
PF0232,100.13,105.0,6.28,5.75,20.88,10.99,13.93,1.42,4.76
PF0233,0.0,2.5,1.02,0.08,0.11,38.39,44.0,11.28,0.21
PF0233,2.5,7.94,5.05,0.34,0.5,16.15,34.09,21.57,0.34
PF0233,7.94,13.38,4.4,0.25,0.36,11.91,42.75,10.46,0.32
PF0233,13.38,18.81,5.79,0.31,0.43,17.62,34.18,15.48,0.36
PF0233,18.81,24.25,4.69,0.42,0.61,9.36,26.74,12.31,0.64
PF0233,24.25,29.21,11.88,5.96,8.32,13.6,36.03,2.07,0.77
PF0233,29.21,34.17,13.2,8.38,11.96,12.01,28.47,5.42,1.34
PF0233,34.17,39.12,9.56,7.67,10.38,18.5,27.46,6.81,2.27
PF0233,39.12,44.08,9.64,8.48,11.46,14.89,28.85,4.73,
PF0233,44.08,49.04,11.31,3.83,5.51,16.72,20.69,3.9,1.25
PF0233,49.04,54.0,16.21,5.5,7.94,10.53,25.87,7.82,1.38
PF0233,54.0,59.42,8.91,8.11,12.6,20.17,15.86,3.8,
PF0233,59.42,64.83,11.15,10.14,24.1,15.66,17.68,1.42,7.08
PF0233,64.83,70.25,6.68,6.34,14.6,16.57,22.0,2.0,5.06
PF0233,70.25,75.27,4.36,4.1,11.39,21.95,9.68,1.2,6.19
PF0233,75.27,80.29,5.34,5.08,13.67,19.9,13.99,0.99,5.11
PF0233,80.29,85.32,7.87,7.71,22.97,13.09,6.91,1.22,13.62
PF0234,0.0,2.75,1.09,0.12,0.17,28.1,24.78,40.28,0.58
PF0234,2.75,8.12,1.47,0.13,0.17,18.2,44.18,30.61,0.37
PF0234,8.12,13.5,3.36,0.21,0.3,23.32,38.02,23.91,0.49
PF0234,13.5,18.88,10.89,0.51,0.73,9.05,21.64,34.45,0.47
PF0234,18.88,24.25,3.64,0.19,0.27,17.41,58.42,14.77,0.49
PF0234,24.25,28.92,7.5,5.25,7.68,15.11,37.73,4.68,1.21
PF0234,28.92,33.58,10.0,6.59,8.71,5.59,34.75,3.2,0.82
PF0234,33.58,38.25,10.03,6.92,9.34,7.94,43.58,2.24,1.43
PF0234,38.25,42.92,8.2,7.67,13.48,11.26,39.71,4.01,2.84
PF0234,42.92,47.58,11.01,5.39,7.64,11.77,43.26,7.59,
PF0234,47.58,52.25,15.01,7.32,10.35,9.09,41.1,7.15,1.62
PF0234,52.25,57.75,7.77,7.01,9.35,17.05,17.68,4.63,
PF0234,57.75,63.25,12.3,11.27,17.16,18.42,14.51,3.58,7.1
PF0234,63.25,68.75,11.06,11.01,20.0,20.04,16.36,2.14,
PF0234,68.75,73.66,7.35,7.08,22.29,10.58,7.56,2.59,14.62
PF0234,73.66,78.57,4.73,4.51,18.83,16.98,11.97,1.62,11.2
PF0234,78.57,83.47,4.79,4.54,18.92,23.95,11.89,1.04,6.86
PF0234,83.47,88.38,8.27,7.99,22.61,15.14,10.75,0.75,7.17
PF0234,88.38,93.29,7.23,7.0,22.13,15.32,9.36,0.6,10.0
PF0234,93.29,98.2,5.23,4.85,19.49,15.34,10.06,1.32,19.1
PF0234,98.2,103.11,3.42,3.32,17.1,22.42,10.73,1.17,10.15
PF0235,0.0,2.5,3.53,0.23,0.32,22.15,26.8,15.86,0.54
PF0235,2.5,7.3,4.75,0.23,0.33,16.71,31.78,6.73,0.34
PF0235,7.3,12.1,3.72,0.22,0.3,20.08,42.55,10.79,
PF0235,12.1,16.9,3.88,0.19,0.27,24.12,35.38,25.39,0.37
PF0235,16.9,21.7,4.62,0.32,0.44,16.78,26.87,14.63,0.53
PF0235,21.7,26.5,4.01,0.41,0.56,13.51,24.34,52.1,0.47
PF0235,26.5,31.75,6.99,6.77,9.03,15.2,45.5,4.25,1.4
PF0235,31.75,37.0,10.29,8.65,11.41,8.91,29.37,3.43,1.61
PF0235,37.0,42.25,6.51,3.04,4.44,10.08,43.95,5.67,0.78
PF0235,42.25,47.5,8.01,5.98,8.4,8.46,28.11,3.25,
PF0235,47.5,52.75,10.34,5.96,8.44,12.22,29.97,3.59,1.54
PF0235,52.75,58.0,8.44,8.43,11.87,19.52,27.53,11.46,1.49
PF0235,58.0,62.92,4.71,4.45,9.94,32.24,27.63,5.01,8.04
PF0235,62.92,67.83,7.19,7.05,18.88,23.22,23.42,5.08,6.42
PF0235,67.83,72.75,9.78,9.21,22.29,16.68,15.17,1.84,10.61
PF0235,72.75,77.58,6.68,6.28,21.4,22.91,11.26,1.08,12.12
PF0235,77.58,82.41,4.29,3.88,18.25,27.27,8.76,1.04,12.79
PF0235,82.41,87.24,7.41,7.21,22.37,18.02,6.85,2.03,20.15
PF0235,87.24,92.07,5.27,5.08,19.54,19.46,8.32,1.84,10.58
