HOLE_ID,FROM,TO,NI_PCT,CO_PCT,FE_PCT,MGO_PCT,SIO2_PCT,AL2O3_PCT
NL0376,13.65,14.62,2.048,0.043,19.19,15.71,28.27,3.42
NL0376,14.62,15.58,4.373,0.042,18.65,15.74,23.11,3.68
NL0376,15.58,16.55,2.277,0.035,17.3,22.12,29.75,2.27
NL0376,16.55,17.51,1.658,0.028,14.05,32.9,30.35,2.25
NL0376,17.51,18.47,1.306,0.026,9.45,26.1,45.53,1.17
NL0376,18.47,19.44,3.864,0.042,14.2,13.44,32.77,1.13
NL0376,19.44,20.4,4.467,0.024,12.08,18.9,32.12,1.39
NL0376,20.4,21.32,0.337,0.016,4.37,44.95,35.72,0.64
NL0376,21.32,22.24,0.296,0.041,5.97,44.98,33.63,0.43
NL0376,22.24,23.16,0.235,0.031,5.8,31.42,46.03,0.35
NL0376,23.16,24.08,0.19,0.006,4.76,41.38,39.27,0.3
NL0376,24.08,25.0,0.322,0.011,3.87,44.18,37.56,0.3
NL0377,0.0,1.05,0.184,0.013,55.6,0.27,4.37,3.62
NL0377,1.05,2.1,0.428,0.039,43.97,0.27,4.32,5.91
NL0377,2.1,3.16,1.358,0.112,39.56,1.45,6.58,2.21
NL0377,3.16,4.22,1.394,0.091,41.58,1.41,6.47,1.96
NL0377,4.22,5.28,0.939,0.14,51.62,1.56,6.94,1.43
NL0377,5.28,6.34,0.713,0.112,39.61,1.49,9.26,0.8
NL0377,6.34,7.4,0.605,0.121,43.11,1.2,9.01,1.7
NL0377,7.4,8.39,0.749,0.025,14.46,19.83,37.32,0.99
NL0377,8.39,9.38,0.445,0.022,24.05,8.39,31.16,1.5
NL0377,9.38,10.37,0.454,0.019,22.28,9.71,24.28,3.12
NL0377,10.37,11.36,0.552,0.038,22.55,9.75,21.42,1.12
NL0377,11.36,12.35,0.517,0.029,21.46,13.42,20.76,2.01
NL0377,12.35,13.35,1.041,0.038,15.81,20.21,30.52,1.84
NL0377,13.35,14.34,1.559,0.088,15.08,14.91,27.58,1.3
NL0377,14.34,15.33,1.06,0.042,20.34,8.56,34.65,0.95
NL0377,15.33,16.32,1.445,0.058,19.2,10.49,36.09,2.8
NL0377,16.32,17.31,1.645,0.056,21.19,10.92,36.65,2.06
NL0377,17.31,18.3,2.456,0.053,21.76,15.23,20.36,2.01
NL0377,18.3,19.24,0.4,0.026,5.65,37.94,37.01,0.76
NL0377,19.24,20.18,0.475,0.03,5.9,21.55,31.24,0.5
NL0377,20.18,21.12,0.424,0.012,5.3,37.56,35.12,1.18
NL0377,21.12,22.06,0.473,0.016,5.95,33.0,27.43,1.97
NL0377,22.06,23.0,0.314,0.01,5.77,47.56,30.34,1.44
NL0378,0.0,0.95,0.333,0.036,41.04,0.3,4.31,17.75
NL0378,0.95,1.9,0.408,0.025,42.54,0.26,3.8,3.87
NL0378,1.9,2.87,0.781,0.048,46.58,0.64,6.12,3.27
NL0378,2.87,3.83,0.767,0.038,42.98,1.66,7.4,3.65
NL0378,3.83,4.8,0.512,0.035,52.82,0.83,8.06,2.9
NL0378,4.8,5.77,0.702,0.088,35.76,1.39,8.46,6.01
NL0378,5.77,6.73,1.258,0.111,42.64,1.52,6.91,3.83
NL0378,6.73,7.7,1.252,0.101,39.96,1.57,7.65,1.66
NL0378,7.7,8.73,0.761,0.013,17.68,16.09,26.45,0.67
NL0378,8.73,9.76,1.387,0.04,18.58,10.24,28.97,1.45
NL0378,9.76,10.79,1.004,0.028,19.43,8.28,34.98,1.83
NL0378,10.79,11.82,0.975,0.02,17.68,8.74,34.05,1.67
NL0378,11.82,12.85,0.622,0.009,16.24,20.35,42.12,1.52
NL0378,12.85,13.88,1.485,0.014,17.98,16.85,39.04,0.95
NL0378,13.88,14.91,0.535,0.006,27.63,13.32,25.82,0.91
NL0378,14.91,15.94,1.073,0.016,23.28,15.21,23.22,1.8
NL0378,15.94,16.97,1.354,0.064,20.67,10.42,25.57,1.81
NL0378,16.97,18.0,1.009,0.024,20.84,21.15,32.97,2.77
NL0378,18.0,19.0,0.105,0.004,7.06,50.48,26.22,1.06
NL0378,19.0,20.0,0.113,0.005,6.98,39.04,37.83,0.99
NL0378,20.0,21.0,0.182,0.007,6.0,41.33,35.86,1.98
NL0379,0.0,1.0,0.308,0.024,53.56,0.41,4.49,4.67
NL0379,1.0,2.0,0.476,0.065,44.69,0.42,5.67,4.12
NL0379,2.0,3.0,0.328,0.073,45.3,0.64,6.48,8.36
NL0379,3.0,4.01,1.058,0.223,39.41,2.77,12.2,3.2
NL0379,4.01,5.02,0.545,0.112,42.93,3.32,7.07,6.53
NL0379,5.02,6.03,0.589,0.052,41.32,3.33,6.61,6.37
NL0379,6.03,7.04,0.793,0.12,38.63,1.99,8.0,4.33
NL0379,7.04,8.06,1.591,0.181,43.23,1.56,12.4,8.49
NL0379,8.06,9.07,0.923,0.27,49.71,1.65,9.22,4.54
NL0379,9.07,10.08,1.362,0.073,39.79,2.49,10.46,5.14
NL0379,10.08,11.09,1.755,0.205,43.25,1.35,10.02,3.49
NL0379,11.09,12.1,1.065,0.177,42.77,1.23,10.01,3.32
NL0379,12.1,13.05,1.657,0.03,14.64,9.64,53.66,1.62
NL0379,13.05,14.0,1.855,0.035,9.18,8.55,63.4,0.53
NL0379,14.0,14.95,1.912,0.048,11.56,11.96,56.23,0.79
NL0379,14.95,15.9,3.563,0.116,11.7,10.89,48.54,1.42
NL0379,15.9,16.85,2.022,0.041,16.22,19.43,33.04,2.74
NL0379,16.85,17.8,2.511,0.108,14.87,25.92,32.85,1.18
NL0379,17.8,18.75,2.303,0.059,14.23,25.65,28.02,1.87
NL0379,18.75,19.7,2.125,0.038,15.55,21.04,25.98,1.62
NL0379,19.7,20.65,2.635,0.054,14.98,13.18,39.99,1.84
NL0379,20.65,21.6,3.222,0.062,11.76,15.47,49.77,1.77
NL0379,21.6,22.7,0.321,0.016,5.94,32.48,44.92,1.43
NL0379,22.7,23.8,0.211,0.023,4.87,42.65,36.92,1.17
NL0379,23.8,24.9,0.112,0.01,2.95,43.0,38.94,1.68
NL0379,24.9,26.0,0.091,0.016,4.54,40.37,40.16,0.85
NL0380,0.0,1.03,0.289,0.044,53.7,0.26,3.93,6.61
NL0380,1.03,2.07,0.179,0.023,48.87,0.45,3.89,10.42
NL0380,2.07,3.1,0.165,0.016,40.01,1.09,6.29,8.6
NL0380,3.1,4.11,0.799,0.094,39.22,2.43,8.51,3.44
NL0380,4.11,5.12,0.919,0.126,35.96,2.38,10.36,3.4
NL0380,5.12,6.14,0.556,0.19,41.53,2.8,11.82,3.93
NL0380,6.14,7.15,1.129,0.164,50.0,1.05,9.2,4.62
NL0380,7.15,8.16,0.861,0.082,41.65,1.51,9.18,3.72
NL0380,8.16,9.18,0.919,0.151,36.93,1.55,11.34,8.33
NL0380,9.18,10.19,1.273,0.15,40.24,1.95,10.8,6.67
NL0380,10.19,11.2,1.603,0.234,29.8,1.87,16.81,1.87
NL0380,11.2,12.21,1.903,0.071,11.24,11.14,57.41,0.87
NL0380,12.21,13.22,1.896,0.035,16.76,9.47,50.43,1.68
NL0380,13.22,14.23,2.974,0.029,12.7,16.33,46.7,2.39
NL0380,14.23,15.24,2.219,0.024,17.15,11.14,46.89,2.59
NL0380,15.24,16.25,2.304,0.055,14.16,18.34,41.61,2.05
NL0380,16.25,17.25,1.042,0.02,17.9,22.22,26.72,1.73
NL0380,17.25,18.26,1.309,0.018,12.15,34.07,33.1,1.77
NL0380,18.26,19.27,1.86,0.04,9.6,34.26,34.42,3.18
NL0380,19.27,20.28,1.803,0.03,14.56,20.66,39.58,2.01
NL0380,20.28,21.29,3.075,0.08,12.42,24.75,36.79,3.22
NL0380,21.29,22.3,3.853,0.057,10.58,19.94,38.49,1.59
NL0380,22.3,23.24,0.198,0.008,2.94,40.85,42.03,0.64
NL0380,23.24,24.18,0.225,0.017,1.91,57.31,27.21,0.45
NL0380,24.18,25.12,0.251,0.009,3.35,33.6,47.94,1.33
NL0380,25.12,26.06,0.191,0.01,5.96,18.77,27.7,0.81
NL0380,26.06,27.0,0.167,0.007,5.8,46.46,27.54,0.8
NL0381,0.0,0.87,0.257,0.027,43.38,0.34,5.4,13.01
NL0381,0.87,1.73,0.333,0.034,43.95,0.33,4.76,11.52
NL0381,1.73,2.6,0.256,0.026,44.97,0.49,4.86,4.96
NL0381,2.6,3.56,0.878,0.138,48.85,1.51,7.55,4.12
NL0381,3.56,4.53,1.065,0.098,40.36,1.4,9.85,3.45
NL0381,4.53,5.49,0.89,0.093,51.79,1.84,9.41,1.18
NL0381,5.49,6.45,1.109,0.169,52.11,1.72,8.14,1.66
NL0381,6.45,7.41,1.014,0.095,48.72,0.95,11.37,1.73
NL0381,7.41,8.38,1.054,0.133,35.12,2.29,12.35,2.58
NL0381,8.38,9.34,0.922,0.157,38.06,1.37,10.92,3.29
NL0381,9.34,10.3,0.883,0.144,27.37,1.72,19.16,6.76
NL0381,10.3,11.3,1.68,0.109,14.51,10.59,52.69,0.86
NL0381,11.3,12.3,0.761,0.013,12.62,13.62,54.04,1.31
NL0381,12.3,13.3,1.947,0.015,12.93,11.29,50.56,1.63
NL0381,13.3,14.3,1.961,0.013,11.04,17.43,51.17,1.1
NL0381,14.3,15.3,2.196,0.019,12.99,26.85,37.77,1.98
NL0381,15.3,16.23,0.198,0.006,7.18,33.14,29.18,0.75
NL0381,16.23,17.15,0.24,0.012,4.59,48.54,31.58,0.99
NL0381,17.15,18.08,0.268,0.01,5.07,43.11,33.01,1.0
NL0381,18.08,19.0,0.436,0.039,4.06,49.89,30.3,1.4
NL0382,0.0,1.1,0.155,0.022,42.83,0.24,7.0,14.91
NL0382,1.1,2.2,0.263,0.025,41.29,0.3,4.2,17.81
NL0382,2.2,3.27,1.17,0.187,46.52,1.14,10.02,3.22
NL0382,3.27,4.33,1.176,0.121,51.99,0.51,7.11,4.41
NL0382,4.33,5.4,0.733,0.198,52.53,0.97,8.46,2.29
NL0382,5.4,6.47,1.161,0.158,45.36,1.0,11.06,1.72
NL0382,6.47,7.53,1.116,0.168,43.27,1.63,10.16,3.25
NL0382,7.53,8.6,0.92,0.099,46.73,1.39,11.6,6.91
NL0382,8.6,9.7,0.872,0.023,15.33,23.22,39.66,2.06
NL0382,9.7,10.8,1.886,0.094,15.84,15.15,39.94,1.34
NL0382,10.8,11.9,1.293,0.083,16.38,12.1,38.35,2.43
NL0382,11.9,12.92,0.189,0.008,5.07,30.55,49.4,0.54
NL0382,12.92,13.94,0.242,0.01,6.17,32.57,37.88,0.99
NL0382,13.94,14.96,0.166,0.007,3.81,50.75,31.05,0.53
NL0382,14.96,15.98,0.19,0.005,5.94,32.49,45.76,1.01
NL0382,15.98,17.0,0.24,0.005,7.43,19.29,28.88,1.43
NL0383,0.0,1.03,0.227,0.027,45.61,0.3,4.83,5.1
NL0383,1.03,2.07,0.288,0.035,45.97,0.26,3.99,2.59
NL0383,2.07,3.1,0.263,0.022,54.53,0.18,3.48,1.94
NL0383,3.1,4.14,0.837,0.184,48.48,0.77,9.41,2.11
NL0383,4.14,5.19,1.026,0.227,44.54,0.6,12.91,1.86
NL0383,5.19,6.23,0.777,0.177,33.46,1.39,12.57,2.57
NL0383,6.23,7.27,0.623,0.077,47.53,1.96,9.76,2.02
NL0383,7.27,8.31,0.438,0.078,50.72,0.94,9.61,4.27
NL0383,8.31,9.36,0.763,0.099,49.12,1.1,8.83,6.74
NL0383,9.36,10.4,1.356,0.214,44.97,1.75,9.11,7.62
NL0383,10.4,11.4,0.881,0.073,13.89,19.94,35.24,2.12
NL0383,11.4,12.4,0.786,0.053,16.78,20.03,24.4,2.19
NL0383,12.4,13.4,0.681,0.008,15.66,20.43,31.69,3.27
NL0383,13.4,14.4,0.935,0.015,14.53,24.24,38.1,3.68
NL0383,14.4,15.4,1.496,0.03,11.18,21.83,42.39,5.86
NL0383,15.4,16.4,2.218,0.066,17.39,11.41,28.12,4.26
NL0383,16.4,17.4,2.572,0.031,19.05,12.91,27.53,5.48
NL0383,17.4,18.4,3.742,0.146,19.01,10.28,28.62,4.17
NL0383,18.4,19.4,5.28,0.141,13.98,13.67,34.0,1.26
NL0383,19.4,20.4,8.43,0.37,11.54,16.34,39.64,1.49
NL0383,20.4,21.4,5.27,0.089,12.75,11.06,25.18,2.73
NL0383,21.4,22.27,0.542,0.069,3.96,31.86,32.88,0.67
NL0383,22.27,23.13,0.27,0.01,4.53,35.52,34.67,1.03
NL0383,23.13,24.0,0.156,0.008,3.9,48.45,32.11,1.66
NL0384,0.0,0.98,0.333,0.011,39.15,0.32,7.21,8.44
NL0384,0.98,1.95,0.298,0.021,45.87,0.29,4.63,4.73
NL0384,1.95,2.92,0.39,0.051,39.07,0.39,4.93,3.82
NL0384,2.92,3.9,0.437,0.029,50.06,0.18,4.07,2.8
NL0384,3.9,5.03,1.983,0.105,29.59,1.04,16.56,2.32
NL0384,5.03,6.15,1.668,0.216,30.11,1.15,13.78,1.65
NL0384,6.15,7.28,1.116,0.235,32.61,2.75,9.19,2.0
NL0384,7.28,8.4,1.184,0.257,40.77,0.95,10.2,2.8
NL0384,8.4,9.41,1.064,0.059,12.62,10.44,39.21,0.65
NL0384,9.41,10.42,1.173,0.1,14.13,11.12,34.95,1.17
NL0384,10.42,11.44,1.007,0.056,15.52,13.73,29.06,2.34
NL0384,11.44,12.45,1.375,0.11,13.76,24.57,35.3,2.52
NL0384,12.45,13.46,0.993,0.04,13.68,22.29,41.62,3.21
NL0384,13.46,14.48,0.902,0.019,14.0,27.78,31.87,3.15
NL0384,14.48,15.49,1.572,0.044,11.58,32.02,33.68,3.69
NL0384,15.49,16.5,2.109,0.061,13.3,26.97,29.37,1.63
NL0384,16.5,17.51,2.748,0.066,17.2,14.72,21.47,1.9
NL0384,17.51,18.53,4.06,0.154,15.48,11.06,28.88,1.48
NL0384,18.53,19.54,3.696,0.131,13.02,21.73,38.56,3.0
NL0384,19.54,20.55,6.076,0.115,14.63,10.07,35.85,2.09
NL0384,20.55,21.56,4.737,0.091,12.07,19.03,39.58,3.34
NL0384,21.56,22.58,2.915,0.141,15.26,17.25,27.58,0.89
NL0384,22.58,23.59,1.647,0.032,15.78,11.46,27.68,2.91
NL0384,23.59,24.6,2.626,0.027,13.21,18.47,36.3,3.69
NL0384,24.6,25.7,0.221,0.004,5.85,29.78,41.21,0.75
NL0384,25.7,26.8,0.159,0.014,5.52,30.59,36.18,1.0
NL0384,26.8,27.9,0.198,0.021,4.22,57.1,23.87,0.73
NL0384,27.9,29.0,0.167,0.011,2.44,65.53,18.11,0.64
NL0385,0.0,1.03,0.481,0.023,38.53,0.38,6.03,17.04
NL0385,1.03,2.07,0.317,0.005,51.91,0.25,6.79,5.58
NL0385,2.07,3.1,0.388,0.041,42.22,0.4,5.36,10.02
NL0385,3.1,4.12,1.268,0.219,49.69,1.73,7.69,4.85
NL0385,4.12,5.15,1.324,0.066,31.22,2.21,8.99,2.9
NL0385,5.15,6.18,1.368,0.037,31.29,2.23,10.29,4.36
NL0385,6.18,7.2,1.749,0.1,32.16,1.5,9.53,2.34
NL0385,7.2,8.18,1.236,0.022,17.17,6.52,25.82,0.63
NL0385,8.18,9.16,1.321,0.056,14.91,10.12,33.12,1.44
NL0385,9.16,10.15,1.303,0.035,13.95,13.01,26.53,1.22
NL0385,10.15,11.13,2.288,0.078,11.13,15.98,50.54,2.55
NL0385,11.13,12.11,1.386,0.05,12.08,16.78,46.92,2.13
NL0385,12.11,13.09,1.211,0.03,13.85,14.68,49.11,2.82
NL0385,13.09,14.07,1.571,0.014,11.08,22.73,33.63,4.79
NL0385,14.07,15.05,1.294,0.01,11.29,42.71,24.45,3.05
NL0385,15.05,16.04,1.429,0.022,12.08,33.9,32.68,2.3
NL0385,16.04,17.02,3.512,0.032,12.57,33.99,30.56,0.96
NL0385,17.02,18.0,3.081,0.087,15.24,17.41,30.02,1.89
NL0385,18.0,18.98,3.446,0.08,16.4,21.33,29.07,2.93
NL0385,18.98,19.96,1.277,0.06,23.38,7.8,24.86,1.33
NL0385,19.96,20.95,4.033,0.149,14.91,12.16,32.84,2.16
NL0385,20.95,21.93,2.6,0.032,17.0,16.8,26.21,0.74
NL0385,21.93,22.91,1.664,0.04,11.22,32.34,36.68,0.77
NL0385,22.91,23.89,1.707,0.056,14.03,20.22,42.66,2.08
NL0385,23.89,24.87,0.91,0.031,14.81,16.17,35.28,2.3
NL0385,24.87,25.85,0.684,0.028,14.17,11.93,43.52,1.21
NL0385,25.85,26.84,0.718,0.01,15.01,21.8,40.22,1.02
NL0385,26.84,27.82,1.216,0.044,13.38,15.71,30.02,0.7
NL0385,27.82,28.8,1.868,0.088,15.2,19.33,26.47,2.97
NL0385,28.8,29.9,0.238,0.028,5.06,40.53,33.95,1.1
NL0385,29.9,31.0,0.32,0.036,4.06,34.38,46.01,1.35
NL0386,0.0,0.9,0.424,0.022,43.06,0.41,2.72,12.05
NL0386,0.9,1.8,0.456,0.03,39.2,0.46,3.07,9.87
NL0386,1.8,2.7,0.368,0.021,48.04,0.21,2.8,15.81
NL0386,2.7,3.6,0.365,0.017,49.99,0.52,3.6,11.93
NL0386,3.6,4.6,1.028,0.054,41.98,3.0,10.07,5.81
NL0386,4.6,5.6,0.427,0.03,50.33,1.1,10.53,3.84
NL0386,5.6,6.6,0.459,0.084,37.31,1.77,10.1,2.48
NL0386,6.6,7.6,0.636,0.13,33.75,1.84,10.36,5.22
NL0386,7.6,8.6,1.558,0.126,36.55,1.44,9.63,7.16
NL0386,8.6,9.6,1.972,0.188,38.12,1.35,8.47,4.46
NL0386,9.6,10.63,1.583,0.022,12.75,25.43,33.56,2.15
NL0386,10.63,11.65,0.904,0.012,14.65,17.07,34.25,2.05
NL0386,11.65,12.68,1.818,0.041,12.19,24.21,30.27,1.43
NL0386,12.68,13.71,1.568,0.023,12.3,12.69,44.81,1.2
NL0386,13.71,14.73,1.517,0.01,11.84,16.25,35.47,1.41
NL0386,14.73,15.76,1.27,0.013,13.34,12.75,35.52,1.33
NL0386,15.76,16.79,0.909,0.009,9.42,35.62,36.19,1.56
NL0386,16.79,17.81,1.718,0.055,11.8,24.17,42.85,1.86
NL0386,17.81,18.84,0.761,0.013,16.06,30.13,32.57,1.36
NL0386,18.84,19.87,1.871,0.053,15.98,15.59,28.5,1.57
NL0386,19.87,20.89,1.687,0.039,17.62,12.52,24.61,3.04
NL0386,20.89,21.92,1.762,0.021,16.23,11.17,32.5,2.6
NL0386,21.92,22.95,2.682,0.049,16.39,10.46,35.79,2.18
NL0386,22.95,23.97,1.058,0.021,14.52,20.9,43.21,1.76
NL0386,23.97,25.0,1.579,0.024,11.41,27.67,40.81,1.16
NL0386,25.0,26.0,0.144,0.004,4.17,35.2,46.22,0.43
NL0386,26.0,27.0,0.099,0.005,5.68,20.25,42.92,0.54
NL0387,0.0,1.05,0.474,0.008,47.42,0.29,3.08,7.46
NL0387,1.05,2.1,0.29,0.009,47.9,0.28,2.27,16.6
NL0387,2.1,3.15,0.24,0.018,51.56,0.19,2.1,11.67
NL0387,3.15,4.2,0.277,0.02,48.01,0.46,2.9,15.62
NL0387,4.2,5.17,0.345,0.084,48.91,2.22,7.18,8.14
NL0387,5.17,6.13,0.607,0.024,49.23,1.54,7.75,7.52
NL0387,6.13,7.1,0.56,0.031,51.39,1.17,7.95,4.59
NL0387,7.1,8.07,0.348,0.033,42.78,1.44,8.59,3.94
NL0387,8.07,9.03,0.962,0.108,35.55,1.93,10.07,5.54
NL0387,9.03,10.0,1.233,0.068,38.13,1.83,9.47,3.56
NL0387,10.0,11.02,2.104,0.056,10.49,28.08,39.95,2.22
NL0387,11.02,12.04,3.861,0.118,12.46,23.61,35.42,3.79
NL0387,12.04,13.06,1.836,0.108,12.86,16.4,43.55,1.72
NL0387,13.06,14.08,1.904,0.043,15.81,9.71,28.75,2.43
NL0387,14.08,15.1,1.244,0.02,11.69,12.44,55.97,1.27
NL0387,15.1,16.11,1.47,0.015,11.61,15.73,40.83,0.81
NL0387,16.11,17.13,2.979,0.031,13.34,13.75,41.45,2.75
NL0387,17.13,18.15,2.093,0.029,15.79,12.25,49.26,1.22
NL0387,18.15,19.17,2.01,0.05,16.12,12.04,37.73,2.91
NL0387,19.17,20.19,1.491,0.086,16.21,18.54,37.68,1.84
NL0387,20.19,21.21,2.2,0.05,20.47,13.16,34.87,1.76
NL0387,21.21,22.23,2.564,0.055,22.52,8.2,27.51,3.63
NL0387,22.23,23.25,1.646,0.098,17.3,8.1,34.1,3.13
NL0387,23.25,24.27,3.134,0.088,18.18,6.13,25.22,2.32
NL0387,24.27,25.29,2.252,0.048,14.34,19.15,33.16,1.62
NL0387,25.29,26.3,1.09,0.012,13.61,23.28,43.2,0.66
NL0387,26.3,27.32,1.449,0.019,9.44,13.59,58.43,0.61
NL0387,27.32,28.34,0.805,0.011,17.02,9.92,47.99,0.88
NL0387,28.34,29.36,1.689,0.015,13.35,9.65,42.21,1.65
NL0387,29.36,30.38,1.196,0.01,14.16,16.85,31.54,1.58
NL0387,30.38,31.4,1.644,0.032,16.18,14.93,25.9,1.59
NL0387,31.4,32.3,0.218,0.013,4.24,48.99,31.5,1.15
NL0387,32.3,33.2,0.359,0.03,7.49,30.41,27.14,1.89
NL0387,33.2,34.1,0.344,0.012,5.67,33.89,30.32,0.89
NL0387,34.1,35.0,0.244,0.025,4.85,39.23,41.15,0.35
NL0388,0.0,0.9,0.539,0.022,46.73,0.52,3.96,10.23
NL0388,0.9,1.8,0.303,0.008,53.62,0.23,2.58,8.13
NL0388,1.8,2.7,0.323,0.009,42.9,0.36,3.61,22.28
NL0388,2.7,3.65,0.413,0.033,48.05,2.36,7.91,8.47
NL0388,3.65,4.6,0.472,0.041,42.21,2.37,7.1,17.54
NL0388,4.6,5.55,0.382,0.045,50.21,1.51,6.6,7.55
NL0388,5.55,6.5,0.306,0.043,40.67,2.62,6.73,12.72
NL0388,6.5,7.45,0.317,0.033,41.08,3.4,7.45,8.32
NL0388,7.45,8.4,0.495,0.072,46.35,1.64,6.47,6.38
NL0388,8.4,9.41,0.401,0.008,18.26,12.51,25.15,2.74
NL0388,9.41,10.41,0.778,0.012,12.16,30.7,30.16,3.83
NL0388,10.41,11.42,0.579,0.014,13.51,32.43,27.92,1.27
NL0388,11.42,12.43,1.444,0.035,14.1,21.61,30.22,1.68
NL0388,12.43,13.44,1.926,0.035,8.21,28.43,44.45,0.88
NL0388,13.44,14.44,1.576,0.035,12.16,20.97,46.63,0.97
NL0388,14.44,15.45,2.786,0.04,13.0,13.61,51.2,1.01
NL0388,15.45,16.46,1.651,0.02,14.01,13.68,51.0,1.17
NL0388,16.46,17.46,1.02,0.007,15.52,14.2,49.08,1.24
NL0388,17.46,18.47,1.361,0.013,17.81,8.48,34.02,2.21
NL0388,18.47,19.48,2.081,0.028,19.83,16.64,39.05,1.28
NL0388,19.48,20.49,1.969,0.093,17.96,14.17,29.62,1.48
NL0388,20.49,21.49,1.656,0.081,16.19,17.14,35.6,3.39
NL0388,21.49,22.5,2.352,0.095,16.3,12.44,28.75,1.58
NL0388,22.5,23.75,0.277,0.015,7.66,24.48,35.56,1.02
NL0388,23.75,25.0,0.253,0.025,8.14,13.98,31.67,1.28
NL0389,0.0,1.05,0.577,0.036,35.56,0.6,4.46,7.74
NL0389,1.05,2.1,0.437,0.046,46.62,0.26,5.35,6.92
NL0389,2.1,3.16,0.845,0.09,34.95,1.71,12.15,3.54
NL0389,3.16,4.22,1.09,0.1,43.27,1.9,10.24,8.58
NL0389,4.22,5.28,1.054,0.101,44.31,1.84,7.22,10.65
NL0389,5.28,6.34,0.717,0.046,42.43,1.83,7.25,13.23
NL0389,6.34,7.4,0.42,0.072,47.56,0.87,5.38,13.13
NL0389,7.4,8.39,0.552,0.02,17.97,32.27,25.11,3.5
NL0389,8.39,9.38,0.726,0.024,18.76,16.82,29.47,2.62
NL0389,9.38,10.36,1.581,0.032,16.84,13.1,20.35,2.44
NL0389,10.36,11.35,1.249,0.021,14.8,27.66,27.76,2.9
NL0389,11.35,12.34,1.177,0.04,14.79,21.95,33.85,3.58
NL0389,12.34,13.32,1.22,0.038,15.81,27.88,24.38,2.49
NL0389,13.32,14.31,1.192,0.034,18.69,22.16,25.93,1.63
NL0389,14.31,15.3,1.114,0.045,16.0,25.56,28.95,2.22
NL0389,15.3,16.23,0.208,0.009,8.33,24.09,31.07,1.79
NL0389,16.23,17.15,0.235,0.004,4.58,29.01,50.91,1.22
NL0389,17.15,18.08,0.262,0.007,6.96,26.91,39.95,1.74
NL0389,18.08,19.0,0.166,0.003,5.28,41.77,37.05,1.42
NL0390,0.0,0.87,0.295,0.009,47.08,0.23,4.65,7.1
NL0390,0.87,1.73,0.42,0.011,42.73,0.29,4.19,5.36
NL0390,1.73,2.6,0.717,0.023,36.9,0.39,3.71,7.45
NL0390,2.6,3.52,1.351,0.05,39.45,1.31,9.06,2.4
NL0390,3.52,4.43,1.693,0.173,39.47,1.35,11.09,2.33
NL0390,4.43,5.35,1.772,0.235,43.01,1.87,9.07,1.54
NL0390,5.35,6.27,1.276,0.13,44.77,1.77,10.23,3.22
NL0390,6.27,7.18,1.016,0.166,42.42,1.66,9.83,4.56
NL0390,7.18,8.1,0.906,0.113,42.78,1.73,7.48,7.59
NL0390,8.1,9.07,0.618,0.049,17.97,15.9,31.08,2.18
NL0390,9.07,10.04,0.779,0.074,17.95,26.64,29.21,1.68
NL0390,10.04,11.01,0.404,0.018,20.34,12.42,22.76,2.74
NL0390,11.01,11.98,0.715,0.017,23.19,14.38,19.15,1.63
NL0390,11.98,12.94,0.592,0.017,19.5,12.47,23.74,5.65
NL0390,12.94,13.91,0.691,0.015,21.62,11.07,23.89,3.5
NL0390,13.91,14.88,0.676,0.016,19.28,20.86,31.48,1.18
NL0390,14.88,15.85,0.674,0.036,19.9,16.89,22.02,2.31
NL0390,15.85,16.82,1.432,0.066,17.2,12.01,25.92,3.93
NL0390,16.82,17.79,0.617,0.037,20.18,19.3,24.23,2.74
NL0390,17.79,18.76,0.784,0.017,16.27,27.52,31.25,4.95
NL0390,18.76,19.73,2.75,0.037,12.77,23.92,33.26,2.75
NL0390,19.73,20.69,2.556,0.038,12.82,24.75,35.89,4.53
NL0390,20.69,21.66,1.105,0.007,9.18,34.19,36.9,2.37
NL0390,21.66,22.63,1.752,0.008,13.85,18.87,25.1,1.35
NL0390,22.63,23.6,3.446,0.029,11.88,14.7,37.48,1.08
NL0390,23.6,24.8,0.229,0.01,6.77,16.52,30.71,0.63
NL0390,24.8,26.0,0.241,0.016,7.06,34.91,41.24,0.71
NL0391,0.0,0.95,0.458,0.012,35.27,0.37,6.52,4.17
NL0391,0.95,1.9,0.266,0.015,37.78,0.33,6.3,5.36
NL0391,1.9,2.85,0.219,0.009,44.13,0.23,5.94,7.87
NL0391,2.85,3.8,0.698,0.028,36.15,0.42,6.12,3.53
NL0391,3.8,4.93,1.472,0.046,42.65,1.86,10.39,2.08
NL0391,4.93,6.05,0.791,0.114,37.18,1.9,11.27,5.48
NL0391,6.05,7.18,1.521,0.052,39.32,1.93,9.39,2.56
NL0391,7.18,8.3,0.792,0.095,46.95,1.04,7.85,2.08
NL0391,8.3,9.28,1.025,0.035,14.54,11.35,32.7,0.87
NL0391,9.28,10.25,0.555,0.03,13.03,25.66,40.74,2.24
NL0391,10.25,11.23,0.745,0.045,13.84,22.02,36.5,2.55
NL0391,11.23,12.2,0.717,0.056,15.24,20.77,31.65,3.31
NL0391,12.2,13.18,1.548,0.072,17.09,12.35,25.67,4.48
NL0391,13.18,14.15,0.535,0.029,20.84,13.25,23.61,4.45
NL0391,14.15,15.12,1.593,0.027,15.09,19.05,29.56,2.96
